title:JTA                                                                             , recorded:03.07.20 14.08.38, sampling:128, subject:JTA                                                                             , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
52,0,4223.58964,4227.692204,4234.358871,4233.84605,4234.358871,4230.256307,4232.820409,4226.666563,4230.256307,4205.640923,4202.564,4214.358871,4175.384513,4220.512717
53,0,4227.692204,4226.666563,4228.205025,4212.82041,4236.410153,4229.743486,4226.666563,4229.230666,4232.820409,4219.487076,4198.461436,4214.871692,4171.281949,4215.897333
54,0,4217.948615,4232.820409,4221.025538,4224.102461,4211.794769,4217.948615,4214.871692,4221.538358,4227.179384,4216.410153,4188.205026,4211.794769,4166.666565,4211.281948
55,0,4222.051179,4236.922973,4230.256307,4243.076819,4211.794769,4218.461435,4217.435794,4222.051179,4227.692204,4217.435794,4202.564,4216.922974,4174.358872,4218.461435
56,0,4234.358871,4230.769127,4231.794768,4232.820409,4230.256307,4218.461435,4221.025538,4223.58964,4229.743486,4209.743487,4220.512717,4211.281948,4174.358872,4228.205025
57,0,4227.692204,4228.205025,4228.717845,4222.051179,4226.666563,4214.358871,4215.384512,4216.410153,4224.615281,4193.333231,4218.461435,4201.025538,4174.871693,4224.615281
58,0,4225.128102,4235.384512,4233.33323,4232.820409,4221.025538,4221.538358,4217.435794,4215.384512,4223.58964,4193.846051,4210.769128,4209.743487,4183.076821,4220.512717
59,0,4234.871691,4238.974255,4231.794768,4234.358871,4232.307589,4229.230666,4227.692204,4225.640922,4227.692204,4208.717846,4208.717846,4216.410153,4186.666564,4215.897333
60,0,4225.128102,4228.717845,4226.666563,4217.948615,4235.384512,4222.563999,4228.717845,4228.717845,4227.692204,4217.435794,4204.102461,4213.33323,4182.05118,4193.846051
61,0,4210.769128,4217.948615,4228.717845,4210.256307,4222.051179,4217.435794,4222.051179,4226.153743,4229.743486,4219.487076,4197.948615,4221.025538,4175.897334,4179.999898
62,0,4218.461435,4222.563999,4230.256307,4228.717845,4222.051179,4221.025538,4221.025538,4227.692204,4232.820409,4214.358871,4204.102461,4226.666563,4177.948616,4205.128102
63,0,4233.33323,4233.84605,4224.615281,4249.743486,4234.358871,4222.051179,4221.538358,4225.640922,4227.692204,4210.256307,4215.897333,4215.897333,4186.153744,4234.358871
64,0,4236.410153,4237.948614,4226.666563,4234.871691,4227.692204,4221.025538,4218.974256,4223.07682,4228.205025,4222.051179,4220.512717,4212.307589,4190.769128,4234.358871
65,0,4230.256307,4229.743486,4227.179384,4212.307589,4214.871692,4219.487076,4218.461435,4221.538358,4231.794768,4221.538358,4216.410153,4210.769128,4185.128103,4228.205025
66,0,4230.769127,4217.435794,4218.461435,4215.897333,4228.205025,4217.435794,4218.461435,4220.512717,4224.102461,4202.564,4214.871692,4207.179384,4186.666564,4221.538358
67,0,4232.820409,4221.025538,4223.07682,4217.435794,4245.640922,4218.461435,4216.922974,4222.051179,4224.615281,4205.640923,4208.717846,4215.384512,4193.846051,4209.743487
68,0,4217.948615,4232.307589,4232.307589,4213.33323,4233.33323,4217.435794,4216.410153,4222.051179,4232.307589,4218.461435,4196.410154,4222.563999,4191.281949,4199.487077
69,0,4206.153743,4221.538358,4221.025538,4226.153743,4213.33323,4212.307589,4214.871692,4216.922974,4227.692204,4208.205025,4201.538359,4216.410153,4181.538359,4198.461436
70,0,4230.769127,4211.281948,4211.794769,4237.948614,4212.82041,4215.384512,4215.897333,4221.538358,4225.128102,4197.948615,4213.846051,4211.281948,4178.974257,4207.692205
71,0,4252.820409,4224.615281,4217.435794,4223.07682,4222.563999,4226.666563,4219.487076,4233.33323,4232.820409,4202.051179,4218.461435,4214.871692,4195.897333,4221.538358
72,0,4224.615281,4228.717845,4216.410153,4214.358871,4230.256307,4227.179384,4217.948615,4230.769127,4232.307589,4203.589641,4226.153743,4215.897333,4212.82041,4220.512717
73,0,4203.07682,4227.179384,4219.487076,4223.07682,4233.84605,4219.999897,4216.922974,4226.153743,4228.205025,4210.256307,4231.794768,4216.410153,4206.153743,4197.435795
74,0,4231.281948,4225.640922,4234.871691,4203.589641,4226.666563,4215.897333,4218.461435,4229.230666,4230.769127,4220.512717,4217.948615,4222.563999,4189.230667,4177.948616
75,0,4237.435794,4202.564,4231.281948,4182.05118,4216.410153,4210.256307,4216.410153,4223.07682,4229.230666,4217.435794,4202.564,4216.922974,4179.487077,4186.666564
76,0,4207.179384,4194.358872,4216.410153,4208.205025,4215.897333,4207.179384,4212.82041,4215.384512,4226.666563,4216.922974,4207.692205,4198.974256,4180.512718,4209.230666
77,0,4210.769128,4222.563999,4213.33323,4242.563999,4218.974256,4212.307589,4213.846051,4216.922974,4226.153743,4220.512717,4223.07682,4194.358872,4193.333231,4217.948615
78,0,4237.948614,4237.435794,4220.512717,4233.84605,4222.563999,4218.974256,4217.435794,4219.999897,4229.230666,4216.410153,4230.769127,4206.153743,4207.692205,4219.999897
79,0,4238.461435,4229.230666,4224.615281,4217.435794,4227.692204,4217.948615,4217.435794,4218.461435,4229.743486,4206.666564,4223.07682,4212.82041,4203.07682,4216.410153
80,0,4232.307589,4227.179384,4222.563999,4221.538358,4229.230666,4215.897333,4213.846051,4216.410153,4228.717845,4202.564,4217.948615,4212.307589,4194.358872,4205.640923
81,0,4233.84605,4223.58964,4218.974256,4212.82041,4227.692204,4214.871692,4214.358871,4220.512717,4231.281948,4203.589641,4226.153743,4211.794769,4199.487077,4197.435795
82,0,4226.153743,4216.922974,4215.897333,4207.179384,4229.743486,4214.358871,4216.922974,4227.179384,4231.281948,4212.307589,4227.692204,4209.743487,4204.102461,4189.230667
83,0,4214.358871,4219.999897,4217.948615,4223.07682,4225.640922,4218.461435,4216.922974,4232.307589,4230.256307,4225.128102,4217.948615,4212.82041,4193.846051,4186.153744
84,0,4213.33323,4220.512717,4214.871692,4218.461435,4214.871692,4214.871692,4212.307589,4224.615281,4228.717845,4225.128102,4212.307589,4217.948615,4183.076821,4181.025539
85,0,4223.58964,4219.487076,4208.205025,4197.948615,4217.435794,4207.692205,4211.794769,4215.897333,4227.692204,4213.33323,4220.512717,4214.358871,4188.717846,4169.743488
86,0,4229.743486,4219.487076,4219.999897,4200.512718,4219.999897,4207.692205,4215.384512,4219.999897,4229.230666,4203.07682,4232.820409,4204.615282,4201.538359,4183.076821
87,0,4227.692204,4208.717846,4233.84605,4207.179384,4210.256307,4214.358871,4215.897333,4223.07682,4230.769127,4198.974256,4230.256307,4192.82041,4203.589641,4213.33323
88,0,4230.256307,4206.153743,4223.07682,4196.410154,4220.512717,4216.410153,4214.871692,4220.512717,4229.743486,4202.051179,4215.897333,4189.230667,4198.974256,4212.307589
89,0,4234.358871,4225.640922,4210.256307,4195.897333,4243.58964,4214.358871,4215.384512,4224.102461,4229.743486,4212.82041,4218.974256,4199.999897,4201.025538,4195.384513
90,0,4238.461435,4238.461435,4224.615281,4211.794769,4243.58964,4217.948615,4218.461435,4232.820409,4233.33323,4225.640922,4231.794768,4213.846051,4205.640923,4195.897333
91,0,4243.58964,4231.281948,4233.84605,4220.512717,4233.33323,4220.512717,4225.640922,4233.84605,4235.384512,4232.820409,4223.58964,4222.051179,4202.051179,4199.487077
92,0,4240.512717,4226.666563,4221.538358,4214.871692,4233.84605,4216.922974,4229.743486,4230.256307,4234.871691,4235.384512,4213.33323,4215.897333,4198.974256,4207.179384
93,0,4233.33323,4232.307589,4220.512717,4205.640923,4233.84605,4216.410153,4227.692204,4228.205025,4233.84605,4228.205025,4214.871692,4212.82041,4209.743487,4213.33323
94,0,4241.538358,4234.358871,4234.871691,4213.33323,4232.307589,4223.58964,4229.743486,4231.794768,4238.461435,4225.640922,4224.102461,4225.128102,4222.563999,4194.871692
95,0,4257.435793,4230.256307,4238.461435,4237.948614,4233.33323,4224.615281,4234.871691,4238.461435,4248.717845,4243.076819,4241.538358,4231.794768,4221.538358,4191.794769
96,0,4261.538357,4230.256307,4229.230666,4250.256306,4230.769127,4217.435794,4228.717845,4234.871691,4247.179383,4252.820409,4251.794768,4218.974256,4219.487076,4226.666563
97,0,4252.307588,4238.461435,4225.128102,4240.512717,4226.666563,4215.384512,4219.999897,4229.230666,4236.922973,4238.974255,4241.538358,4208.717846,4220.512717,4234.358871
98,0,4235.897332,4241.538358,4222.563999,4229.743486,4230.256307,4217.435794,4220.512717,4229.743486,4233.33323,4227.692204,4229.743486,4217.435794,4214.358871,4202.051179
99,0,4231.281948,4233.84605,4217.948615,4225.128102,4244.10246,4218.974256,4221.025538,4230.256307,4236.410153,4228.205025,4232.820409,4219.999897,4211.281948,4199.999897
100,0,4235.384512,4219.999897,4216.922974,4206.666564,4249.743486,4217.948615,4217.435794,4228.205025,4235.897332,4222.051179,4232.307589,4208.205025,4217.435794,4221.025538
101,0,4229.743486,4210.769128,4214.871692,4199.487077,4239.999896,4215.384512,4218.461435,4225.640922,4232.307589,4213.846051,4221.538358,4205.640923,4218.974256,4212.307589
102,0,4225.640922,4221.025538,4215.384512,4213.846051,4231.281948,4216.410153,4221.538358,4223.58964,4230.256307,4216.410153,4213.33323,4215.384512,4207.179384,4192.30759
103,0,4232.307589,4229.743486,4222.563999,4202.051179,4231.281948,4215.384512,4217.948615,4220.512717,4226.666563,4224.615281,4217.435794,4216.410153,4198.974256,4187.692205
104,0,4249.743486,4221.025538,4229.743486,4194.871692,4238.974255,4218.974256,4222.563999,4222.051179,4230.769127,4232.307589,4233.84605,4209.230666,4208.717846,4199.487077
105,0,4250.256306,4218.974256,4234.871691,4227.179384,4245.640922,4229.230666,4236.410153,4233.84605,4244.615281,4235.384512,4239.487076,4214.358871,4223.58964,4212.82041
106,0,4220.512717,4227.179384,4233.84605,4233.84605,4234.358871,4224.615281,4230.769127,4235.384512,4244.10246,4236.922973,4223.58964,4218.461435,4222.051179,4197.948615
107,0,4211.794769,4229.230666,4230.769127,4208.205025,4222.563999,4213.846051,4216.410153,4221.538358,4230.256307,4232.307589,4216.922974,4212.307589,4212.307589,4175.384513
108,0,4246.666563,4233.33323,4232.820409,4219.487076,4232.820409,4215.384512,4221.025538,4222.051179,4231.794768,4220.512717,4231.281948,4209.230666,4217.948615,4194.871692
109,0,4265.128101,4238.461435,4229.230666,4236.922973,4230.256307,4217.435794,4224.102461,4227.179384,4233.84605,4215.384512,4232.820409,4205.128102,4219.999897,4216.410153
110,0,4249.230665,4234.358871,4222.563999,4224.102461,4215.897333,4215.384512,4217.435794,4217.948615,4222.563999,4216.922974,4217.435794,4198.974256,4206.666564,4203.07682
111,0,4238.461435,4233.33323,4226.153743,4218.461435,4230.769127,4215.897333,4224.102461,4216.410153,4222.563999,4214.871692,4211.794769,4201.025538,4197.435795,4195.897333
112,0,4231.281948,4232.307589,4232.307589,4216.922974,4254.35887,4218.461435,4233.84605,4227.179384,4232.307589,4213.846051,4219.999897,4203.589641,4199.999897,4205.640923
