title:V                                                                               , recorded:07.07.20 12.22.08, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
36,0,4219.999897,4249.743486,4227.179384,4232.820409,4230.769127,4229.743486,4221.025538,4241.538358,4231.281948,4232.307589,4202.051179,4273.333229,4229.743486,4282.051177
37,0,4231.794768,4250.769127,4230.769127,4235.384512,4230.256307,4232.307589,4227.179384,4245.640922,4231.794768,4231.794768,4199.999897,4272.307588,4226.666563,4279.999895
38,0,4241.025537,4248.717845,4223.07682,4230.256307,4232.820409,4232.307589,4231.281948,4241.538358,4228.717845,4233.84605,4201.538359,4266.666562,4223.07682,4281.025536
39,0,4226.153743,4248.717845,4214.871692,4225.640922,4230.256307,4230.769127,4229.230666,4234.871691,4228.717845,4234.871691,4202.051179,4261.025537,4227.692204,4277.435793
40,0,4222.051179,4247.692204,4221.538358,4228.205025,4224.615281,4232.820409,4230.256307,4239.487076,4232.307589,4233.33323,4203.589641,4265.640921,4232.820409,4275.897331
41,0,4223.58964,4244.10246,4229.743486,4230.256307,4223.07682,4235.384512,4234.871691,4245.640922,4232.820409,4231.281948,4207.179384,4271.281947,4227.692204,4278.974254
42,0,4207.692205,4247.692204,4231.794768,4228.717845,4225.640922,4234.871691,4234.871691,4241.538358,4230.256307,4230.256307,4205.640923,4269.230665,4226.666563,4278.974254
43,0,4201.025538,4245.640922,4226.666563,4232.307589,4223.07682,4232.820409,4231.281948,4234.871691,4225.640922,4231.281948,4195.897333,4262.051178,4223.58964,4269.230665
44,0,4217.948615,4240.512717,4219.487076,4230.769127,4225.128102,4233.33323,4230.256307,4231.794768,4228.205025,4232.820409,4195.384513,4258.461434,4217.948615,4265.640921
45,0,4218.461435,4242.051178,4215.384512,4221.025538,4226.153743,4233.84605,4230.256307,4228.717845,4228.717845,4224.615281,4197.948615,4257.435793,4217.435794,4266.666562
46,0,4198.974256,4238.974255,4214.358871,4217.435794,4221.538358,4233.33323,4230.256307,4228.205025,4221.025538,4218.974256,4189.743487,4249.743486,4208.717846,4255.897332
47,0,4202.564,4232.820409,4215.897333,4218.461435,4223.58964,4232.820409,4230.769127,4231.281948,4221.538358,4223.07682,4187.179385,4245.128101,4203.589641,4248.717845
