title:JTA                                                                             , recorded:03.07.20 14.17.57, sampling:128, subject:JTA                                                                             , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
6,0,4191.281949,4223.58964,4210.769128,4227.179384,4221.538358,4222.051179,4227.179384,4218.974256,4218.974256,4202.051179,4202.564,4203.07682,4197.948615,4183.076821
7,0,4182.564,4211.281948,4203.07682,4217.435794,4215.384512,4213.33323,4221.538358,4216.410153,4215.384512,4201.025538,4194.358872,4191.281949,4190.256308,4173.333231
8,0,4170.769129,4198.974256,4194.871692,4204.615282,4201.538359,4208.717846,4213.33323,4213.846051,4212.82041,4202.051179,4184.102462,4181.538359,4180.512718,4162.05118
9,0,4171.281949,4210.769128,4195.897333,4211.794769,4200.512718,4215.384512,4214.358871,4215.897333,4216.410153,4206.666564,4190.769128,4185.640923,4183.589641,4167.179385
10,0,4174.871693,4214.871692,4197.948615,4217.948615,4209.230666,4217.948615,4213.846051,4215.384512,4217.948615,4208.205025,4195.897333,4190.769128,4185.128103,4170.256308
11,0,4185.640923,4214.358871,4205.640923,4217.948615,4215.897333,4217.435794,4218.461435,4216.922974,4217.948615,4213.33323,4198.974256,4199.487077,4189.743487,4173.846052
12,0,4190.256308,4218.974256,4212.82041,4219.999897,4215.384512,4221.538358,4228.205025,4221.538358,4218.974256,4216.410153,4202.051179,4202.564,4192.82041,4177.948616
13,0,4176.922975,4215.897333,4203.07682,4215.897333,4212.82041,4217.948615,4222.051179,4216.922974,4211.794769,4199.487077,4188.717846,4188.717846,4177.435795,4167.179385
14,0,4173.846052,4210.256307,4195.384513,4214.358871,4215.384512,4214.871692,4215.384512,4212.82041,4206.153743,4186.153744,4178.974257,4184.102462,4171.79477,4163.076821
15,0,4186.153744,4216.922974,4201.025538,4218.461435,4215.897333,4218.974256,4222.051179,4213.846051,4205.640923,4189.230667,4186.153744,4192.82041,4185.128103,4172.820411
16,0,4181.538359,4211.794769,4200.512718,4206.666564,4200.512718,4207.692205,4216.922974,4205.128102,4199.999897,4188.205026,4183.589641,4188.205026,4183.076821,4170.256308
17,0,4174.358872,4202.051179,4199.487077,4199.999897,4194.358872,4198.974256,4209.743487,4201.538359,4202.051179,4190.256308,4183.589641,4186.666564,4181.538359,4168.205026
18,0,4187.692205,4213.846051,4204.615282,4214.358871,4212.307589,4213.846051,4217.435794,4216.922974,4216.410153,4205.128102,4201.538359,4200.512718,4195.384513,4178.974257
19,0,4190.256308,4224.615281,4202.564,4216.922974,4218.974256,4224.102461,4222.563999,4225.640922,4220.512717,4210.769128,4203.589641,4201.538359,4193.333231,4177.948616
20,0,4174.358872,4215.384512,4196.410154,4207.179384,4206.666564,4216.410153,4218.461435,4218.974256,4215.384512,4203.589641,4189.230667,4185.640923,4182.05118,4166.153744
21,0,4174.358872,4212.82041,4195.897333,4210.256307,4202.051179,4212.82041,4216.410153,4214.871692,4215.384512,4201.025538,4190.769128,4182.564,4186.666564,4167.179385
22,0,4188.205026,4220.512717,4201.025538,4215.897333,4203.589641,4217.435794,4218.461435,4216.922974,4215.897333,4205.640923,4201.025538,4195.384513,4191.281949,4174.871693
23,0,4183.589641,4218.461435,4203.589641,4208.205025,4202.564,4213.846051,4217.948615,4217.948615,4215.384512,4207.179384,4200.512718,4201.538359,4187.179385,4175.384513
24,0,4171.281949,4212.82041,4199.999897,4206.153743,4201.538359,4205.128102,4213.846051,4215.384512,4215.897333,4202.564,4195.897333,4194.358872,4183.076821,4170.769129
25,0,4174.358872,4213.33323,4197.948615,4216.410153,4202.051179,4203.589641,4211.281948,4212.82041,4212.82041,4199.999897,4194.871692,4189.743487,4181.025539,4166.153744
26,0,4183.589641,4218.461435,4206.153743,4218.974256,4208.205025,4211.281948,4215.897333,4213.846051,4214.358871,4203.07682,4196.410154,4197.435795,4182.564,4172.820411
27,0,4189.230667,4229.743486,4216.410153,4215.384512,4215.384512,4216.922974,4218.974256,4214.358871,4215.384512,4202.051179,4198.974256,4205.128102,4184.615282,4183.076821
28,0,4194.871692,4234.871691,4218.461435,4218.461435,4211.794769,4213.846051,4216.922974,4213.33323,4206.666564,4198.461436,4199.999897,4204.102461,4184.102462,4184.102462
29,0,4197.435795,4230.769127,4216.410153,4222.563999,4206.666564,4208.205025,4214.358871,4212.307589,4200.512718,4197.948615,4199.999897,4202.051179,4184.615282,4182.05118
30,0,4197.435795,4228.205025,4214.871692,4218.974256,4208.717846,4207.692205,4216.922974,4209.230666,4202.051179,4198.974256,4203.589641,4202.564,4186.153744,4185.128103
31,0,4201.025538,4233.33323,4218.461435,4217.435794,4206.666564,4213.846051,4222.563999,4210.256307,4202.564,4197.435795,4204.102461,4202.051179,4186.153744,4186.153744
