title:JTA                                                                             , recorded:03.07.20 13.48.26, sampling:128, subject:JTA                                                                             , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
59,0,4232.307589,4215.384512,4218.461435,4238.974255,4216.922974,4226.153743,4230.256307,4251.281947,4231.281948,4235.897332,4252.307588,4245.128101,4255.384511,4273.333229
60,0,4234.358871,4222.563999,4218.974256,4254.871691,4216.410153,4236.410153,4236.410153,4256.922973,4229.743486,4247.692204,4267.179383,4249.743486,4265.640921,4281.025536
61,0,4234.358871,4221.025538,4231.794768,4235.897332,4219.999897,4230.256307,4231.281948,4254.871691,4232.307589,4246.153742,4260.512716,4249.230665,4258.461434,4281.025536
62,0,4230.769127,4212.82041,4229.743486,4224.102461,4218.974256,4218.461435,4219.487076,4246.666563,4230.256307,4245.128101,4249.230665,4242.051178,4252.307588,4265.640921
63,0,4231.281948,4215.897333,4227.179384,4231.794768,4216.922974,4216.922974,4215.897333,4244.10246,4228.205025,4247.692204,4255.384511,4244.10246,4261.538357,4268.717844
64,0,4233.84605,4222.563999,4236.922973,4222.563999,4216.922974,4218.974256,4217.948615,4240.512717,4230.769127,4237.948614,4258.461434,4250.256306,4261.025537,4281.538357
65,0,4232.820409,4224.102461,4243.58964,4195.384513,4214.871692,4215.897333,4216.410153,4228.205025,4226.153743,4224.615281,4250.256306,4246.153742,4248.205024,4272.820408
66,0,4229.230666,4218.974256,4248.205024,4177.948616,4214.358871,4209.743487,4210.769128,4221.538358,4219.999897,4226.666563,4244.10246,4236.922973,4248.205024,4259.999896
67,0,4227.179384,4211.281948,4247.179383,4191.794769,4212.82041,4212.307589,4211.281948,4227.179384,4222.563999,4226.666563,4245.640922,4239.487076,4253.84605,4265.128101
68,0,4238.461435,4224.615281,4237.948614,4231.794768,4214.871692,4228.205025,4225.128102,4242.563999,4230.769127,4229.230666,4258.461434,4256.410152,4262.051178,4283.589639
69,0,4253.333229,4245.128101,4231.281948,4256.410152,4229.230666,4234.358871,4236.922973,4251.794768,4230.256307,4249.743486,4270.256306,4264.10246,4275.384511,4298.461433
70,0,4245.128101,4239.487076,4227.179384,4256.410152,4233.84605,4221.025538,4234.358871,4245.640922,4224.615281,4251.794768,4265.640921,4251.281947,4272.307588,4293.333228
71,0,4231.281948,4229.230666,4227.692204,4254.871691,4225.640922,4219.999897,4229.230666,4242.563999,4227.692204,4231.281948,4262.563998,4249.743486,4264.61528,4278.461434
72,0,4237.948614,4232.820409,4233.84605,4245.128101,4227.179384,4228.717845,4230.256307,4249.743486,4232.820409,4232.307589,4267.179383,4262.051178,4270.256306,4276.410152
73,0,4244.615281,4236.410153,4230.769127,4246.666563,4234.871691,4224.102461,4234.358871,4253.84605,4231.281948,4251.794768,4267.179383,4261.025537,4273.846049,4281.538357
74,0,4232.820409,4230.769127,4232.307589,4238.974255,4229.230666,4215.897333,4227.692204,4247.179383,4227.179384,4247.179383,4262.563998,4248.205024,4262.051178,4273.333229
75,0,4213.846051,4212.82041,4245.640922,4187.179385,4218.461435,4215.384512,4210.256307,4232.307589,4222.563999,4211.794769,4244.615281,4235.384512,4244.10246,4251.281947
76,0,4209.230666,4199.487077,4244.615281,4163.076821,4212.82041,4216.410153,4207.692205,4228.205025,4217.435794,4194.871692,4230.769127,4229.230666,4238.461435,4244.615281
77,0,4223.07682,4211.281948,4230.256307,4201.538359,4212.307589,4214.871692,4218.461435,4236.922973,4217.948615,4220.512717,4239.487076,4228.717845,4244.615281,4256.410152
78,0,4233.33323,4229.743486,4229.230666,4229.230666,4218.461435,4217.435794,4217.435794,4243.58964,4226.153743,4247.179383,4247.692204,4230.256307,4254.35887,4264.10246
79,0,4230.769127,4236.410153,4226.153743,4242.051178,4231.281948,4226.153743,4221.538358,4255.384511,4234.871691,4257.435793,4252.307588,4241.025537,4263.589639,4270.769126
80,0,4232.307589,4239.999896,4218.974256,4259.999896,4237.948614,4227.692204,4235.897332,4267.179383,4239.487076,4262.563998,4267.692203,4253.333229,4270.769126,4278.461434
81,0,4229.743486,4231.281948,4225.640922,4233.33323,4221.025538,4213.846051,4225.640922,4251.794768,4230.256307,4244.10246,4261.025537,4241.025537,4257.435793,4264.10246
82,0,4218.974256,4222.563999,4219.487076,4223.58964,4209.743487,4216.410153,4218.461435,4239.487076,4222.051179,4221.538358,4240.512717,4227.692204,4244.615281,4250.256306
83,0,4224.102461,4230.256307,4212.82041,4246.153742,4225.128102,4234.358871,4232.820409,4251.281947,4226.666563,4235.897332,4244.615281,4237.435794,4258.974255,4264.10246
84,0,4227.179384,4224.615281,4240.512717,4190.256308,4230.256307,4224.615281,4222.563999,4245.640922,4224.615281,4240.512717,4242.563999,4232.307589,4257.435793,4266.666562
85,0,4208.205025,4202.051179,4257.948614,4120.51272,4214.358871,4200.512718,4197.948615,4220.512717,4216.410153,4216.922974,4218.461435,4209.230666,4234.358871,4243.076819
86,0,4194.358872,4192.82041,4236.922973,4147.179386,4199.487077,4198.974256,4196.410154,4211.794769,4214.358871,4204.615282,4208.205025,4206.666564,4225.640922,4228.205025
87,0,4203.07682,4203.07682,4224.615281,4188.205026,4198.974256,4211.281948,4210.769128,4221.025538,4218.974256,4201.538359,4217.435794,4217.435794,4231.794768,4230.256307
88,0,4214.871692,4214.871692,4232.307589,4180.512718,4210.256307,4216.410153,4211.794769,4230.256307,4225.640922,4206.153743,4225.640922,4218.461435,4235.897332,4236.410153
89,0,4216.410153,4217.435794,4232.820409,4185.640923,4218.461435,4217.948615,4207.179384,4234.358871,4227.692204,4227.179384,4232.307589,4215.384512,4243.076819,4244.615281
90,0,4206.666564,4204.615282,4229.230666,4189.230667,4204.615282,4211.794769,4204.102461,4227.179384,4219.999897,4228.717845,4230.769127,4213.846051,4242.051178,4245.128101
91,0,4198.974256,4193.846051,4223.58964,4181.538359,4199.487077,4197.948615,4203.07682,4222.051179,4216.410153,4214.358871,4221.538358,4213.846051,4233.33323,4232.307589
92,0,4208.205025,4202.051179,4212.82041,4208.717846,4217.948615,4201.025538,4207.179384,4227.692204,4218.461435,4212.82041,4218.461435,4214.871692,4236.410153,4226.153743
93,0,4217.948615,4212.307589,4218.461435,4223.07682,4222.563999,4214.871692,4214.358871,4234.871691,4217.948615,4207.179384,4219.487076,4215.384512,4242.051178,4233.33323
94,0,4215.384512,4212.82041,4234.358871,4200.512718,4213.33323,4218.461435,4218.974256,4229.230666,4216.410153,4207.179384,4222.051179,4214.871692,4240.512717,4238.974255
95,0,4213.846051,4213.33323,4228.717845,4199.999897,4214.871692,4214.358871,4215.384512,4219.999897,4217.948615,4227.692204,4227.179384,4217.948615,4245.128101,4241.025537
96,0,4223.07682,4216.410153,4212.82041,4224.615281,4218.461435,4215.384512,4215.897333,4222.051179,4222.051179,4231.281948,4229.743486,4218.974256,4250.769127,4245.128101
97,0,4225.640922,4211.794769,4215.897333,4217.948615,4210.769128,4216.922974,4216.922974,4225.640922,4221.025538,4214.871692,4219.487076,4215.897333,4241.025537,4242.051178
98,0,4229.230666,4221.025538,4229.743486,4201.538359,4209.230666,4215.897333,4210.769128,4226.153743,4217.948615,4213.846051,4220.512717,4223.07682,4244.10246,4248.205024
99,0,4245.128101,4242.563999,4233.33323,4201.538359,4217.948615,4208.717846,4203.589641,4221.025538,4217.435794,4212.82041,4238.461435,4233.33323,4269.230665,4275.897331
