title:A                                                                               , recorded:02.07.20 13.07.54, sampling:128, subject:S                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
84,0,4179.487077,4203.07682,4198.974256,4219.487076,4226.666563,4138.461437,4206.153743,4208.717846,4198.974256,4213.846051,4214.871692,4202.051179,4200.512718,4171.281949
85,0,4178.974257,4208.717846,4198.974256,4223.58964,4233.33323,4150.256309,4214.358871,4215.897333,4205.128102,4212.307589,4213.33323,4200.512718,4201.025538,4173.333231
86,0,4175.384513,4207.179384,4199.999897,4222.563999,4227.179384,4158.974257,4217.948615,4222.563999,4208.205025,4217.435794,4216.922974,4202.564,4199.487077,4168.205026
87,0,4177.435795,4213.33323,4203.589641,4226.666563,4225.128102,4152.820411,4213.33323,4215.384512,4202.051179,4219.999897,4217.435794,4205.640923,4202.564,4169.743488
88,0,4183.589641,4217.435794,4209.743487,4234.358871,4230.769127,4154.358873,4214.358871,4215.384512,4198.974256,4219.487076,4218.974256,4212.307589,4205.640923,4177.948616
89,0,4180.512718,4214.358871,4209.743487,4234.871691,4237.948614,4154.871693,4217.435794,4219.487076,4200.512718,4223.58964,4222.563999,4215.897333,4206.666564,4182.05118
90,0,4174.871693,4209.230666,4203.589641,4227.179384,4234.871691,4150.769129,4217.435794,4215.897333,4205.128102,4227.179384,4222.563999,4212.82041,4207.179384,4176.922975
91,0,4170.256308,4205.640923,4204.102461,4224.615281,4225.128102,4150.769129,4227.179384,4218.974256,4209.230666,4231.281948,4219.487076,4212.307589,4207.179384,4170.256308
92,0,4176.922975,4216.410153,4209.743487,4231.794768,4227.692204,4153.333232,4232.307589,4225.128102,4204.615282,4231.281948,4222.051179,4216.410153,4206.666564,4172.820411
93,0,4176.922975,4219.999897,4205.640923,4232.820409,4238.461435,4154.871693,4212.307589,4219.487076,4193.846051,4215.897333,4220.512717,4211.281948,4203.589641,4173.846052
94,0,4168.205026,4205.128102,4195.384513,4222.563999,4236.410153,4164.615283,4200.512718,4213.846051,4196.922974,4202.564,4213.846051,4199.999897,4196.410154,4170.769129
95,0,4163.589642,4197.435795,4194.358872,4214.358871,4217.948615,4176.410154,4215.897333,4217.435794,4212.307589,4209.743487,4211.281948,4199.999897,4190.769128,4167.692206
96,0,4160.512719,4199.487077,4196.410154,4217.435794,4217.435794,4164.102462,4222.051179,4220.512717,4215.384512,4216.922974,4209.230666,4203.07682,4186.666564,4159.999898
97,0,4153.846052,4198.461436,4194.358872,4218.461435,4241.025537,4148.205027,4212.307589,4216.410153,4205.128102,4210.769128,4204.102461,4198.461436,4184.102462,4154.358873
98,0,4152.820411,4197.435795,4195.897333,4217.948615,4245.640922,4164.102462,4212.307589,4217.948615,4202.564,4205.640923,4204.102461,4198.461436,4182.564,4156.922975
99,0,4155.384514,4193.846051,4198.974256,4218.461435,4222.051179,4186.666564,4221.538358,4219.999897,4205.128102,4200.512718,4203.589641,4202.564,4179.487077,4157.435796
100,0,4152.307591,4189.743487,4198.974256,4216.410153,4208.205025,4184.102462,4228.205025,4215.897333,4202.051179,4196.922974,4200.512718,4201.025538,4179.487077,4156.410155
101,0,4156.410155,4201.538359,4200.512718,4218.974256,4225.640922,4177.948616,4223.07682,4214.871692,4203.589641,4202.564,4207.692205,4207.692205,4192.30759,4164.615283
102,0,4163.076821,4219.487076,4210.256307,4230.769127,4252.820409,4177.435795,4214.358871,4218.461435,4209.743487,4218.461435,4217.948615,4219.999897,4209.743487,4179.999898
103,0,4168.717847,4222.563999,4216.922974,4239.487076,4253.333229,4181.538359,4216.922974,4221.025538,4206.666564,4231.281948,4220.512717,4221.025538,4215.384512,4188.205026
104,0,4171.79477,4216.410153,4213.33323,4233.33323,4233.84605,4189.230667,4219.999897,4223.58964,4202.564,4228.205025,4215.897333,4210.256307,4209.230666,4181.025539
105,0,4172.820411,4215.897333,4212.82041,4226.153743,4225.128102,4187.179385,4217.435794,4224.102461,4204.615282,4216.410153,4209.743487,4205.640923,4203.07682,4172.30759
106,0,4168.205026,4215.384512,4215.384512,4228.717845,4229.230666,4174.358872,4218.461435,4218.461435,4202.051179,4212.82041,4203.589641,4206.666564,4198.461436,4170.769129
107,0,4167.692206,4211.794769,4212.307589,4228.717845,4233.33323,4165.128103,4219.999897,4215.897333,4197.435795,4213.846051,4206.666564,4205.128102,4198.461436,4170.256308
108,0,4161.53836,4208.717846,4202.051179,4222.051179,4234.871691,4166.666565,4214.871692,4215.897333,4198.461436,4207.692205,4208.205025,4199.487077,4197.948615,4166.153744
109,0,4159.487078,4211.281948,4199.999897,4223.58964,4227.692204,4179.999898,4212.307589,4213.33323,4200.512718,4203.589641,4205.128102,4204.615282,4197.435795,4167.179385
