title:V                                                                               , recorded:07.07.20 13.29.16, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
91,0,4244.615281,4210.256307,4231.281948,4206.666564,4223.07682,4214.871692,4227.692204,4226.153743,4255.384511,4217.948615,4240.512717,4234.358871,4221.025538,4245.640922
92,0,4242.051178,4214.358871,4241.538358,4206.666564,4224.615281,4215.897333,4229.743486,4234.871691,4261.538357,4227.692204,4247.179383,4238.974255,4225.640922,4242.051178
93,0,4251.281947,4224.102461,4250.769127,4215.384512,4224.615281,4219.487076,4229.230666,4244.615281,4266.666562,4251.281947,4257.948614,4245.128101,4241.538358,4255.897332
94,0,4267.179383,4230.256307,4250.769127,4226.153743,4227.692204,4222.563999,4225.640922,4234.358871,4261.538357,4252.307588,4261.025537,4246.153742,4247.692204,4274.87169
95,0,4265.128101,4229.230666,4245.640922,4220.512717,4232.307589,4219.999897,4221.025538,4221.025538,4257.948614,4238.461435,4253.333229,4239.487076,4236.922973,4265.128101
96,0,4252.307588,4224.615281,4239.999896,4211.794769,4226.153743,4216.922974,4220.512717,4221.025538,4257.435793,4231.281948,4243.076819,4233.84605,4225.640922,4248.205024
97,0,4251.281947,4219.999897,4233.33323,4213.33323,4223.58964,4218.974256,4222.051179,4219.999897,4256.922973,4224.615281,4238.461435,4229.230666,4221.025538,4245.128101
98,0,4241.025537,4213.846051,4228.205025,4213.33323,4228.205025,4219.487076,4221.025538,4212.82041,4252.820409,4218.461435,4234.871691,4219.487076,4216.922974,4235.384512
99,0,4226.153743,4212.307589,4230.256307,4212.307589,4228.205025,4217.435794,4220.512717,4212.307589,4252.307588,4216.922974,4231.794768,4214.358871,4215.897333,4224.615281
100,0,4235.384512,4217.948615,4231.794768,4217.948615,4228.717845,4217.948615,4222.563999,4221.025538,4258.461434,4222.563999,4235.384512,4221.538358,4221.538358,4233.33323
101,0,4249.743486,4222.563999,4234.871691,4223.07682,4227.692204,4218.974256,4224.102461,4223.58964,4259.487075,4233.84605,4242.563999,4227.179384,4229.743486,4252.307588
102,0,4254.871691,4227.179384,4244.615281,4221.538358,4227.179384,4223.58964,4225.128102,4225.640922,4259.487075,4243.076819,4246.666563,4237.948614,4236.922973,4265.128101
103,0,4260.512716,4231.281948,4250.769127,4222.051179,4230.256307,4228.717845,4225.640922,4234.358871,4264.61528,4242.563999,4250.256306,4250.769127,4241.025537,4258.974255
104,0,4258.461434,4230.256307,4248.205024,4224.102461,4232.307589,4227.692204,4221.538358,4234.871691,4265.128101,4237.435794,4253.333229,4248.205024,4236.922973,4249.743486
105,0,4249.743486,4224.615281,4243.58964,4221.538358,4228.717845,4227.692204,4214.358871,4218.461435,4255.897332,4226.666563,4244.615281,4234.358871,4227.692204,4253.333229
106,0,4246.666563,4226.153743,4237.948614,4219.487076,4231.794768,4230.256307,4214.358871,4210.769128,4252.820409,4219.999897,4235.384512,4228.717845,4224.102461,4252.307588
107,0,4244.615281,4233.84605,4232.307589,4226.153743,4237.435794,4232.820409,4221.025538,4216.922974,4255.384511,4221.025538,4232.307589,4233.33323,4224.102461,4241.025537
108,0,4247.179383,4241.025537,4235.384512,4232.820409,4245.128101,4233.84605,4226.153743,4221.025538,4256.922973,4222.563999,4235.897332,4237.948614,4229.743486,4241.538358
109,0,4251.794768,4239.487076,4244.10246,4229.230666,4247.179383,4233.33323,4228.205025,4225.128102,4261.025537,4223.07682,4241.538358,4236.410153,4234.358871,4245.640922
110,0,4257.948614,4241.025537,4250.769127,4226.153743,4234.358871,4233.33323,4234.871691,4242.563999,4270.769126,4240.512717,4252.820409,4243.076819,4242.563999,4256.922973
111,0,4262.051178,4241.025537,4249.743486,4227.692204,4225.128102,4232.820409,4237.948614,4252.307588,4275.384511,4251.794768,4255.384511,4247.692204,4243.58964,4269.230665
112,0,4255.897332,4237.435794,4243.076819,4223.58964,4236.922973,4229.230666,4229.230666,4241.025537,4272.307588,4245.128101,4250.769127,4244.615281,4238.974255,4261.025537
113,0,4249.230665,4238.461435,4243.076819,4223.58964,4246.666563,4228.717845,4223.58964,4228.717845,4269.743485,4241.025537,4250.769127,4243.58964,4241.538358,4249.230665
114,0,4253.84605,4239.487076,4244.615281,4227.692204,4241.538358,4232.307589,4221.538358,4224.102461,4265.128101,4240.512717,4250.256306,4238.974255,4244.615281,4252.820409
115,0,4252.307588,4229.743486,4235.897332,4222.051179,4233.84605,4225.128102,4214.871692,4213.33323,4255.384511,4222.051179,4237.435794,4223.58964,4232.307589,4241.538358
116,0,4234.871691,4221.025538,4226.153743,4214.358871,4228.205025,4215.897333,4211.794769,4202.051179,4251.281947,4202.051179,4224.102461,4217.948615,4225.128102,4222.051179
117,0,4231.281948,4228.717845,4228.205025,4217.435794,4231.281948,4222.051179,4219.487076,4208.717846,4255.897332,4208.205025,4226.153743,4225.128102,4235.384512,4230.256307
118,0,4236.410153,4233.33323,4232.307589,4221.538358,4235.897332,4230.256307,4222.051179,4221.538358,4259.487075,4223.58964,4235.384512,4227.692204,4238.974255,4242.051178
119,0,4239.999896,4226.153743,4231.794768,4218.461435,4229.230666,4225.640922,4219.487076,4226.666563,4261.025537,4231.281948,4240.512717,4228.717845,4238.461435,4241.025537
120,0,4247.692204,4222.051179,4235.897332,4218.974256,4222.563999,4224.615281,4221.538358,4225.640922,4265.128101,4235.384512,4246.666563,4236.922973,4250.256306,4245.640922
121,0,4249.743486,4224.615281,4241.025537,4221.025538,4227.179384,4228.205025,4224.615281,4228.205025,4269.743485,4243.58964,4254.35887,4247.692204,4261.025537,4255.384511
122,0,4237.435794,4222.563999,4236.410153,4217.435794,4227.692204,4224.102461,4224.102461,4228.717845,4269.230665,4247.179383,4251.794768,4245.128101,4255.897332,4250.769127
123,0,4223.58964,4214.358871,4223.07682,4209.230666,4221.538358,4216.922974,4223.07682,4230.256307,4268.205024,4236.410153,4241.025537,4228.205025,4245.128101,4238.461435
124,0,4211.794769,4205.640923,4214.358871,4205.640923,4217.435794,4217.435794,4219.487076,4225.128102,4265.128101,4219.487076,4231.281948,4217.948615,4237.435794,4226.666563
125,0,4215.384512,4210.256307,4217.435794,4216.922974,4223.58964,4224.615281,4220.512717,4221.025538,4263.589639,4220.512717,4231.281948,4222.563999,4238.974255,4224.615281
126,0,4225.640922,4217.948615,4218.461435,4222.563999,4227.179384,4231.794768,4228.205025,4226.666563,4265.640921,4226.153743,4230.769127,4224.102461,4237.948614,4226.153743
127,0,4224.102461,4216.922974,4215.897333,4213.33323,4224.615281,4230.256307,4228.717845,4226.666563,4263.076819,4216.410153,4225.640922,4222.563999,4229.743486,4222.051179
128,0,4213.846051,4208.205025,4220.512717,4207.692205,4218.974256,4222.563999,4221.025538,4208.717846,4251.794768,4198.974256,4214.871692,4220.512717,4219.999897,4217.948615
0,0,4219.999897,4207.179384,4227.179384,4212.307589,4217.435794,4223.07682,4217.435794,4202.051179,4250.256306,4195.384513,4215.384512,4221.025538,4221.025538,4222.563999
1,0,4230.256307,4210.769128,4225.128102,4214.358871,4213.33323,4228.717845,4220.512717,4216.410153,4259.999896,4206.666564,4230.769127,4229.743486,4230.769127,4230.256307
2,0,4226.153743,4211.281948,4221.025538,4211.794769,4212.307589,4230.256307,4224.615281,4230.256307,4267.179383,4221.025538,4241.025537,4236.410153,4239.999896,4234.358871
3,0,4218.974256,4210.769128,4224.102461,4211.794769,4218.974256,4228.717845,4227.692204,4234.871691,4266.153742,4224.615281,4236.410153,4234.871691,4239.487076,4229.743486
4,0,4225.640922,4215.897333,4227.692204,4215.384512,4223.58964,4227.179384,4226.153743,4239.999896,4268.205024,4223.07682,4232.307589,4234.871691,4238.461435,4231.281948
5,0,4240.512717,4222.051179,4230.256307,4222.051179,4224.102461,4229.230666,4226.666563,4243.076819,4272.820408,4230.769127,4236.410153,4233.84605,4242.563999,4244.10246
6,0,4241.538358,4223.58964,4229.230666,4224.615281,4224.102461,4230.769127,4229.230666,4239.999896,4271.794767,4231.281948,4235.384512,4230.256307,4239.999896,4238.461435
7,0,4229.230666,4221.538358,4227.179384,4222.563999,4225.128102,4230.769127,4228.717845,4234.871691,4269.743485,4219.487076,4228.717845,4230.256307,4232.307589,4224.615281
8,0,4225.128102,4222.563999,4222.051179,4220.512717,4227.179384,4230.769127,4224.102461,4229.230666,4269.230665,4217.435794,4225.128102,4228.205025,4231.281948,4230.769127
9,0,4236.922973,4226.666563,4219.487076,4222.563999,4227.692204,4231.794768,4226.153743,4225.640922,4267.179383,4227.692204,4228.717845,4224.615281,4235.897332,4238.974255
10,0,4245.640922,4228.205025,4223.07682,4225.128102,4225.640922,4231.794768,4232.820409,4226.153743,4267.692203,4226.666563,4230.769127,4224.615281,4239.487076,4238.461435
11,0,4237.948614,4227.179384,4222.051179,4222.563999,4228.205025,4232.820409,4233.33323,4233.84605,4272.820408,4225.128102,4228.205025,4227.692204,4243.58964,4239.999896
12,0,4221.538358,4222.051179,4215.897333,4218.461435,4228.717845,4232.307589,4227.179384,4230.769127,4270.769126,4227.179384,4228.205025,4229.743486,4241.538358,4230.769127
13,0,4220.512717,4218.461435,4214.871692,4220.512717,4225.640922,4229.230666,4227.692204,4224.615281,4268.205024,4230.256307,4235.897332,4228.717845,4239.487076,4224.102461
14,0,4237.948614,4223.58964,4224.615281,4226.153743,4226.153743,4229.743486,4232.820409,4236.410153,4274.87169,4237.948614,4242.563999,4230.256307,4247.179383,4244.615281
