title:JTA                                                                             , recorded:03.07.20 14.00.00, sampling:128, subject:JTA                                                                             , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
88,0,4229.743486,4234.871691,4195.384513,4247.179383,4229.230666,4221.538358,4220.512717,4226.153743,4222.563999,4231.281948,4182.05118,4214.871692,4193.846051,4251.281947
89,0,4219.999897,4223.07682,4159.999898,4252.820409,4221.025538,4215.384512,4218.974256,4222.051179,4223.07682,4225.640922,4229.743486,4214.871692,4214.871692,4244.10246
90,0,4223.58964,4217.435794,4152.307591,4259.487075,4210.769128,4217.435794,4216.410153,4216.922974,4219.999897,4215.384512,4261.538357,4206.153743,4267.692203,4242.563999
91,0,4223.58964,4215.384512,4168.205026,4252.307588,4210.769128,4216.410153,4211.794769,4211.794769,4214.871692,4203.07682,4226.666563,4197.435795,4251.794768,4247.179383
92,0,4214.358871,4216.410153,4189.230667,4243.076819,4213.846051,4216.922974,4213.33323,4213.846051,4214.871692,4204.102461,4210.769128,4203.07682,4218.974256,4246.666563
93,0,4219.487076,4222.051179,4201.538359,4247.179383,4210.769128,4217.948615,4218.461435,4218.461435,4219.999897,4215.897333,4230.256307,4214.358871,4241.025537,4246.666563
94,0,4230.769127,4224.615281,4207.692205,4250.769127,4211.794769,4215.384512,4218.974256,4218.461435,4220.512717,4216.922974,4223.07682,4213.846051,4255.897332,4256.410152
95,0,4228.205025,4228.717845,4205.128102,4246.153742,4227.179384,4222.051179,4219.999897,4217.435794,4216.410153,4211.794769,4216.922974,4208.717846,4236.922973,4262.563998
96,0,4231.794768,4233.84605,4191.794769,4247.692204,4219.487076,4227.692204,4223.58964,4218.974256,4215.384512,4220.512717,4231.281948,4212.82041,4237.435794,4263.076819
97,0,4236.922973,4233.84605,4188.717846,4255.897332,4197.948615,4219.999897,4223.58964,4215.897333,4218.461435,4234.358871,4225.128102,4214.358871,4249.230665,4263.589639
98,0,4232.307589,4228.717845,4201.025538,4247.692204,4215.384512,4216.922974,4218.974256,4216.410153,4219.999897,4235.897332,4214.871692,4207.179384,4235.384512,4257.435793
99,0,4233.33323,4223.07682,4209.743487,4231.281948,4239.487076,4219.487076,4218.461435,4223.58964,4220.512717,4226.153743,4223.07682,4202.564,4225.640922,4247.179383
100,0,4227.692204,4220.512717,4201.025538,4236.410153,4223.58964,4218.461435,4218.461435,4223.07682,4218.974256,4218.461435,4223.58964,4201.538359,4237.948614,4244.10246
101,0,4213.846051,4214.871692,4179.487077,4250.256306,4210.256307,4217.435794,4215.897333,4215.897333,4216.922974,4215.897333,4216.922974,4198.461436,4236.922973,4247.179383
102,0,4211.794769,4204.102461,4174.871693,4238.461435,4217.948615,4215.384512,4214.358871,4215.897333,4218.974256,4207.179384,4214.871692,4193.846051,4226.666563,4243.076819
103,0,4215.897333,4198.974256,4199.487077,4214.871692,4213.33323,4216.410153,4216.410153,4217.948615,4219.487076,4208.717846,4205.128102,4189.230667,4224.615281,4234.871691
104,0,4206.666564,4200.512718,4194.871692,4216.410153,4207.692205,4227.692204,4216.410153,4212.307589,4214.871692,4219.487076,4203.589641,4186.153744,4222.051179,4228.717845
105,0,4195.384513,4200.512718,4161.025539,4240.512717,4212.307589,4232.820409,4216.922974,4213.846051,4217.948615,4219.487076,4221.538358,4188.717846,4218.461435,4227.179384
106,0,4206.153743,4209.743487,4170.769129,4252.820409,4215.897333,4230.769127,4223.58964,4228.717845,4230.256307,4222.563999,4235.384512,4200.512718,4230.256307,4238.974255
107,0,4230.256307,4226.153743,4205.640923,4239.487076,4218.461435,4230.256307,4227.692204,4235.897332,4232.820409,4231.281948,4238.974255,4214.871692,4250.769127,4261.538357
108,0,4239.999896,4226.153743,4195.897333,4233.84605,4214.871692,4222.563999,4218.461435,4218.461435,4219.487076,4217.435794,4232.820409,4208.205025,4247.692204,4267.692203
109,0,4231.794768,4211.794769,4174.358872,4238.974255,4203.07682,4214.358871,4211.281948,4204.615282,4209.230666,4192.82041,4218.461435,4189.743487,4226.666563,4252.820409
110,0,4229.743486,4203.07682,4200.512718,4222.563999,4197.948615,4216.922974,4214.871692,4214.358871,4214.358871,4197.435795,4216.410153,4193.846051,4227.692204,4244.10246
111,0,4229.230666,4204.102461,4223.07682,4206.153743,4209.230666,4217.948615,4215.897333,4218.461435,4219.999897,4215.384512,4214.358871,4204.615282,4231.794768,4244.10246
112,0,4218.974256,4210.256307,4212.307589,4218.461435,4219.487076,4214.358871,4212.82041,4211.281948,4216.922974,4219.487076,4203.07682,4200.512718,4216.922974,4240.512717
113,0,4210.769128,4215.897333,4219.487076,4221.538358,4218.461435,4217.435794,4214.871692,4213.846051,4215.384512,4223.07682,4216.922974,4198.974256,4221.025538,4244.10246
114,0,4215.384512,4216.410153,4236.922973,4210.256307,4219.487076,4221.025538,4218.461435,4218.974256,4216.410153,4232.820409,4242.051178,4203.589641,4247.692204,4259.487075
115,0,4227.179384,4212.82041,4212.82041,4223.58964,4214.871692,4215.384512,4215.384512,4215.897333,4216.410153,4232.820409,4229.230666,4195.897333,4246.666563,4264.10246
