title:JTA                                                                             , recorded:03.07.20 12.48.37, sampling:128, subject:JTA                                                                             , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
20,0,4531.28194,4303.076818,4292.307587,4249.743486,4236.922973,4212.82041,4217.948615,4203.07682,4186.153744,4199.487077,4261.538357,4301.538356,4303.076818,4533.333222
21,0,4559.999888,4311.281946,4299.487074,4257.948614,4230.256307,4208.717846,4213.846051,4198.974256,4186.153744,4204.615282,4265.128101,4305.64092,4298.974254,4557.435786
22,0,4578.461427,4311.794766,4307.692202,4264.61528,4212.307589,4200.512718,4212.307589,4206.666564,4198.461436,4198.974256,4261.538357,4309.230664,4291.794767,4557.948606
23,0,4598.461426,4312.307587,4313.333228,4262.051178,4221.538358,4199.999897,4212.82041,4215.384512,4207.692205,4202.564,4268.205024,4314.871689,4296.922972,4571.79476
24,0,4601.025529,4316.410151,4313.846048,4253.333229,4218.461435,4199.487077,4206.153743,4215.384512,4211.281948,4229.230666,4276.922972,4323.076817,4308.717843,4580.512709
25,0,4588.205016,4308.717843,4311.794766,4244.615281,4193.333231,4195.897333,4207.179384,4216.922974,4216.922974,4239.487076,4284.61528,4337.435791,4316.410151,4587.179375
26,0,4579.999888,4298.974254,4313.846048,4246.666563,4208.717846,4202.051179,4216.410153,4219.999897,4209.230666,4220.512717,4288.205023,4336.922971,4315.89733,4592.820401
27,0,4566.666555,4298.974254,4319.487074,4254.35887,4238.461435,4203.07682,4216.922974,4218.461435,4200.512718,4219.487076,4279.999895,4320.512715,4311.281946,4566.153734
28,0,4541.02553,4293.846049,4315.89733,4248.717845,4232.820409,4202.051179,4212.307589,4215.897333,4206.153743,4234.871691,4279.487075,4311.281946,4311.794766,4534.358863
29,0,4509.743479,4276.922972,4299.999895,4235.897332,4224.102461,4209.230666,4216.410153,4218.974256,4204.102461,4224.615281,4273.846049,4307.179382,4303.589638,4508.717838
30,0,4473.333224,4265.128101,4283.589639,4229.230666,4230.256307,4207.692205,4216.922974,4216.410153,4190.769128,4206.666564,4245.128101,4291.794767,4280.512716,4463.076814
31,0,4438.46143,4258.461434,4278.461434,4225.128102,4221.025538,4198.974256,4211.794769,4204.615282,4180.512718,4196.410154,4229.230666,4280.512716,4265.128101,4421.025533
32,0,4408.717841,4250.256306,4278.461434,4218.461435,4213.33323,4201.025538,4210.769128,4203.07682,4187.179385,4189.230667,4244.10246,4278.974254,4265.128101,4396.410149
33,0,4389.743482,4244.615281,4273.846049,4216.410153,4223.58964,4206.153743,4213.846051,4213.33323,4210.256307,4205.128102,4251.281947,4269.743485,4265.128101,4373.846047
34,0,4377.43579,4238.974255,4261.025537,4221.025538,4224.615281,4203.07682,4215.897333,4217.948615,4213.33323,4231.281948,4238.974255,4262.051178,4258.461434,4358.461432
35,0,4357.435791,4231.794768,4250.256306,4213.33323,4218.974256,4200.512718,4214.871692,4211.281948,4189.743487,4232.307589,4229.743486,4257.435793,4250.769127,4347.179381
36,0,4335.384509,4233.33323,4249.230665,4195.897333,4225.640922,4202.051179,4214.358871,4206.666564,4185.128103,4224.615281,4235.384512,4253.333229,4250.256306,4334.358868
37,0,4318.461433,4233.33323,4250.256306,4188.205026,4233.84605,4202.564,4214.358871,4209.743487,4205.128102,4226.666563,4239.487076,4257.435793,4251.794768,4315.89733
38,0,4301.025536,4224.615281,4251.281947,4190.769128,4228.205025,4205.640923,4216.410153,4216.410153,4215.897333,4235.897332,4237.948614,4265.128101,4246.153742,4289.743485
39,0,4277.948613,4218.461435,4246.153742,4192.30759,4224.102461,4213.846051,4218.974256,4218.461435,4206.153743,4229.743486,4233.33323,4260.512716,4237.435794,4277.948613
40,0,4260.512716,4213.33323,4232.307589,4193.333231,4232.820409,4220.512717,4217.435794,4215.384512,4204.102461,4196.922974,4223.58964,4242.051178,4224.615281,4275.897331
41,0,4257.435793,4211.281948,4226.666563,4184.102462,4237.435794,4212.307589,4215.897333,4218.461435,4216.922974,4192.82041,4213.33323,4229.230666,4215.897333,4257.948614
42,0,4254.871691,4218.974256,4232.820409,4155.897334,4231.281948,4201.538359,4215.384512,4220.512717,4211.281948,4228.205025,4213.846051,4232.307589,4221.538358,4235.384512
43,0,4237.435794,4214.871692,4229.230666,4113.333233,4226.153743,4202.564,4210.769128,4210.769128,4190.256308,4231.794768,4218.974256,4232.307589,4222.051179,4227.692204
44,0,4222.051179,4199.487077,4213.846051,4063.589644,4233.33323,4203.589641,4203.07682,4200.512718,4191.794769,4210.256307,4212.82041,4213.846051,4213.846051,4229.230666
45,0,4221.538358,4198.461436,4208.205025,4032.820414,4241.538358,4199.999897,4203.589641,4201.538359,4206.153743,4214.358871,4197.435795,4205.128102,4211.794769,4228.205025
46,0,4215.897333,4201.538359,4209.230666,4029.230671,4247.692204,4197.948615,4204.102461,4204.615282,4199.999897,4213.33323,4186.153744,4211.794769,4210.769128,4215.897333
47,0,4194.871692,4189.743487,4203.589641,4023.589645,4245.640922,4198.974256,4202.051179,4201.538359,4187.692205,4192.82041,4184.615282,4203.589641,4201.025538,4197.435795
48,0,4181.025539,4181.025539,4200.512718,4015.384517,4238.461435,4199.487077,4208.205025,4200.512718,4189.743487,4196.410154,4194.358872,4189.230667,4196.410154,4198.461436
49,0,4184.615282,4184.615282,4203.07682,4019.487081,4240.512717,4201.538359,4209.743487,4204.102461,4199.999897,4216.410153,4199.999897,4195.897333,4201.538359,4198.974256
50,0,4187.179385,4184.615282,4201.025538,4023.589645,4238.974255,4202.051179,4199.999897,4203.07682,4207.692205,4219.487076,4197.948615,4203.589641,4201.538359,4186.666564
51,0,4179.487077,4182.564,4201.025538,4027.692209,4232.820409,4202.564,4198.974256,4200.512718,4202.564,4205.640923,4197.435795,4198.461436,4197.948615,4192.82041
52,0,4176.922975,4184.102462,4204.615282,4033.846055,4232.307589,4201.025538,4204.615282,4207.179384,4198.974256,4198.974256,4199.487077,4199.999897,4201.538359,4202.051179
53,0,4176.410154,4184.615282,4199.999897,4030.769132,4232.820409,4197.435795,4202.564,4215.384512,4202.564,4203.07682,4198.974256,4207.692205,4202.564,4179.999898
