title:V                                                                               , recorded:07.07.20 10.59.30, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
16,0,4234.871691,4222.563999,4247.692204,4199.999897,4218.974256,4216.410153,4228.205025,4239.999896,4231.794768,4232.820409,4215.384512,4266.153742,4214.871692,4267.692203
17,0,4232.820409,4221.025538,4246.666563,4202.564,4216.410153,4216.922974,4226.153743,4232.820409,4232.307589,4234.358871,4217.435794,4264.10246,4217.948615,4270.256306
18,0,4232.307589,4226.666563,4245.640922,4209.743487,4214.358871,4216.922974,4224.615281,4232.820409,4232.820409,4233.33323,4215.897333,4262.051178,4216.410153,4270.256306
19,0,4240.512717,4233.84605,4249.230665,4216.410153,4217.948615,4216.922974,4225.640922,4236.922973,4231.794768,4235.384512,4215.897333,4264.10246,4216.922974,4274.35887
20,0,4247.179383,4231.794768,4252.820409,4218.974256,4227.692204,4216.922974,4226.666563,4235.384512,4232.307589,4234.871691,4225.640922,4266.666562,4218.974256,4278.974254
21,0,4239.487076,4231.281948,4251.281947,4218.461435,4228.717845,4216.410153,4222.563999,4231.794768,4229.230666,4232.820409,4231.794768,4266.666562,4216.922974,4275.384511
22,0,4229.743486,4231.794768,4249.230665,4216.922974,4217.948615,4214.871692,4216.410153,4229.743486,4221.025538,4231.281948,4224.102461,4266.153742,4216.410153,4272.307588
23,0,4230.769127,4231.794768,4249.743486,4214.871692,4213.846051,4212.82041,4217.435794,4230.256307,4220.512717,4228.717845,4217.948615,4264.61528,4218.461435,4274.35887
24,0,4234.871691,4233.84605,4248.205024,4213.846051,4221.538358,4214.871692,4219.999897,4231.281948,4229.230666,4232.307589,4221.025538,4266.666562,4216.922974,4271.281947
25,0,4225.640922,4227.692204,4244.10246,4211.794769,4220.512717,4216.410153,4220.512717,4230.769127,4233.33323,4237.948614,4217.435794,4263.076819,4210.256307,4261.538357
26,0,4220.512717,4223.58964,4243.076819,4212.82041,4215.384512,4215.384512,4221.025538,4231.281948,4228.717845,4231.281948,4205.128102,4250.256306,4203.07682,4255.384511
27,0,4235.384512,4235.384512,4246.153742,4216.922974,4223.58964,4215.897333,4222.051179,4227.692204,4221.538358,4217.948615,4198.974256,4249.743486,4195.897333,4262.563998
28,0,4252.307588,4249.743486,4246.666563,4219.487076,4228.717845,4217.435794,4222.051179,4221.025538,4217.948615,4213.846051,4206.666564,4261.025537,4193.846051,4277.948613
29,0,4262.051178,4251.794768,4247.179383,4222.563999,4219.999897,4215.897333,4218.461435,4221.538358,4221.538358,4217.435794,4214.871692,4265.128101,4206.153743,4291.281946
30,0,4276.922972,4250.256306,4250.256306,4225.128102,4213.846051,4213.846051,4215.897333,4227.692204,4228.205025,4223.07682,4215.384512,4264.10246,4219.487076,4302.051177
31,0,4287.692203,4251.281947,4250.769127,4219.999897,4216.410153,4209.743487,4216.922974,4229.230666,4227.179384,4226.153743,4214.358871,4266.666562,4216.410153,4307.179382
32,0,4279.487075,4247.692204,4248.717845,4216.922974,4216.410153,4208.717846,4214.871692,4226.666563,4225.128102,4221.538358,4211.281948,4265.640921,4204.615282,4304.102459
33,0,4261.025537,4238.461435,4245.640922,4216.410153,4212.307589,4212.307589,4212.82041,4225.640922,4228.205025,4216.410153,4204.615282,4262.051178,4200.512718,4292.820408
34,0,4249.230665,4228.717845,4240.512717,4209.743487,4213.33323,4214.358871,4212.82041,4227.692204,4230.256307,4222.051179,4202.564,4259.487075,4199.487077,4282.563998
35,0,4246.153742,4221.025538,4235.897332,4206.666564,4216.922974,4214.358871,4215.384512,4232.820409,4230.769127,4230.769127,4204.102461,4259.487075,4198.461436,4279.487075
36,0,4239.999896,4216.410153,4232.307589,4211.794769,4213.846051,4217.435794,4231.281948,4233.33323,4229.743486,4229.230666,4205.128102,4262.051178,4198.461436,4279.487075
37,0,4237.948614,4221.538358,4233.33323,4214.871692,4213.846051,4218.461435,4257.435793,4230.769127,4229.743486,4230.256307,4208.205025,4261.538357,4202.564,4280.512716
38,0,4247.179383,4235.384512,4237.435794,4217.435794,4225.640922,4217.948615,4274.87169,4238.974255,4233.33323,4239.999896,4213.846051,4262.563998,4210.256307,4285.1281
39,0,4243.58964,4234.871691,4234.358871,4218.974256,4229.743486,4223.07682,4280.512716,4250.256306,4236.410153,4240.512717,4219.487076,4265.640921,4212.307589,4287.692203
40,0,4230.256307,4219.999897,4226.666563,4215.384512,4218.974256,4228.205025,4280.512716,4248.717845,4233.33323,4229.230666,4211.794769,4262.563998,4198.461436,4279.487075
41,0,4235.384512,4219.487076,4227.692204,4212.82041,4215.897333,4228.205025,4281.538357,4245.640922,4233.84605,4232.820409,4202.051179,4262.051178,4189.743487,4276.410152
42,0,4248.717845,4232.307589,4232.820409,4217.435794,4227.179384,4230.256307,4286.666562,4252.820409,4238.461435,4250.256306,4208.717846,4265.640921,4206.153743,4288.717844
43,0,4250.256306,4234.358871,4233.33323,4217.435794,4230.256307,4229.743486,4288.717844,4251.794768,4235.897332,4250.769127,4217.435794,4266.153742,4215.897333,4296.922972
44,0,4255.897332,4231.281948,4236.922973,4214.871692,4224.615281,4222.563999,4282.563998,4238.974255,4231.794768,4236.922973,4214.358871,4270.256306,4204.615282,4297.435792
45,0,4269.743485,4239.487076,4243.076819,4222.563999,4223.58964,4216.922974,4277.435793,4230.256307,4228.717845,4226.666563,4207.692205,4274.35887,4198.974256,4304.102459
46,0,4285.1281,4248.205024,4244.10246,4230.769127,4221.025538,4217.948615,4277.948613,4228.717845,4222.051179,4219.999897,4205.640923,4273.846049,4205.128102,4317.948612
47,0,4296.410151,4248.205024,4244.10246,4230.256307,4218.974256,4217.948615,4278.461434,4228.205025,4218.974256,4216.922974,4207.179384,4273.846049,4202.564,4328.205022
48,0,4310.769125,4255.384511,4247.179383,4231.794768,4220.512717,4216.410153,4275.897331,4225.640922,4219.999897,4216.922974,4212.307589,4279.999895,4199.487077,4339.487073
49,0,4325.128099,4261.538357,4250.256306,4236.410153,4221.025538,4213.846051,4273.333229,4226.666563,4223.58964,4222.051179,4215.384512,4285.640921,4209.743487,4352.307586
50,0,4325.128099,4253.333229,4250.256306,4234.871691,4215.384512,4209.743487,4276.410152,4229.743486,4229.230666,4229.230666,4215.897333,4284.102459,4221.025538,4357.435791
51,0,4314.358869,4245.640922,4248.717845,4230.256307,4215.384512,4209.743487,4276.922972,4234.358871,4232.820409,4236.922973,4219.999897,4281.025536,4227.179384,4352.820406
52,0,4310.256305,4244.615281,4247.179383,4229.743486,4221.538358,4214.358871,4276.922972,4241.538358,4232.820409,4244.615281,4221.025538,4282.051177,4231.794768,4346.15374
53,0,4307.179382,4239.999896,4246.666563,4229.230666,4227.179384,4216.410153,4286.153741,4247.692204,4235.384512,4250.256306,4219.487076,4283.076818,4235.384512,4339.487073
