title:V                                                                               , recorded:06.07.20 13.59.23, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
1,0,4248.205024,4206.153743,4202.051179,4227.692204,4210.769128,4210.256307,4227.692204,4226.153743,4227.692204,4197.435795,4211.281948,4182.564,4222.051179,4255.897332
2,0,4247.692204,4198.974256,4201.538359,4227.179384,4205.128102,4208.205025,4222.563999,4223.07682,4227.179384,4207.179384,4216.410153,4181.538359,4219.999897,4243.58964
3,0,4251.281947,4206.153743,4213.33323,4237.435794,4214.871692,4210.769128,4223.07682,4233.84605,4236.410153,4222.051179,4235.897332,4192.82041,4231.281948,4254.35887
4,0,4253.84605,4215.384512,4216.410153,4239.487076,4222.563999,4215.897333,4224.615281,4242.051178,4241.025537,4228.205025,4239.487076,4198.974256,4235.897332,4262.563998
5,0,4264.10246,4214.358871,4214.871692,4233.84605,4213.33323,4209.743487,4223.58964,4232.307589,4231.281948,4226.153743,4232.307589,4195.384513,4228.717845,4256.922973
6,0,4268.205024,4212.82041,4214.871692,4231.794768,4213.846051,4208.205025,4224.615281,4229.743486,4227.179384,4224.102461,4236.922973,4192.30759,4225.640922,4240.512717
7,0,4267.692203,4215.897333,4212.307589,4235.384512,4223.07682,4218.461435,4227.179384,4237.948614,4236.922973,4225.128102,4239.487076,4191.281949,4227.692204,4243.076819
8,0,4261.025537,4218.974256,4214.358871,4237.435794,4223.58964,4223.58964,4232.307589,4239.487076,4240.512717,4224.615281,4233.33323,4192.30759,4234.358871,4271.794767
9,0,4253.84605,4218.461435,4219.487076,4228.717845,4222.563999,4218.974256,4235.384512,4235.384512,4235.897332,4228.717845,4237.948614,4196.410154,4243.58964,4273.333229
10,0,4262.051178,4215.384512,4214.358871,4221.025538,4221.538358,4213.33323,4228.205025,4232.820409,4232.820409,4236.410153,4238.461435,4196.922974,4230.256307,4246.153742
