title:V                                                                               , recorded:06.07.20 14.04.56, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
48,0,4217.948615,4218.974256,4211.794769,4229.230666,4216.410153,4213.33323,4229.230666,4203.07682,4224.615281,4212.82041,4203.589641,4179.999898,4191.794769,4197.948615
49,0,4212.82041,4229.230666,4211.281948,4230.769127,4219.999897,4212.82041,4222.563999,4197.948615,4225.128102,4207.179384,4213.33323,4184.615282,4204.102461,4205.640923
50,0,4233.84605,4242.563999,4219.487076,4231.281948,4230.256307,4220.512717,4224.102461,4205.640923,4232.820409,4205.640923,4206.666564,4192.30759,4209.743487,4228.205025
51,0,4242.051178,4236.922973,4223.58964,4223.07682,4230.769127,4228.205025,4236.922973,4218.461435,4236.410153,4215.897333,4213.33323,4192.82041,4205.128102,4229.743486
52,0,4235.897332,4229.230666,4218.974256,4212.82041,4226.666563,4229.743486,4239.999896,4220.512717,4235.897332,4227.692204,4224.102461,4184.615282,4205.128102,4223.07682
53,0,4232.820409,4238.461435,4221.538358,4219.999897,4227.179384,4228.717845,4231.281948,4218.974256,4237.435794,4230.256307,4221.538358,4185.128103,4216.410153,4230.256307
54,0,4240.512717,4253.333229,4230.256307,4231.794768,4229.743486,4221.538358,4227.692204,4217.435794,4238.461435,4229.230666,4223.07682,4195.897333,4223.58964,4240.512717
55,0,4257.435793,4257.948614,4233.84605,4231.794768,4229.230666,4212.82041,4228.205025,4208.717846,4231.281948,4227.692204,4225.640922,4204.102461,4219.999897,4242.563999
56,0,4261.025537,4251.281947,4230.256307,4224.615281,4229.230666,4217.948615,4229.230666,4203.589641,4225.640922,4221.025538,4222.051179,4201.538359,4223.07682,4246.666563
57,0,4242.563999,4246.153742,4228.205025,4218.974256,4225.640922,4222.563999,4229.230666,4208.717846,4229.230666,4209.743487,4224.102461,4193.333231,4229.230666,4241.538358
58,0,4232.307589,4250.256306,4228.205025,4223.58964,4223.58964,4219.999897,4228.717845,4210.256307,4231.794768,4208.205025,4223.58964,4186.153744,4221.025538,4219.999897
59,0,4235.897332,4247.692204,4227.692204,4231.281948,4228.717845,4222.051179,4233.84605,4210.256307,4230.256307,4218.974256,4212.307589,4186.153744,4208.205025,4202.564
60,0,4234.871691,4238.461435,4223.07682,4231.281948,4229.230666,4223.07682,4236.922973,4214.358871,4228.205025,4225.128102,4214.358871,4193.333231,4205.640923,4213.33323
61,0,4243.076819,4242.563999,4223.07682,4238.461435,4227.179384,4219.999897,4229.230666,4214.358871,4229.743486,4223.58964,4223.58964,4201.025538,4216.922974,4243.076819
62,0,4252.307588,4255.384511,4232.307589,4252.820409,4232.820409,4226.153743,4231.794768,4217.948615,4234.358871,4229.743486,4222.563999,4203.589641,4235.897332,4263.076819
63,0,4245.640922,4258.461434,4237.948614,4252.820409,4234.871691,4226.666563,4236.922973,4226.153743,4239.999896,4229.743486,4222.051179,4201.025538,4236.922973,4248.717845
64,0,4241.538358,4252.820409,4229.743486,4246.666563,4235.897332,4217.948615,4227.692204,4220.512717,4233.84605,4212.307589,4226.666563,4192.82041,4220.512717,4222.563999
65,0,4242.051178,4244.10246,4221.025538,4240.512717,4234.358871,4219.999897,4221.538358,4210.769128,4225.640922,4203.589641,4220.512717,4186.666564,4211.281948,4215.384512
66,0,4243.58964,4244.10246,4221.538358,4235.384512,4218.974256,4225.128102,4222.563999,4212.307589,4224.615281,4216.410153,4210.769128,4182.564,4215.897333,4224.615281
67,0,4238.461435,4247.179383,4221.025538,4240.512717,4206.153743,4224.102461,4222.563999,4213.33323,4229.230666,4221.538358,4210.769128,4181.538359,4217.948615,4236.922973
68,0,4227.692204,4239.487076,4217.435794,4237.435794,4209.230666,4225.128102,4225.640922,4212.82041,4228.205025,4212.82041,4212.307589,4189.230667,4212.307589,4232.820409
