title:JTA                                                                             , recorded:03.07.20 14.52.28, sampling:128, subject:JTA                                                                             , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
96,0,4213.846051,4231.281948,4222.563999,4202.051179,4243.58964,4228.205025,4226.153743,4235.384512,4228.717845,4231.281948,4237.435794,4251.794768,4218.461435,4245.128101
97,0,4204.102461,4223.58964,4216.922974,4196.922974,4247.179383,4215.384512,4217.948615,4226.153743,4229.230666,4245.640922,4232.820409,4248.717845,4213.33323,4237.948614
98,0,4194.871692,4212.82041,4211.794769,4201.025538,4243.58964,4211.794769,4212.82041,4212.82041,4224.102461,4235.384512,4229.743486,4242.563999,4211.794769,4224.615281
99,0,4200.512718,4218.461435,4218.974256,4211.281948,4245.128101,4221.538358,4219.999897,4217.948615,4223.58964,4219.999897,4232.820409,4246.153742,4216.410153,4231.794768
100,0,4210.256307,4227.692204,4227.692204,4230.769127,4244.615281,4223.07682,4223.58964,4229.743486,4225.640922,4228.717845,4235.897332,4252.307588,4219.999897,4247.692204
101,0,4202.564,4219.999897,4222.051179,4222.563999,4244.615281,4210.769128,4215.897333,4218.461435,4218.974256,4226.153743,4229.230666,4244.10246,4211.794769,4237.948614
102,0,4206.666564,4217.948615,4221.538358,4217.948615,4254.35887,4219.487076,4217.948615,4216.410153,4223.58964,4229.743486,4229.743486,4243.58964,4212.307589,4229.230666
103,0,4215.897333,4222.051179,4226.666563,4233.33323,4248.205024,4231.281948,4223.07682,4230.769127,4232.820409,4247.179383,4237.435794,4250.769127,4220.512717,4235.897332
104,0,4198.974256,4206.666564,4216.922974,4224.102461,4219.999897,4207.179384,4204.615282,4214.871692,4222.563999,4227.179384,4225.128102,4236.922973,4206.153743,4223.58964
105,0,4185.128103,4195.897333,4206.666564,4211.281948,4210.769128,4186.153744,4188.205026,4191.281949,4209.230666,4209.230666,4206.153743,4221.538358,4191.281949,4207.179384
106,0,4211.794769,4222.563999,4225.128102,4209.230666,4249.743486,4215.897333,4210.256307,4209.230666,4216.922974,4225.128102,4223.58964,4238.974255,4210.769128,4225.128102
