title:JTA                                                                             , recorded:03.07.20 12.52.27, sampling:128, subject:JTA                                                                             , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
38,0,4206.153743,4216.410153,4211.794769,4192.30759,4245.128101,4206.153743,4202.051179,4211.281948,4210.769128,4208.717846,4214.358871,4200.512718,4200.512718,4199.487077
39,0,4203.07682,4215.384512,4211.794769,4186.153744,4243.076819,4202.051179,4199.487077,4209.743487,4207.692205,4201.538359,4205.640923,4198.974256,4198.461436,4208.205025
40,0,4195.897333,4214.358871,4216.922974,4187.692205,4243.58964,4205.128102,4202.564,4212.82041,4214.871692,4206.153743,4215.384512,4201.538359,4199.487077,4213.846051
41,0,4197.948615,4218.461435,4214.871692,4190.256308,4245.640922,4214.871692,4213.33323,4217.435794,4217.948615,4213.846051,4224.102461,4202.564,4197.948615,4213.33323
42,0,4201.025538,4214.871692,4204.102461,4187.692205,4239.487076,4212.307589,4214.358871,4216.922974,4213.33323,4208.717846,4215.897333,4196.410154,4192.82041,4210.769128
43,0,4201.025538,4203.589641,4202.051179,4186.153744,4229.743486,4208.717846,4204.615282,4215.897333,4213.846051,4207.692205,4208.717846,4189.743487,4194.358872,4210.769128
44,0,4201.025538,4199.487077,4204.615282,4183.076821,4230.769127,4206.666564,4201.025538,4217.435794,4219.999897,4219.487076,4213.33323,4187.179385,4201.025538,4207.179384
45,0,4199.999897,4207.179384,4199.999897,4174.358872,4242.563999,4204.615282,4202.564,4214.871692,4215.384512,4215.897333,4213.33323,4183.076821,4196.922974,4199.999897
46,0,4194.871692,4212.82041,4197.435795,4176.410154,4250.769127,4207.692205,4199.999897,4212.307589,4210.256307,4204.615282,4210.256307,4183.076821,4192.30759,4202.564
47,0,4199.487077,4212.82041,4206.153743,4184.615282,4251.794768,4211.281948,4205.128102,4222.563999,4224.615281,4216.922974,4221.025538,4197.435795,4204.615282,4215.897333
48,0,4212.307589,4221.538358,4216.410153,4187.692205,4250.769127,4211.794769,4216.922974,4230.256307,4235.897332,4232.307589,4233.33323,4212.307589,4216.922974,4230.256307
49,0,4216.922974,4233.33323,4219.999897,4193.846051,4249.230665,4210.256307,4214.358871,4221.538358,4222.563999,4232.820409,4231.794768,4213.33323,4217.948615,4239.487076
50,0,4213.846051,4233.84605,4219.487076,4197.948615,4248.205024,4204.615282,4203.589641,4216.410153,4215.384512,4227.692204,4229.743486,4207.692205,4217.948615,4241.538358
51,0,4214.358871,4230.769127,4218.461435,4189.743487,4245.128101,4202.051179,4205.640923,4221.025538,4222.051179,4220.512717,4233.33323,4204.102461,4216.922974,4232.307589
52,0,4215.384512,4231.281948,4220.512717,4188.717846,4236.410153,4205.128102,4214.871692,4219.999897,4218.974256,4220.512717,4233.84605,4204.615282,4215.384512,4229.743486
53,0,4211.281948,4227.692204,4218.974256,4194.358872,4233.84605,4203.07682,4216.922974,4218.461435,4222.051179,4227.692204,4225.640922,4205.640923,4217.435794,4241.538358
54,0,4205.128102,4219.487076,4214.358871,4188.717846,4244.10246,4201.025538,4210.256307,4220.512717,4233.84605,4223.07682,4216.922974,4200.512718,4214.871692,4240.512717
55,0,4202.051179,4215.384512,4214.358871,4179.487077,4249.230665,4204.102461,4203.589641,4218.974256,4229.230666,4214.358871,4221.025538,4198.461436,4210.769128,4228.717845
56,0,4202.564,4216.922974,4215.897333,4175.384513,4246.153742,4201.538359,4203.589641,4216.922974,4219.487076,4220.512717,4231.794768,4208.717846,4214.358871,4228.205025
57,0,4206.153743,4225.128102,4216.410153,4178.974257,4245.128101,4197.948615,4202.051179,4215.897333,4219.999897,4224.102461,4232.307589,4218.461435,4217.948615,4231.794768
58,0,4212.82041,4235.384512,4224.102461,4187.692205,4247.692204,4197.435795,4200.512718,4213.33323,4216.410153,4217.948615,4229.230666,4219.487076,4218.461435,4237.948614
59,0,4214.871692,4239.999896,4230.769127,4187.179385,4245.640922,4194.871692,4208.205025,4212.82041,4207.692205,4216.922974,4230.256307,4215.897333,4219.999897,4254.871691
60,0,4206.666564,4241.025537,4229.743486,4181.538359,4243.58964,4196.410154,4217.948615,4215.897333,4210.769128,4216.922974,4229.230666,4214.358871,4217.948615,4264.61528
61,0,4198.974256,4242.051178,4226.153743,4182.05118,4244.10246,4199.487077,4218.461435,4223.07682,4214.871692,4214.871692,4228.717845,4216.410153,4214.358871,4252.820409
62,0,4201.025538,4242.563999,4223.58964,4180.512718,4237.948614,4199.999897,4218.974256,4230.256307,4216.922974,4216.922974,4232.307589,4217.435794,4222.563999,4244.615281
63,0,4203.07682,4242.563999,4221.025538,4177.948616,4229.743486,4198.461436,4220.512717,4227.179384,4228.205025,4226.153743,4232.820409,4216.410153,4228.717845,4248.205024
