title:V                                                                               , recorded:07.07.20 11.37.42, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
114,0,4204.615282,4212.82041,4250.769127,4209.230666,4212.82041,4215.384512,4214.871692,4211.794769,4212.82041,4205.128102,4234.358871,4276.410152,4214.871692,4176.922975
115,0,4212.307589,4224.102461,4260.512716,4217.948615,4223.07682,4218.461435,4216.922974,4212.82041,4217.435794,4212.82041,4236.922973,4279.487075,4218.461435,4183.589641
116,0,4217.948615,4224.615281,4266.153742,4216.922974,4223.58964,4218.461435,4214.358871,4217.435794,4219.487076,4216.410153,4244.615281,4284.102459,4226.153743,4192.82041
117,0,4215.897333,4220.512717,4260.512716,4216.410153,4211.794769,4214.871692,4212.82041,4218.461435,4221.025538,4222.051179,4245.640922,4284.102459,4226.666563,4193.846051
118,0,4209.230666,4218.974256,4249.743486,4212.82041,4194.358872,4213.846051,4215.384512,4215.897333,4221.538358,4216.922974,4236.410153,4277.948613,4217.948615,4185.128103
119,0,4198.974256,4211.794769,4237.948614,4203.589641,4209.743487,4217.435794,4217.435794,4215.384512,4220.512717,4202.051179,4232.820409,4276.410152,4211.281948,4176.410154
120,0,4189.230667,4199.487077,4230.256307,4195.897333,4219.999897,4217.435794,4214.358871,4214.358871,4217.435794,4203.589641,4226.666563,4270.256306,4204.615282,4171.281949
121,0,4186.153744,4196.410154,4231.281948,4196.410154,4197.435795,4213.846051,4212.82041,4213.846051,4216.922974,4214.871692,4219.999897,4264.10246,4197.435795,4170.256308
122,0,4182.05118,4200.512718,4234.358871,4196.922974,4197.435795,4214.871692,4215.897333,4215.384512,4218.974256,4213.33323,4225.640922,4268.717844,4199.487077,4164.615283
123,0,4178.974257,4198.974256,4232.820409,4197.948615,4221.538358,4218.974256,4216.922974,4215.384512,4217.948615,4212.307589,4228.205025,4268.717844,4201.025538,4156.922975
124,0,4187.692205,4198.461436,4231.794768,4198.974256,4217.948615,4216.410153,4211.281948,4210.256307,4217.435794,4212.307589,4222.563999,4264.10246,4199.487077,4159.999898
125,0,4198.974256,4206.153743,4239.487076,4200.512718,4209.230666,4214.871692,4209.230666,4206.666564,4217.435794,4205.640923,4225.640922,4271.794767,4206.666564,4172.30759
126,0,4206.666564,4215.897333,4248.717845,4209.743487,4228.717845,4218.974256,4213.846051,4210.769128,4219.487076,4205.640923,4235.384512,4285.1281,4217.435794,4183.589641
127,0,4217.435794,4227.179384,4254.35887,4221.025538,4232.820409,4220.512717,4218.461435,4217.435794,4224.615281,4215.384512,4234.871691,4291.281946,4219.999897,4188.717846
128,0,4222.051179,4230.256307,4253.333229,4221.025538,4225.128102,4219.487076,4217.435794,4213.846051,4222.563999,4216.410153,4232.307589,4290.256305,4217.435794,4190.256308
0,0,4207.692205,4221.538358,4243.076819,4214.358871,4219.999897,4217.948615,4210.256307,4207.179384,4215.384512,4203.07682,4228.717845,4282.051177,4215.384512,4183.076821
1,0,4196.922974,4215.384512,4232.820409,4211.281948,4200.512718,4214.358871,4207.692205,4208.717846,4217.948615,4195.384513,4225.128102,4274.87169,4213.846051,4170.256308
2,0,4200.512718,4217.948615,4231.281948,4212.82041,4204.102461,4215.897333,4213.33323,4217.435794,4232.307589,4211.794769,4229.743486,4276.922972,4214.871692,4171.79477
3,0,4202.564,4221.025538,4236.922973,4214.871692,4232.307589,4222.051179,4218.461435,4224.615281,4242.051178,4224.102461,4232.307589,4278.461434,4216.922974,4185.128103
4,0,4198.974256,4217.435794,4238.461435,4213.33323,4230.256307,4224.615281,4216.922974,4222.051179,4237.948614,4210.256307,4228.205025,4278.974254,4215.384512,4187.179385
5,0,4196.410154,4212.82041,4235.897332,4209.743487,4218.461435,4227.179384,4217.948615,4217.948615,4231.794768,4205.128102,4226.666563,4278.461434,4212.82041,4181.025539
6,0,4198.974256,4214.358871,4234.358871,4212.307589,4229.743486,4227.692204,4217.948615,4217.435794,4232.307589,4213.846051,4231.281948,4278.974254,4215.897333,4185.128103
7,0,4203.07682,4214.871692,4233.33323,4214.358871,4229.743486,4218.461435,4213.33323,4216.410153,4231.794768,4206.666564,4229.230666,4278.461434,4214.871692,4188.205026
8,0,4196.410154,4205.128102,4231.794768,4205.640923,4210.769128,4214.358871,4213.846051,4213.846051,4229.743486,4198.461436,4219.999897,4274.87169,4205.128102,4179.999898
9,0,4184.615282,4196.410154,4230.256307,4197.948615,4195.897333,4213.846051,4214.871692,4210.256307,4224.615281,4199.999897,4215.384512,4274.35887,4199.487077,4170.769129
10,0,4184.102462,4195.897333,4229.230666,4199.487077,4188.717846,4206.666564,4211.794769,4205.128102,4218.974256,4195.897333,4216.410153,4276.922972,4202.051179,4169.230667
11,0,4191.281949,4199.487077,4233.84605,4204.102461,4196.922974,4205.640923,4210.256307,4206.153743,4221.538358,4203.589641,4217.948615,4277.948613,4202.564,4177.948616
12,0,4190.256308,4206.666564,4239.999896,4207.692205,4204.102461,4216.410153,4215.897333,4216.410153,4231.281948,4218.974256,4217.435794,4278.461434,4201.538359,4184.615282
13,0,4188.205026,4213.846051,4243.076819,4211.794769,4208.205025,4222.051179,4224.102461,4225.128102,4239.999896,4215.897333,4218.461435,4280.512716,4208.717846,4184.102462
14,0,4199.487077,4214.871692,4247.692204,4214.871692,4226.153743,4224.102461,4226.666563,4231.794768,4248.205024,4216.922974,4224.102461,4283.589639,4217.948615,4187.692205
15,0,4208.205025,4208.717846,4246.153742,4211.281948,4230.769127,4224.615281,4224.102461,4232.307589,4249.743486,4219.999897,4223.58964,4282.563998,4213.846051,4186.666564
16,0,4197.948615,4201.025538,4232.820409,4203.589641,4207.692205,4217.948615,4219.999897,4223.58964,4245.640922,4207.179384,4215.384512,4273.846049,4202.564,4172.820411
17,0,4184.102462,4198.461436,4227.179384,4199.999897,4187.692205,4213.33323,4216.922974,4218.974256,4246.666563,4209.230666,4214.358871,4269.230665,4200.512718,4165.640924
18,0,4180.512718,4199.487077,4232.307589,4203.07682,4185.128103,4216.410153,4216.922974,4222.051179,4250.256306,4224.102461,4218.461435,4277.948613,4203.589641,4171.79477
19,0,4182.05118,4199.487077,4232.307589,4203.589641,4200.512718,4218.461435,4218.974256,4219.999897,4246.666563,4211.281948,4218.461435,4280.512716,4201.538359,4173.846052
20,0,4183.589641,4197.948615,4226.153743,4201.025538,4212.307589,4217.435794,4216.922974,4215.897333,4237.435794,4194.358872,4211.794769,4267.692203,4197.948615,4169.230667
21,0,4183.589641,4194.871692,4221.025538,4202.564,4212.82041,4216.922974,4216.410153,4216.410153,4233.33323,4201.025538,4203.589641,4262.563998,4194.871692,4168.205026
22,0,4182.05118,4192.82041,4217.948615,4200.512718,4216.410153,4219.487076,4222.051179,4217.948615,4234.358871,4207.692205,4203.07682,4271.281947,4195.384513,4170.769129
23,0,4181.025539,4196.922974,4224.615281,4202.051179,4213.846051,4219.999897,4222.563999,4217.435794,4234.358871,4201.538359,4212.82041,4276.922972,4200.512718,4178.461436
24,0,4187.179385,4201.025538,4233.33323,4209.230666,4205.128102,4216.410153,4223.07682,4217.435794,4236.410153,4199.999897,4218.461435,4277.948613,4204.102461,4185.640923
25,0,4189.230667,4198.461436,4230.769127,4208.205025,4212.307589,4223.58964,4228.205025,4218.974256,4243.58964,4206.153743,4214.358871,4276.410152,4199.487077,4181.025539
26,0,4178.974257,4196.410154,4221.538358,4202.051179,4226.153743,4228.717845,4223.07682,4218.461435,4243.076819,4210.256307,4211.281948,4269.230665,4195.897333,4172.30759
27,0,4178.461436,4202.051179,4217.948615,4202.564,4226.153743,4224.615281,4216.922974,4217.435794,4234.871691,4208.205025,4215.384512,4263.589639,4200.512718,4173.333231
28,0,4185.640923,4196.922974,4215.897333,4203.589641,4208.717846,4222.051179,4218.974256,4217.948615,4234.871691,4200.512718,4211.794769,4265.640921,4196.922974,4173.846052
29,0,4172.820411,4182.05118,4210.256307,4196.922974,4194.871692,4221.025538,4217.948615,4216.922974,4234.871691,4193.333231,4201.538359,4261.538357,4187.692205,4165.640924
30,0,4167.692206,4188.717846,4213.33323,4198.461436,4206.153743,4222.563999,4215.897333,4214.358871,4233.84605,4202.564,4206.153743,4259.999896,4194.871692,4170.256308
31,0,4191.281949,4204.102461,4225.128102,4210.769128,4221.538358,4225.640922,4219.487076,4214.871692,4239.999896,4218.461435,4217.948615,4273.846049,4205.640923,4187.692205
32,0,4201.025538,4204.615282,4231.281948,4216.410153,4219.487076,4221.538358,4217.435794,4216.922974,4243.58964,4216.922974,4219.487076,4283.076818,4206.153743,4192.30759
33,0,4187.179385,4206.666564,4230.256307,4217.435794,4224.102461,4214.358871,4212.307589,4211.281948,4234.871691,4207.692205,4221.538358,4278.461434,4208.717846,4188.717846
34,0,4179.999898,4207.179384,4231.281948,4215.897333,4230.769127,4217.435794,4216.410153,4204.102461,4229.230666,4212.82041,4222.563999,4275.897331,4210.769128,4185.128103
35,0,4185.640923,4198.461436,4232.307589,4214.358871,4213.33323,4218.461435,4220.512717,4205.128102,4231.281948,4216.410153,4217.435794,4279.999895,4205.640923,4183.076821
36,0,4196.410154,4205.640923,4235.384512,4215.897333,4208.205025,4214.358871,4219.487076,4211.281948,4230.769127,4211.281948,4215.897333,4282.051177,4209.230666,4188.717846
37,0,4201.025538,4221.538358,4241.025537,4221.025538,4218.974256,4219.487076,4218.974256,4216.410153,4236.922973,4213.846051,4221.025538,4281.538357,4217.435794,4198.974256
38,0,4195.384513,4218.461435,4241.025537,4221.538358,4213.33323,4218.974256,4218.461435,4216.410153,4247.692204,4220.512717,4223.07682,4281.025536,4215.897333,4201.025538
39,0,4196.410154,4208.205025,4234.871691,4216.922974,4226.666563,4218.461435,4215.384512,4214.358871,4246.666563,4218.461435,4220.512717,4280.512716,4212.82041,4199.487077
40,0,4206.153743,4213.33323,4232.820409,4217.435794,4246.153742,4223.58964,4216.410153,4218.461435,4245.128101,4221.025538,4218.974256,4279.487075,4214.358871,4202.564
41,0,4205.128102,4218.461435,4234.871691,4221.025538,4228.717845,4222.563999,4218.974256,4223.07682,4253.84605,4228.717845,4218.974256,4278.974254,4215.384512,4204.615282
42,0,4191.281949,4208.717846,4231.794768,4222.051179,4212.82041,4219.999897,4217.435794,4216.410153,4252.307588,4223.58964,4219.487076,4278.461434,4214.358871,4198.461436
43,0,4183.589641,4202.564,4227.179384,4217.948615,4229.743486,4228.717845,4221.538358,4217.435794,4246.666563,4215.897333,4219.487076,4277.435793,4213.846051,4190.769128
44,0,4189.230667,4211.794769,4228.717845,4215.384512,4236.410153,4233.84605,4228.717845,4228.717845,4256.922973,4223.58964,4220.512717,4278.461434,4215.384512,4190.769128
45,0,4194.871692,4214.871692,4233.84605,4217.435794,4214.358871,4223.07682,4224.615281,4225.640922,4260.512716,4234.358871,4218.461435,4281.025536,4211.794769,4194.358872
46,0,4190.256308,4204.102461,4228.717845,4218.461435,4206.666564,4213.33323,4214.871692,4213.846051,4246.153742,4223.07682,4214.358871,4279.487075,4203.589641,4189.743487
47,0,4189.743487,4197.435795,4220.512717,4212.82041,4223.58964,4217.948615,4215.384512,4216.410153,4243.076819,4210.769128,4214.358871,4277.435793,4202.051179,4187.179385
48,0,4190.769128,4190.769128,4222.051179,4204.615282,4239.487076,4226.153743,4219.487076,4221.538358,4250.256306,4212.82041,4213.846051,4278.461434,4203.589641,4190.769128
49,0,4186.153744,4188.717846,4227.692204,4207.179384,4232.820409,4222.563999,4216.410153,4216.922974,4245.640922,4215.384512,4212.307589,4278.974254,4202.051179,4194.358872
50,0,4192.82041,4198.461436,4231.281948,4217.948615,4219.487076,4215.384512,4213.33323,4220.512717,4245.640922,4215.384512,4213.33323,4286.666562,4205.128102,4199.999897
51,0,4206.666564,4205.128102,4234.871691,4221.025538,4217.435794,4217.948615,4218.974256,4233.33323,4261.538357,4230.256307,4218.974256,4298.974254,4214.358871,4208.717846
52,0,4202.051179,4200.512718,4235.384512,4216.922974,4211.281948,4219.999897,4225.128102,4237.948614,4266.153742,4237.435794,4218.461435,4296.410151,4211.794769,4204.102461
53,0,4187.692205,4190.769128,4227.692204,4215.384512,4210.256307,4217.435794,4221.538358,4228.717845,4252.820409,4213.846051,4205.640923,4281.025536,4193.846051,4190.256308
54,0,4180.512718,4184.615282,4216.922974,4210.769128,4213.33323,4217.435794,4216.410153,4217.435794,4239.999896,4202.051179,4196.410154,4271.794767,4182.564,4179.487077
55,0,4181.025539,4182.564,4212.82041,4205.128102,4215.897333,4219.487076,4216.410153,4215.897333,4234.871691,4216.922974,4197.435795,4271.281947,4183.076821,4171.79477
56,0,4190.256308,4187.179385,4214.358871,4210.256307,4227.692204,4215.897333,4214.871692,4217.435794,4233.33323,4218.461435,4198.461436,4273.846049,4184.102462,4173.846052
