title:V                                                                               , recorded:07.07.20 10.30.20, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
108,0,4232.820409,4223.07682,4230.256307,4211.794769,4217.948615,4212.82041,4215.384512,4225.128102,4218.461435,4222.051179,4234.871691,4213.33323,4216.922974,4197.435795
109,0,4231.794768,4229.230666,4238.461435,4213.846051,4217.948615,4213.846051,4216.922974,4226.666563,4224.615281,4229.230666,4229.230666,4212.307589,4217.435794,4196.922974
110,0,4234.358871,4227.692204,4247.692204,4218.461435,4219.487076,4218.461435,4217.948615,4232.820409,4232.820409,4236.410153,4234.871691,4214.871692,4218.974256,4198.461436
111,0,4235.897332,4223.58964,4239.999896,4217.435794,4218.461435,4214.871692,4215.897333,4224.102461,4223.58964,4232.307589,4236.410153,4216.410153,4218.461435,4195.897333
112,0,4233.84605,4224.615281,4231.794768,4214.871692,4217.435794,4212.82041,4212.307589,4214.358871,4216.410153,4228.717845,4231.794768,4214.358871,4218.461435,4187.179385
113,0,4233.84605,4228.205025,4237.435794,4214.358871,4216.410153,4215.384512,4215.384512,4223.58964,4227.179384,4232.820409,4233.33323,4213.846051,4221.538358,4190.769128
114,0,4235.384512,4224.102461,4238.974255,4213.846051,4215.897333,4216.922974,4219.487076,4234.358871,4231.794768,4235.384512,4235.384512,4214.871692,4220.512717,4201.025538
115,0,4230.769127,4212.82041,4232.307589,4213.33323,4215.384512,4217.435794,4217.948615,4226.153743,4219.487076,4229.743486,4233.33323,4212.82041,4212.307589,4196.922974
116,0,4229.743486,4212.82041,4230.769127,4215.384512,4215.384512,4216.410153,4215.897333,4216.922974,4213.33323,4217.948615,4231.794768,4211.794769,4213.846051,4191.281949
117,0,4232.307589,4216.922974,4233.33323,4211.281948,4216.410153,4213.33323,4214.871692,4216.922974,4214.871692,4214.871692,4231.794768,4213.33323,4214.871692,4197.435795
118,0,4222.051179,4215.384512,4233.84605,4206.666564,4216.410153,4213.846051,4213.846051,4217.948615,4210.256307,4223.58964,4230.769127,4213.846051,4204.615282,4197.948615
119,0,4216.922974,4208.205025,4232.820409,4210.769128,4214.871692,4214.358871,4214.871692,4216.922974,4209.743487,4230.256307,4229.230666,4215.384512,4205.128102,4196.922974
120,0,4236.410153,4201.025538,4234.871691,4215.897333,4212.307589,4210.256307,4215.897333,4215.897333,4210.769128,4224.102461,4228.717845,4218.974256,4212.307589,4208.205025
121,0,4252.307588,4207.692205,4242.051178,4213.33323,4208.717846,4207.692205,4214.358871,4213.846051,4205.128102,4216.922974,4229.743486,4219.999897,4207.692205,4223.07682
122,0,4248.717845,4218.974256,4245.640922,4212.82041,4203.589641,4208.205025,4214.871692,4214.871692,4205.128102,4217.948615,4232.307589,4217.948615,4201.538359,4227.692204
123,0,4252.307588,4216.922974,4244.615281,4214.871692,4198.461436,4203.07682,4215.897333,4214.871692,4205.128102,4214.358871,4229.230666,4218.461435,4202.564,4229.230666
124,0,4260.512716,4211.281948,4245.640922,4212.82041,4196.922974,4197.948615,4213.33323,4214.358871,4201.025538,4206.666564,4224.615281,4219.487076,4201.538359,4233.84605
125,0,4255.384511,4214.358871,4245.640922,4213.33323,4204.615282,4205.128102,4214.358871,4217.435794,4207.692205,4210.769128,4225.128102,4218.974256,4200.512718,4234.871691
126,0,4249.230665,4219.487076,4246.666563,4215.384512,4211.281948,4214.358871,4217.948615,4219.999897,4217.948615,4218.974256,4225.640922,4217.948615,4204.615282,4231.281948
127,0,4249.230665,4216.410153,4248.205024,4213.846051,4208.717846,4213.33323,4215.897333,4215.897333,4214.871692,4217.435794,4222.563999,4217.948615,4202.564,4222.051179
128,0,4247.179383,4214.871692,4246.153742,4213.846051,4210.769128,4212.307589,4215.897333,4215.384512,4211.281948,4215.384512,4220.512717,4215.897333,4198.461436,4214.871692
0,0,4246.666563,4216.922974,4245.128101,4215.384512,4218.461435,4216.922974,4223.07682,4226.153743,4216.410153,4221.025538,4226.666563,4219.487076,4202.564,4217.948615
1,0,4250.769127,4215.384512,4250.769127,4215.384512,4216.922974,4218.974256,4228.205025,4231.794768,4215.384512,4219.999897,4231.794768,4226.666563,4203.589641,4223.58964
2,0,4251.281947,4214.358871,4251.794768,4216.410153,4210.256307,4214.871692,4226.666563,4227.179384,4209.743487,4211.794769,4230.769127,4223.07682,4199.487077,4221.538358
3,0,4249.230665,4222.051179,4247.692204,4217.948615,4212.82041,4213.846051,4227.692204,4229.743486,4214.871692,4214.358871,4231.794768,4218.461435,4205.128102,4219.999897
4,0,4249.230665,4225.128102,4248.717845,4215.384512,4219.999897,4218.461435,4233.84605,4237.948614,4216.922974,4219.487076,4230.256307,4222.051179,4210.769128,4222.051179
5,0,4240.512717,4216.410153,4243.076819,4212.307589,4213.846051,4213.846051,4228.717845,4233.33323,4204.615282,4208.205025,4219.999897,4217.948615,4199.487077,4213.846051
6,0,4230.769127,4212.82041,4232.820409,4212.82041,4202.051179,4202.564,4216.922974,4226.153743,4197.948615,4202.051179,4213.33323,4209.743487,4190.256308,4204.102461
7,0,4237.948614,4216.410153,4238.974255,4216.410153,4207.692205,4207.692205,4219.999897,4231.281948,4211.281948,4214.358871,4224.102461,4218.461435,4203.07682,4211.794769
8,0,4250.769127,4219.487076,4249.230665,4218.461435,4218.461435,4219.487076,4230.256307,4237.435794,4220.512717,4221.538358,4233.84605,4230.769127,4215.897333,4231.281948
9,0,4249.230665,4219.487076,4246.153742,4216.922974,4217.435794,4216.410153,4227.179384,4241.025537,4219.999897,4223.58964,4232.307589,4227.179384,4214.358871,4233.84605
10,0,4245.128101,4211.281948,4243.076819,4217.435794,4215.384512,4213.846051,4224.615281,4241.538358,4224.102461,4228.717845,4229.230666,4219.999897,4209.743487,4221.538358
11,0,4248.205024,4209.230666,4248.205024,4222.563999,4218.461435,4221.025538,4230.256307,4237.435794,4225.128102,4225.128102,4231.794768,4219.999897,4207.692205,4217.435794
12,0,4246.153742,4218.974256,4248.205024,4219.999897,4219.487076,4221.538358,4226.153743,4232.307589,4218.461435,4215.384512,4232.307589,4221.538358,4204.102461,4219.487076
13,0,4242.051178,4222.051179,4245.640922,4214.871692,4219.487076,4218.974256,4219.487076,4231.281948,4215.897333,4214.871692,4223.07682,4217.948615,4199.999897,4215.897333
14,0,4244.615281,4216.410153,4246.153742,4215.384512,4217.948615,4219.999897,4223.07682,4233.84605,4218.461435,4218.974256,4217.435794,4216.922974,4200.512718,4208.205025
15,0,4246.666563,4213.33323,4245.128101,4216.410153,4215.384512,4216.922974,4224.102461,4232.820409,4215.384512,4216.922974,4217.435794,4217.948615,4199.487077,4204.102461
16,0,4241.025537,4214.871692,4239.487076,4213.33323,4214.358871,4211.794769,4219.487076,4225.640922,4205.640923,4205.640923,4215.384512,4215.384512,4195.384513,4205.640923
17,0,4233.84605,4214.358871,4238.461435,4213.33323,4208.717846,4212.82041,4218.461435,4224.615281,4202.051179,4198.461436,4213.846051,4215.384512,4194.871692,4213.846051
18,0,4235.897332,4214.871692,4243.076819,4217.435794,4202.564,4212.82041,4219.999897,4228.717845,4207.179384,4207.692205,4214.358871,4224.615281,4197.948615,4218.461435
19,0,4244.10246,4214.871692,4245.640922,4218.461435,4205.128102,4205.640923,4217.948615,4222.051179,4211.794769,4215.897333,4222.563999,4230.769127,4199.999897,4217.435794
20,0,4246.153742,4212.82041,4245.128101,4216.922974,4212.307589,4206.153743,4218.461435,4219.487076,4213.846051,4214.358871,4229.743486,4228.205025,4201.025538,4224.615281
21,0,4237.948614,4215.897333,4244.10246,4218.461435,4215.384512,4216.410153,4220.512717,4228.205025,4215.897333,4216.410153,4225.128102,4225.640922,4207.179384,4230.769127
22,0,4229.230666,4221.538358,4243.58964,4219.999897,4215.897333,4217.948615,4219.999897,4229.230666,4216.922974,4222.051179,4219.999897,4228.205025,4212.307589,4228.205025
23,0,4234.358871,4222.563999,4246.666563,4221.025538,4215.897333,4213.33323,4221.025538,4226.153743,4215.384512,4221.538358,4228.205025,4230.256307,4211.281948,4227.179384
24,0,4241.538358,4218.461435,4247.179383,4223.58964,4215.897333,4215.384512,4220.512717,4226.666563,4212.82041,4216.410153,4233.33323,4229.743486,4211.794769,4231.281948
25,0,4237.948614,4219.487076,4242.563999,4223.07682,4217.435794,4216.922974,4218.974256,4222.051179,4213.33323,4217.435794,4230.256307,4228.205025,4215.384512,4230.256307
26,0,4238.461435,4225.128102,4241.025537,4217.435794,4218.974256,4215.384512,4221.538358,4222.563999,4216.410153,4227.179384,4231.281948,4230.256307,4217.435794,4229.743486
27,0,4246.666563,4225.128102,4239.999896,4216.410153,4217.948615,4216.922974,4227.692204,4233.84605,4220.512717,4233.84605,4233.84605,4234.871691,4218.461435,4238.461435
28,0,4241.025537,4224.615281,4234.871691,4217.435794,4216.922974,4216.922974,4228.717845,4235.897332,4223.58964,4233.33323,4232.820409,4233.33323,4219.999897,4242.563999
29,0,4232.820409,4225.128102,4232.307589,4215.897333,4217.435794,4214.358871,4227.692204,4232.307589,4222.051179,4227.179384,4232.820409,4232.307589,4215.384512,4244.615281
30,0,4232.820409,4218.974256,4233.33323,4214.871692,4217.948615,4214.871692,4225.640922,4231.794768,4217.435794,4217.435794,4230.769127,4230.769127,4205.128102,4244.615281
31,0,4227.179384,4211.281948,4230.769127,4215.384512,4216.922974,4215.897333,4219.487076,4225.640922,4211.281948,4211.281948,4224.102461,4221.538358,4198.461436,4233.84605
32,0,4224.102461,4216.922974,4228.717845,4214.358871,4216.922974,4213.33323,4215.384512,4216.922974,4208.717846,4214.871692,4223.07682,4215.897333,4200.512718,4226.666563
33,0,4231.794768,4226.666563,4228.717845,4213.846051,4218.974256,4213.33323,4217.948615,4218.461435,4212.82041,4217.435794,4226.666563,4223.58964,4205.640923,4232.307589
34,0,4232.820409,4229.743486,4231.281948,4215.897333,4221.025538,4216.410153,4221.025538,4226.153743,4218.974256,4218.461435,4226.666563,4231.794768,4210.256307,4237.435794
35,0,4232.307589,4231.794768,4235.384512,4216.922974,4218.974256,4218.461435,4224.102461,4231.794768,4220.512717,4226.666563,4230.256307,4231.281948,4215.384512,4243.076819
36,0,4234.871691,4225.128102,4235.897332,4215.384512,4218.461435,4216.922974,4224.102461,4231.794768,4218.974256,4226.666563,4235.897332,4231.281948,4218.461435,4249.743486
37,0,4227.692204,4215.384512,4232.820409,4215.384512,4218.461435,4214.871692,4221.025538,4226.666563,4215.897333,4216.410153,4231.281948,4230.256307,4216.922974,4243.58964
38,0,4216.410153,4215.384512,4227.692204,4211.794769,4212.82041,4214.358871,4216.922974,4224.102461,4211.794769,4212.82041,4226.666563,4226.666563,4209.743487,4233.33323
39,0,4213.846051,4217.435794,4227.692204,4207.692205,4211.794769,4216.410153,4215.897333,4229.230666,4211.794769,4216.922974,4230.256307,4227.179384,4207.179384,4235.897332
40,0,4219.999897,4219.487076,4230.769127,4212.82041,4223.07682,4218.974256,4224.102461,4233.33323,4212.82041,4217.948615,4231.281948,4231.794768,4212.82041,4237.948614
41,0,4238.461435,4223.07682,4230.256307,4218.461435,4227.692204,4217.948615,4229.743486,4231.794768,4212.307589,4218.461435,4225.128102,4227.179384,4212.82041,4230.769127
42,0,4261.538357,4219.999897,4228.205025,4213.846051,4223.07682,4216.410153,4222.563999,4229.230666,4211.281948,4218.974256,4225.128102,4217.948615,4205.128102,4227.692204
43,0,4267.692203,4211.794769,4228.205025,4211.281948,4222.051179,4216.922974,4215.384512,4229.230666,4210.769128,4215.384512,4225.640922,4219.999897,4199.999897,4230.769127
44,0,4264.61528,4214.871692,4229.230666,4213.846051,4220.512717,4217.435794,4222.051179,4230.769127,4214.358871,4213.846051,4218.974256,4227.179384,4202.051179,4230.256307
45,0,4272.307588,4225.128102,4229.743486,4215.384512,4220.512717,4217.435794,4229.743486,4233.33323,4218.974256,4217.435794,4219.487076,4228.205025,4208.205025,4229.230666
46,0,4286.666562,4229.230666,4237.435794,4216.410153,4228.717845,4218.974256,4230.769127,4235.897332,4219.999897,4223.07682,4232.307589,4230.256307,4216.410153,4242.051178
47,0,4294.358869,4228.717845,4244.615281,4216.410153,4229.743486,4219.487076,4231.794768,4235.897332,4218.461435,4220.512717,4233.33323,4233.84605,4214.358871,4248.717845
48,0,4293.846049,4228.205025,4238.974255,4214.871692,4224.102461,4216.922974,4232.820409,4232.820409,4215.897333,4215.384512,4224.615281,4230.256307,4205.640923,4232.820409
49,0,4294.358869,4230.256307,4233.33323,4216.922974,4228.205025,4216.410153,4231.794768,4231.794768,4215.897333,4223.58964,4228.717845,4227.692204,4204.102461,4231.794768
50,0,4297.435792,4233.33323,4235.897332,4218.974256,4232.307589,4217.948615,4229.743486,4234.358871,4219.487076,4232.307589,4235.897332,4230.769127,4208.205025,4251.281947
51,0,4295.897331,4229.230666,4236.410153,4216.922974,4230.256307,4218.974256,4227.179384,4234.358871,4219.999897,4223.07682,4229.230666,4228.717845,4204.615282,4246.666563
52,0,4292.820408,4221.538358,4232.820409,4216.410153,4228.717845,4219.999897,4226.666563,4230.256307,4215.384512,4210.769128,4221.538358,4226.153743,4198.461436,4228.717845
53,0,4294.87169,4216.410153,4234.358871,4216.410153,4229.743486,4220.512717,4228.205025,4230.769127,4217.948615,4215.384512,4228.205025,4231.281948,4203.589641,4239.999896
54,0,4299.999895,4214.358871,4236.410153,4213.33323,4229.743486,4218.974256,4227.179384,4233.84605,4225.128102,4225.640922,4236.922973,4235.897332,4216.410153,4254.35887
55,0,4300.512715,4217.435794,4234.358871,4211.794769,4223.07682,4216.410153,4226.153743,4232.820409,4222.563999,4222.563999,4234.358871,4233.33323,4214.871692,4248.205024
56,0,4294.87169,4224.615281,4230.256307,4212.82041,4216.922974,4214.871692,4227.179384,4230.769127,4215.897333,4215.897333,4227.692204,4229.230666,4202.051179,4243.58964
57,0,4291.794767,4229.743486,4227.692204,4213.33323,4221.538358,4215.897333,4226.153743,4230.769127,4215.897333,4215.897333,4227.692204,4229.743486,4202.051179,4246.153742
58,0,4297.948613,4230.256307,4229.743486,4215.384512,4230.769127,4217.435794,4225.128102,4231.281948,4217.948615,4216.922974,4231.794768,4231.281948,4211.281948,4244.615281
59,0,4304.102459,4230.256307,4232.307589,4217.948615,4231.281948,4216.922974,4223.07682,4230.769127,4216.410153,4215.384512,4230.769127,4231.794768,4210.256307,4242.563999
60,0,4305.1281,4231.794768,4232.307589,4217.435794,4230.256307,4215.384512,4218.974256,4228.717845,4214.871692,4216.922974,4220.512717,4229.230666,4203.589641,4244.10246
61,0,4306.153741,4230.769127,4231.794768,4216.410153,4235.897332,4215.384512,4221.025538,4227.692204,4212.82041,4215.897333,4213.846051,4227.692204,4202.051179,4239.487076
62,0,4306.153741,4232.820409,4233.84605,4217.435794,4239.487076,4217.435794,4226.666563,4229.743486,4213.846051,4212.307589,4222.051179,4229.230666,4207.692205,4236.922973
63,0,4307.179382,4236.410153,4235.897332,4218.974256,4234.358871,4219.999897,4228.717845,4232.307589,4216.410153,4215.384512,4231.281948,4232.307589,4215.897333,4246.666563
64,0,4312.307587,4227.179384,4233.84605,4217.948615,4231.794768,4217.948615,4230.256307,4232.307589,4215.897333,4218.974256,4232.307589,4233.33323,4220.512717,4256.922973
65,0,4307.692202,4219.487076,4230.769127,4213.846051,4234.358871,4214.871692,4225.128102,4230.256307,4214.358871,4215.897333,4226.666563,4231.794768,4217.435794,4251.794768
66,0,4295.38451,4230.256307,4229.743486,4216.410153,4232.820409,4214.871692,4217.435794,4227.692204,4213.33323,4214.358871,4224.615281,4230.769127,4213.846051,4243.58964
67,0,4292.820408,4237.948614,4230.769127,4219.999897,4229.743486,4216.410153,4222.051179,4227.692204,4213.846051,4215.897333,4226.153743,4230.256307,4213.846051,4246.666563
68,0,4293.333228,4231.281948,4229.743486,4214.358871,4233.33323,4215.384512,4225.128102,4229.743486,4214.358871,4213.846051,4223.58964,4229.230666,4212.82041,4247.692204
69,0,4291.281946,4230.256307,4230.256307,4212.307589,4239.487076,4215.384512,4217.948615,4228.717845,4214.358871,4211.281948,4218.461435,4229.230666,4213.33323,4241.538358
70,0,4291.281946,4234.871691,4231.794768,4217.948615,4244.10246,4216.922974,4217.435794,4227.179384,4214.871692,4214.871692,4218.974256,4231.281948,4215.897333,4242.563999
71,0,4296.922972,4233.33323,4232.820409,4216.410153,4245.640922,4218.974256,4225.128102,4229.230666,4216.922974,4223.07682,4225.640922,4233.33323,4217.435794,4250.769127
72,0,4300.512715,4233.84605,4238.461435,4215.384512,4243.076819,4218.461435,4228.717845,4231.794768,4218.461435,4230.256307,4230.769127,4233.33323,4217.948615,4248.717845
73,0,4298.461433,4232.820409,4242.051178,4225.640922,4243.58964,4216.922974,4228.205025,4235.384512,4218.974256,4229.743486,4232.307589,4234.358871,4220.512717,4244.615281
74,0,4295.38451,4227.179384,4238.461435,4225.640922,4242.563999,4216.410153,4226.153743,4232.307589,4216.922974,4219.999897,4223.58964,4234.871691,4217.435794,4247.692204
75,0,4293.846049,4226.666563,4232.307589,4215.384512,4236.922973,4217.435794,4225.640922,4221.025538,4209.743487,4212.82041,4212.82041,4231.794768,4209.230666,4246.666563
76,0,4293.333228,4233.33323,4230.769127,4222.051179,4234.871691,4217.948615,4228.717845,4219.999897,4208.717846,4221.025538,4215.384512,4227.692204,4212.307589,4242.051178
77,0,4292.307587,4234.871691,4236.410153,4232.307589,4233.84605,4218.461435,4230.769127,4228.717845,4213.846051,4231.281948,4218.974256,4228.717845,4217.435794,4247.179383
78,0,4297.435792,4232.820409,4243.58964,4232.820409,4235.384512,4222.563999,4231.281948,4230.256307,4214.358871,4231.281948,4217.948615,4231.281948,4214.871692,4250.769127
79,0,4310.256305,4237.435794,4248.717845,4236.410153,4242.051178,4230.769127,4231.281948,4228.717845,4214.358871,4230.256307,4222.051179,4232.820409,4213.846051,4245.128101
80,0,4312.307587,4241.538358,4249.230665,4239.999896,4242.051178,4233.33323,4232.820409,4230.769127,4215.897333,4234.871691,4230.769127,4232.307589,4219.487076,4247.179383
