title:V                                                                               , recorded:06.07.20 13.28.34, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
60,0,4345.640919,4304.102459,4238.461435,4224.615281,4243.58964,4237.948614,4239.487076,4237.948614,4245.640922,4250.256306,4232.820409,4193.333231,4231.281948,4239.487076
61,0,4341.025535,4287.179382,4233.84605,4222.051179,4246.153742,4236.922973,4242.051178,4239.999896,4249.743486,4251.281947,4230.256307,4193.846051,4234.871691,4235.897332
62,0,4345.640919,4277.435793,4229.230666,4214.358871,4243.58964,4237.948614,4238.974255,4235.384512,4246.666563,4251.794768,4223.07682,4194.358872,4232.820409,4226.666563
63,0,4353.333227,4296.410151,4229.230666,4214.871692,4244.615281,4239.487076,4238.461435,4228.717845,4243.076819,4257.435793,4223.58964,4191.281949,4233.84605,4229.230666
64,0,4350.256304,4308.205023,4238.461435,4225.128102,4249.230665,4239.999896,4244.615281,4234.358871,4245.640922,4264.10246,4226.153743,4195.384513,4238.461435,4236.410153
65,0,4347.692201,4297.435792,4236.922973,4227.692204,4251.794768,4237.435794,4248.205024,4239.487076,4249.743486,4265.640921,4228.205025,4195.897333,4241.538358,4238.974255
66,0,4349.230663,4293.846049,4233.84605,4225.640922,4251.794768,4237.435794,4245.640922,4233.33323,4246.666563,4261.025537,4233.33323,4192.82041,4241.538358,4235.897332
67,0,4349.743483,4306.153741,4241.538358,4229.230666,4253.84605,4241.025537,4249.743486,4234.358871,4246.153742,4253.333229,4240.512717,4193.333231,4244.10246,4235.384512
68,0,4359.487073,4312.307587,4246.153742,4229.230666,4252.820409,4239.487076,4253.333229,4243.076819,4250.256306,4254.871691,4239.487076,4191.794769,4245.640922,4239.999896
69,0,4366.153739,4305.1281,4243.076819,4223.58964,4247.692204,4237.948614,4247.179383,4241.025537,4248.717845,4261.538357,4228.717845,4189.230667,4243.58964,4242.051178
70,0,4353.333227,4295.897331,4235.384512,4219.999897,4247.692204,4239.487076,4242.051178,4232.307589,4246.153742,4257.435793,4220.512717,4189.743487,4239.487076,4236.410153
71,0,4352.307586,4297.948613,4244.615281,4223.58964,4252.820409,4241.025537,4247.179383,4238.974255,4249.743486,4258.974255,4226.666563,4197.948615,4241.025537,4231.281948
72,0,4371.794765,4307.179382,4248.205024,4228.205025,4256.410152,4243.076819,4254.35887,4244.615281,4255.384511,4271.281947,4238.974255,4197.948615,4250.256306,4241.025537
73,0,4358.461432,4296.410151,4246.153742,4218.461435,4247.692204,4241.538358,4246.153742,4233.84605,4245.640922,4258.461434,4232.820409,4191.281949,4242.051178,4242.563999
74,0,4330.769125,4277.948613,4232.307589,4206.666564,4242.051178,4236.922973,4238.461435,4224.615281,4236.922973,4243.58964,4222.051179,4181.025539,4228.717845,4229.743486
75,0,4327.179381,4271.281947,4238.974255,4205.128102,4247.179383,4234.871691,4238.974255,4228.205025,4236.922973,4248.717845,4222.563999,4186.666564,4227.692204,4218.461435
