title:V                                                                               , recorded:07.07.20 13.37.45, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
96,0,4213.846051,4214.358871,4179.999898,4216.922974,4228.717845,4223.07682,4228.717845,4131.28195,2926.153775,4227.179384,4179.999898,4184.102462,4192.30759,4181.025539
97,0,4209.230666,4215.384512,4181.538359,4217.948615,4230.769127,4225.640922,4231.281948,4134.358873,2962.05121,4213.846051,4179.487077,4181.538359,4189.230667,4177.948616
106,0,4244.10246,4215.384512,4177.435795,4214.358871,4224.102461,4223.07682,4229.743486,4124.615284,3045.128131,4206.153743,4174.871693,4183.076821,4194.871692,4176.410154
107,0,4237.435794,4217.948615,4178.974257,4216.410153,4230.769127,4231.794768,4222.563999,4121.538361,3053.333259,4212.82041,4175.897334,4179.999898,4197.435795,4176.410154
108,0,4236.410153,4217.435794,4187.179385,4218.974256,4232.307589,4225.128102,4217.948615,4124.102463,3065.640951,4216.410153,4176.410154,4186.666564,4203.07682,4186.666564
109,0,4235.384512,4215.897333,4189.230667,4214.358871,4229.743486,4213.33323,4217.948615,4125.128104,3076.923002,4207.179384,4183.076821,4188.717846,4204.102461,4188.205026
110,0,4246.153742,4219.487076,4187.179385,4210.256307,4225.640922,4218.461435,4216.922974,4133.333232,3098.974283,4204.615282,4191.281949,4192.82041,4209.230666,4192.30759
127,0,4280.512716,4228.717845,4202.564,4231.281948,4231.794768,4229.743486,4226.153743,4123.076822,3181.025563,4222.563999,4201.538359,4203.07682,4225.128102,4216.922974
128,0,4272.307588,4232.307589,4200.512718,4229.743486,4229.743486,4230.769127,4227.179384,4130.76913,3178.461461,4232.820409,4191.794769,4197.435795,4221.025538,4217.435794
0,0,4275.384511,4234.871691,4204.102461,4227.179384,4228.717845,4230.769127,4226.666563,4124.615284,3167.17941,4231.281948,4196.410154,4191.281949,4224.615281,4218.974256
9,0,4267.692203,4219.999897,4213.846051,4228.205025,4228.717845,4229.743486,4227.692204,4128.205027,3185.640948,4239.487076,4213.33323,4224.102461,4241.025537,4226.153743
10,0,4273.333229,4224.615281,4214.871692,4236.410153,4231.281948,4231.794768,4229.743486,4135.897335,3189.743512,4238.974255,4215.384512,4214.358871,4240.512717,4222.051179
11,0,4287.179382,4228.205025,4217.435794,4235.897332,4233.33323,4232.307589,4228.205025,4132.820412,3192.307614,4227.692204,4215.384512,4206.666564,4239.487076,4223.58964
12,0,4287.692203,4226.666563,4221.025538,4232.820409,4234.358871,4232.307589,4228.717845,4118.461438,3186.666589,4215.384512,4204.102461,4208.205025,4233.33323,4232.307589
13,0,4276.922972,4226.153743,4224.102461,4233.84605,4233.84605,4233.84605,4230.769127,4116.922976,3182.564025,4216.922974,4202.564,4209.230666,4226.666563,4241.025537
14,0,4274.35887,4230.256307,4226.666563,4230.769127,4233.84605,4231.281948,4230.256307,4130.256309,3193.333255,4223.58964,4213.846051,4214.871692,4228.717845,4236.410153
15,0,4285.640921,4237.948614,4233.33323,4231.794768,4238.461435,4230.769127,4231.794768,4143.076822,3213.333255,4235.384512,4222.051179,4231.794768,4239.487076,4234.358871
16,0,4293.846049,4242.051178,4242.563999,4245.128101,4241.025537,4238.461435,4234.871691,4150.769129,3227.179408,4245.128101,4229.743486,4243.076819,4249.230665,4248.717845
17,0,4292.307587,4238.974255,4244.10246,4248.205024,4238.461435,4239.999896,4234.358871,4156.410155,3226.666588,4245.640922,4238.974255,4238.461435,4248.717845,4262.051178
18,0,4284.102459,4235.897332,4229.230666,4236.922973,4232.307589,4232.820409,4229.743486,4148.205027,3218.46146,4235.897332,4231.794768,4224.615281,4237.435794,4249.230665
