title:A                                                                               , recorded:02.07.20 13.33.23, sampling:128, subject:S                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
53,0,4293.846049,4209.743487,4243.076819,4246.666563,4201.538359,4213.846051,4206.153743,4208.717846,4203.07682,4197.435795,4214.358871,4245.128101,4228.717845,4322.051176
54,0,4317.435792,4231.281948,4238.974255,4259.999896,4213.846051,4219.999897,4217.435794,4210.256307,4206.666564,4199.999897,4225.640922,4250.256306,4225.640922,4338.974253
55,0,4324.102458,4235.897332,4228.717845,4252.307588,4217.948615,4222.563999,4214.358871,4215.384512,4207.692205,4208.205025,4239.487076,4228.717845,4242.051178,4356.92297
56,0,4321.538356,4220.512717,4244.10246,4242.051178,4211.794769,4219.999897,4205.640923,4213.846051,4203.589641,4205.128102,4245.128101,4239.999896,4238.974255,4373.846047
57,0,4325.128099,4235.384512,4250.769127,4242.051178,4210.769128,4216.922974,4207.692205,4212.82041,4202.564,4198.461436,4233.33323,4256.922973,4215.897333,4366.153739
58,0,4331.281945,4255.384511,4240.512717,4243.076819,4207.692205,4215.897333,4208.717846,4214.871692,4202.564,4196.922974,4219.487076,4237.948614,4219.999897,4357.948611
59,0,4331.281945,4231.281948,4241.025537,4237.948614,4203.589641,4216.410153,4200.512718,4211.281948,4202.051179,4197.435795,4224.102461,4227.692204,4233.33323,4353.333227
60,0,4317.435792,4210.256307,4241.538358,4238.461435,4208.717846,4221.025538,4196.410154,4204.615282,4203.07682,4194.358872,4228.717845,4241.538358,4226.153743,4340.512714
61,0,4315.89733,4229.743486,4231.281948,4257.435793,4217.948615,4223.07682,4206.666564,4211.281948,4204.102461,4201.025538,4226.666563,4245.640922,4228.717845,4347.179381
62,0,4324.102458,4230.256307,4232.307589,4266.666562,4215.384512,4220.512717,4214.871692,4219.487076,4207.692205,4212.82041,4232.307589,4239.999896,4242.563999,4351.281945
63,0,4304.615279,4202.051179,4238.461435,4237.948614,4208.717846,4217.435794,4208.205025,4215.384512,4209.743487,4217.948615,4241.025537,4234.358871,4237.435794,4329.230663
64,0,4284.61528,4206.666564,4219.487076,4225.640922,4203.07682,4219.999897,4202.564,4211.281948,4203.07682,4204.102461,4231.281948,4228.205025,4222.563999,4304.102459
65,0,4289.743485,4221.538358,4205.640923,4241.538358,4202.051179,4216.922974,4207.692205,4216.410153,4200.512718,4196.922974,4219.487076,4223.07682,4227.692204,4291.281946
66,0,4313.846048,4191.794769,4243.58964,4223.07682,4202.051179,4215.897333,4214.871692,4222.051179,4209.743487,4209.230666,4224.615281,4232.820409,4234.871691,4288.205023
67,0,4302.563997,4182.564,4249.743486,4208.717846,4208.717846,4222.563999,4216.922974,4218.461435,4213.33323,4219.999897,4231.794768,4239.999896,4232.307589,4284.61528
68,0,4295.897331,4215.384512,4222.051179,4252.307588,4210.769128,4222.563999,4214.871692,4213.33323,4207.179384,4212.307589,4228.717845,4233.33323,4229.743486,4271.281947
69,0,4300.512715,4222.051179,4229.230666,4260.512716,4209.230666,4213.846051,4210.256307,4210.769128,4205.128102,4210.256307,4226.153743,4223.58964,4233.84605,4260.512716
70,0,4283.589639,4206.666564,4228.205025,4228.717845,4209.230666,4215.897333,4205.640923,4210.769128,4205.128102,4213.846051,4229.743486,4222.051179,4232.820409,4250.769127
71,0,4275.384511,4206.153743,4212.82041,4245.128101,4209.743487,4218.461435,4204.102461,4210.769128,4203.07682,4204.615282,4226.153743,4222.051179,4225.128102,4236.922973
72,0,4285.640921,4208.205025,4219.999897,4261.025537,4203.07682,4214.871692,4203.589641,4209.743487,4205.640923,4203.07682,4222.563999,4218.974256,4226.666563,4228.205025
73,0,4279.487075,4226.153743,4225.128102,4248.717845,4203.07682,4215.897333,4208.717846,4213.846051,4211.281948,4218.974256,4226.666563,4228.205025,4235.897332,4233.84605
74,0,4291.794767,4243.076819,4230.769127,4263.589639,4210.769128,4217.435794,4210.256307,4217.948615,4209.743487,4219.999897,4226.153743,4243.58964,4230.256307,4246.153742
75,0,4291.281946,4230.256307,4242.051178,4268.205024,4212.82041,4215.384512,4208.717846,4214.871692,4203.589641,4207.179384,4221.538358,4234.358871,4221.538358,4233.84605
76,0,4259.487075,4227.179384,4224.102461,4244.615281,4208.205025,4218.974256,4210.769128,4212.307589,4204.615282,4210.769128,4222.563999,4221.025538,4221.538358,4213.33323
77,0,4261.025537,4250.256306,4205.128102,4253.333229,4205.128102,4218.461435,4213.33323,4213.846051,4209.230666,4219.999897,4223.58964,4224.102461,4221.025538,4201.538359
78,0,4281.025536,4252.307588,4215.384512,4262.563998,4210.769128,4212.307589,4212.82041,4216.410153,4211.281948,4219.999897,4217.948615,4216.410153,4221.538358,4188.717846
79,0,4268.717844,4225.128102,4218.461435,4237.435794,4207.692205,4213.33323,4215.384512,4216.922974,4208.205025,4207.179384,4213.846051,4203.07682,4224.615281,4182.564
80,0,4262.051178,4216.410153,4209.743487,4226.153743,4204.102461,4216.410153,4217.948615,4215.384512,4205.640923,4201.025538,4219.487076,4205.640923,4227.179384,4194.358872
81,0,4273.846049,4230.256307,4214.358871,4241.025537,4210.256307,4217.435794,4216.922974,4215.384512,4206.153743,4209.743487,4221.025538,4208.205025,4221.025538,4189.230667
82,0,4271.281947,4241.538358,4216.922974,4245.640922,4221.025538,4215.897333,4221.025538,4218.974256,4209.743487,4219.487076,4216.410153,4207.179384,4220.512717,4178.461436
83,0,4272.307588,4235.384512,4216.922974,4241.025537,4217.435794,4217.435794,4227.692204,4223.58964,4213.33323,4213.33323,4214.358871,4216.410153,4224.102461,4187.179385
84,0,4267.179383,4227.179384,4217.435794,4239.999896,4209.230666,4215.897333,4223.58964,4218.974256,4209.743487,4209.743487,4211.794769,4221.025538,4217.948615,4182.564
85,0,4259.999896,4224.102461,4214.358871,4232.307589,4205.640923,4212.307589,4212.82041,4210.256307,4204.102461,4208.205025,4206.153743,4212.82041,4205.640923,4171.281949
86,0,4256.922973,4219.487076,4209.743487,4224.615281,4208.717846,4211.794769,4210.769128,4208.717846,4206.153743,4209.230666,4206.153743,4208.205025,4205.640923,4181.025539
87,0,4261.025537,4223.58964,4216.410153,4228.205025,4209.230666,4215.384512,4215.384512,4217.435794,4210.256307,4211.794769,4210.769128,4207.179384,4213.846051,4177.435795
88,0,4255.897332,4242.563999,4218.461435,4234.871691,4208.717846,4217.435794,4217.435794,4216.922974,4208.717846,4211.794769,4216.922974,4207.179384,4217.948615,4171.79477
89,0,4250.769127,4254.871691,4209.743487,4239.487076,4213.33323,4218.461435,4215.384512,4209.230666,4206.153743,4211.281948,4220.512717,4215.384512,4214.358871,4183.076821
90,0,4243.58964,4247.179383,4207.179384,4237.435794,4213.846051,4217.435794,4211.281948,4210.256307,4206.153743,4217.435794,4213.33323,4217.948615,4208.717846,4178.974257
91,0,4246.666563,4234.358871,4213.33323,4219.487076,4205.128102,4212.307589,4207.179384,4209.230666,4201.538359,4214.871692,4207.179384,4210.256307,4208.717846,4165.128103
92,0,4246.666563,4242.051178,4215.384512,4211.794769,4212.307589,4213.846051,4209.230666,4205.640923,4199.487077,4207.179384,4212.82041,4218.974256,4215.897333,4175.897334
93,0,4240.512717,4247.179383,4212.82041,4216.410153,4223.07682,4217.435794,4214.358871,4209.230666,4203.589641,4209.743487,4214.871692,4228.205025,4213.33323,4191.794769
94,0,4234.871691,4236.922973,4210.769128,4215.384512,4213.33323,4210.769128,4214.358871,4213.33323,4205.640923,4211.794769,4205.640923,4212.82041,4201.538359,4183.076821
95,0,4238.974255,4239.487076,4209.230666,4219.999897,4207.692205,4209.230666,4212.307589,4213.33323,4206.153743,4212.307589,4199.999897,4199.999897,4205.128102,4172.820411
96,0,4241.025537,4251.794768,4207.179384,4230.769127,4217.435794,4218.974256,4216.922974,4218.974256,4208.205025,4213.33323,4208.205025,4210.769128,4216.922974,4176.922975
97,0,4235.897332,4248.717845,4203.589641,4228.717845,4218.974256,4221.025538,4224.102461,4224.102461,4208.717846,4216.410153,4215.897333,4216.410153,4220.512717,4181.025539
98,0,4229.230666,4242.563999,4205.640923,4220.512717,4211.281948,4216.410153,4224.615281,4218.461435,4207.692205,4221.025538,4214.871692,4212.82041,4224.615281,4179.999898
99,0,4224.615281,4249.230665,4212.82041,4225.128102,4212.82041,4215.384512,4218.461435,4213.33323,4211.794769,4232.820409,4216.410153,4220.512717,4232.820409,4182.564
100,0,4226.153743,4249.743486,4210.769128,4225.640922,4213.33323,4217.948615,4215.384512,4215.897333,4211.794769,4235.384512,4216.922974,4225.640922,4226.153743,4177.435795
101,0,4217.435794,4243.58964,4195.384513,4219.487076,4219.487076,4218.461435,4217.435794,4215.384512,4206.666564,4228.205025,4209.743487,4209.743487,4215.897333,4171.79477
102,0,4208.717846,4234.871691,4200.512718,4210.769128,4225.128102,4218.974256,4219.487076,4211.794769,4205.128102,4218.461435,4205.640923,4197.948615,4215.384512,4171.79477
103,0,4201.538359,4242.051178,4206.666564,4196.410154,4222.051179,4215.897333,4218.974256,4214.871692,4206.153743,4216.410153,4205.640923,4202.051179,4209.743487,4161.025539
104,0,4208.717846,4255.384511,4193.333231,4199.999897,4216.410153,4213.846051,4214.358871,4220.512717,4206.666564,4217.435794,4199.487077,4199.487077,4197.435795,4142.564001
105,0,4213.33323,4241.025537,4202.051179,4222.563999,4213.846051,4210.256307,4217.948615,4217.435794,4206.153743,4212.307589,4194.358872,4191.794769,4195.897333,4149.230668
106,0,4215.384512,4233.33323,4222.051179,4227.179384,4212.307589,4209.743487,4224.615281,4218.461435,4205.640923,4207.179384,4199.487077,4202.051179,4206.666564,4172.30759
107,0,4205.640923,4263.589639,4205.640923,4211.794769,4215.897333,4211.281948,4222.563999,4222.563999,4206.666564,4214.871692,4203.589641,4212.307589,4211.794769,4183.076821
108,0,4204.615282,4274.35887,4203.589641,4199.487077,4217.435794,4208.717846,4219.487076,4217.435794,4206.153743,4217.435794,4204.615282,4213.33323,4206.153743,4181.538359
109,0,4210.769128,4255.897332,4233.84605,4204.102461,4212.82041,4208.205025,4224.615281,4212.307589,4205.640923,4213.33323,4207.692205,4223.07682,4205.128102,4183.589641
110,0,4210.769128,4257.948614,4233.33323,4210.256307,4213.33323,4210.769128,4224.102461,4216.922974,4207.692205,4211.794769,4212.307589,4229.743486,4209.743487,4189.230667
111,0,4197.948615,4269.230665,4206.666564,4214.358871,4218.974256,4212.307589,4217.948615,4216.922974,4210.256307,4216.410153,4206.666564,4215.897333,4210.256307,4184.102462
112,0,4196.410154,4258.974255,4204.615282,4214.358871,4220.512717,4210.769128,4221.025538,4212.82041,4207.179384,4216.922974,4196.410154,4207.179384,4203.589641,4171.79477
113,0,4204.102461,4251.794768,4217.948615,4214.358871,4216.410153,4210.769128,4228.205025,4218.461435,4205.640923,4203.589641,4200.512718,4218.974256,4199.487077,4170.769129
114,0,4201.538359,4248.717845,4218.461435,4214.358871,4211.794769,4211.281948,4228.205025,4224.615281,4209.230666,4194.358872,4207.692205,4221.025538,4195.897333,4175.897334
115,0,4186.153744,4242.563999,4210.769128,4206.153743,4209.230666,4212.82041,4223.58964,4220.512717,4210.256307,4204.102461,4198.461436,4208.717846,4189.230667,4167.692206
116,0,4185.640923,4249.230665,4209.743487,4208.205025,4212.82041,4218.974256,4223.58964,4216.922974,4209.743487,4213.846051,4192.30759,4206.666564,4189.230667,4166.153744
117,0,4188.205026,4254.35887,4209.230666,4206.666564,4219.487076,4222.563999,4225.640922,4221.538358,4210.256307,4205.640923,4196.410154,4212.82041,4186.153744,4168.205026
118,0,4180.512718,4249.743486,4212.82041,4190.769128,4219.487076,4216.410153,4223.58964,4224.615281,4210.256307,4201.025538,4194.871692,4211.794769,4179.487077,4166.666565
119,0,4189.230667,4251.281947,4227.179384,4195.897333,4212.82041,4215.897333,4222.563999,4221.538358,4207.692205,4200.512718,4194.871692,4215.384512,4185.640923,4173.333231
120,0,4197.948615,4259.487075,4227.692204,4218.974256,4219.999897,4217.948615,4224.102461,4218.974256,4209.230666,4212.307589,4203.589641,4221.538358,4203.07682,4187.692205
121,0,4189.230667,4259.999896,4216.410153,4216.922974,4227.179384,4210.769128,4224.102461,4221.025538,4214.871692,4227.179384,4209.230666,4220.512717,4208.717846,4189.743487
122,0,4175.384513,4268.205024,4216.410153,4200.512718,4226.153743,4204.102461,4221.538358,4220.512717,4212.307589,4217.948615,4210.256307,4219.999897,4205.640923,4184.102462
123,0,4196.922974,4268.717844,4234.871691,4208.205025,4217.435794,4209.230666,4218.461435,4219.999897,4208.205025,4199.999897,4212.82041,4227.179384,4202.051179,4191.281949
124,0,4204.615282,4252.307588,4243.076819,4215.384512,4214.358871,4209.230666,4219.999897,4221.025538,4210.769128,4215.384512,4213.846051,4230.256307,4199.999897,4194.871692
125,0,4179.999898,4253.84605,4222.051179,4204.102461,4224.615281,4212.82041,4231.281948,4224.102461,4215.897333,4235.897332,4210.769128,4221.538358,4203.07682,4182.564
126,0,4164.102462,4265.128101,4202.051179,4203.589641,4238.974255,4218.974256,4236.410153,4226.153743,4217.435794,4229.230666,4207.692205,4209.230666,4208.205025,4175.384513
127,0,4180.512718,4253.84605,4209.230666,4204.102461,4232.307589,4215.384512,4230.256307,4225.128102,4213.846051,4218.974256,4206.666564,4211.794769,4205.128102,4183.076821
