title:JTA                                                                             , recorded:03.07.20 13.24.30, sampling:128, subject:JTA                                                                             , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
113,0,4221.025538,4223.07682,4244.615281,4198.461436,4206.666564,4224.615281,4219.487076,4222.051179,4223.07682,4216.922974,4206.153743,4226.153743,4228.205025,4199.999897
114,0,4217.435794,4221.025538,4249.230665,4191.794769,4196.410154,4214.871692,4214.358871,4213.846051,4211.794769,4213.846051,4205.128102,4231.794768,4227.692204,4198.974256
115,0,4216.410153,4217.435794,4249.743486,4199.487077,4223.07682,4224.102461,4220.512717,4225.128102,4223.07682,4228.717845,4224.102461,4237.435794,4243.58964,4236.922973
116,0,4222.051179,4217.435794,4246.666563,4198.974256,4237.948614,4233.84605,4229.743486,4234.871691,4236.922973,4247.179383,4235.384512,4232.820409,4251.281947,4239.999896
117,0,4233.84605,4223.58964,4251.281947,4195.384513,4226.666563,4232.307589,4234.358871,4239.999896,4234.871691,4253.333229,4231.794768,4233.33323,4250.256306,4233.33323
118,0,4228.717845,4231.794768,4249.230665,4215.897333,4218.461435,4234.358871,4237.948614,4249.230665,4236.922973,4248.717845,4238.974255,4244.615281,4257.435793,4233.84605
119,0,4225.128102,4235.384512,4237.948614,4238.974255,4216.922974,4230.769127,4233.84605,4245.128101,4242.051178,4249.230665,4250.769127,4252.307588,4265.128101,4219.487076
120,0,4237.948614,4229.230666,4228.205025,4234.871691,4222.563999,4222.563999,4219.999897,4221.538358,4234.358871,4248.717845,4247.179383,4241.538358,4259.487075,4224.102461
121,0,4239.999896,4221.538358,4221.538358,4224.615281,4232.307589,4226.666563,4217.948615,4211.794769,4229.743486,4238.461435,4234.871691,4228.717845,4250.769127,4239.999896
122,0,4228.717845,4217.435794,4216.922974,4230.256307,4235.897332,4236.922973,4231.794768,4225.128102,4232.820409,4238.461435,4231.281948,4233.84605,4248.717845,4226.666563
123,0,4231.794768,4218.974256,4217.435794,4241.538358,4236.410153,4238.461435,4236.922973,4233.84605,4232.307589,4249.230665,4234.358871,4247.179383,4247.179383,4226.153743
124,0,4234.871691,4224.615281,4218.974256,4247.179383,4228.717845,4232.820409,4230.769127,4230.256307,4230.769127,4252.307588,4234.358871,4248.205024,4249.230665,4246.153742
125,0,4223.58964,4224.102461,4212.82041,4253.333229,4221.025538,4230.256307,4232.307589,4229.743486,4229.743486,4247.179383,4233.84605,4237.435794,4246.666563,4245.128101
