title:V                                                                               , recorded:07.07.20 10.39.20, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
12,0,4130.256309,4070.256311,4192.30759,4243.58964,4022.564004,4216.410153,4134.358873,4178.461436,4240.512717,4101.025541,4181.538359,4148.205027,4054.871696,4058.461439
13,0,4141.02554,4087.179387,4197.435795,4254.871691,4024.102466,4215.384512,4139.487078,4178.974257,4247.179383,4114.358874,4188.205026,4153.333232,4065.128106,4067.692208
14,0,4147.692206,4108.717848,4201.538359,4253.333229,4026.666568,4215.897333,4144.615283,4186.666564,4248.717845,4125.128104,4195.384513,4159.487078,4068.717849,4083.076823
15,0,4138.974258,4091.794772,4199.999897,4235.384512,4022.051184,4219.487076,4144.615283,4188.717846,4245.128101,4111.794771,4188.205026,4156.410155,4061.538362,4074.871695
16,0,4134.358873,4083.076823,4195.384513,4236.410153,4024.102466,4218.974256,4147.179386,4184.615282,4243.076819,4106.153746,4183.076821,4151.28195,4058.461439,4057.435798
17,0,4137.435796,4091.281951,4194.871692,4249.743486,4035.897337,4219.487076,4154.358873,4186.666564,4247.692204,4121.538361,4178.974257,4152.307591,4062.051183,4052.307593
18,0,4137.435796,4085.640926,4194.871692,4249.743486,4034.358876,4219.487076,4154.358873,4191.794769,4253.333229,4122.051181,4169.743488,4150.256309,4060.512721,4050.256311
19,0,4131.794771,4086.153746,4187.179385,4246.153742,4024.102466,4218.461435,4148.717847,4189.743487,4250.256306,4108.717848,4165.128103,4142.564001,4057.435798,4049.23067
20,0,4126.666566,4102.051182,4187.179385,4247.692204,4022.051184,4211.281948,4148.205027,4183.076821,4237.435794,4104.102464,4166.666565,4142.051181,4061.538362,4053.333234
21,0,4131.28195,4102.051182,4198.461436,4247.692204,4024.615286,4203.589641,4150.769129,4181.025539,4233.33323,4108.717848,4170.256308,4150.256309,4068.205029,4055.384516
22,0,4143.589642,4099.487079,4203.589641,4244.615281,4032.820414,4211.794769,4153.846052,4189.230667,4245.640922,4122.564002,4178.974257,4155.384514,4076.922977,4055.384516
23,0,4153.333232,4111.281951,4201.025538,4242.051178,4046.666568,4225.640922,4156.922975,4199.487077,4259.487075,4130.76913,4187.179385,4154.871693,4086.153746,4065.128106
24,0,4148.205027,4117.435797,4201.538359,4241.538358,4051.794773,4225.640922,4154.871693,4194.358872,4257.435793,4126.153745,4185.128103,4152.820411,4086.666567,4064.615285
25,0,4137.435796,4116.922976,4199.999897,4245.640922,4043.589645,4216.410153,4152.307591,4183.076821,4251.281947,4124.615284,4179.999898,4151.79477,4083.589644,4051.794773
26,0,4145.640924,4113.333233,4199.487077,4251.281947,4042.564004,4216.410153,4160.512719,4192.30759,4260.512716,4133.846053,4185.128103,4156.410155,4090.769131,4056.922978
27,0,4150.769129,4106.153746,4202.564,4248.205024,4044.615286,4219.999897,4168.205026,4200.512718,4268.205024,4133.846053,4186.153744,4157.948616,4093.333233,4064.615285
28,0,4135.384514,4109.230669,4199.999897,4235.384512,4037.948619,4216.922974,4161.53836,4189.743487,4256.410152,4122.051181,4173.846052,4151.79477,4084.615285,4054.871696
29,0,4131.28195,4123.076822,4196.922974,4231.281948,4037.435799,4215.384512,4155.897334,4188.205026,4246.153742,4117.948617,4164.615283,4150.256309,4086.666567,4050.769132
30,0,4140.512719,4123.076822,4194.358872,4236.410153,4043.076824,4215.384512,4157.435796,4194.871692,4247.179383,4125.128104,4176.922975,4155.897334,4094.871695,4057.948619
31,0,4135.384514,4108.205028,4189.743487,4230.256307,4041.025542,4207.692205,4155.897334,4190.256308,4246.666563,4128.717848,4186.153744,4157.948616,4094.871695,4052.820414
32,0,4128.717848,4105.128105,4185.128103,4224.102461,4034.871696,4196.922974,4152.820411,4180.512718,4239.999896,4116.922976,4174.871693,4148.717847,4090.769131,4038.97426
33,0,4131.28195,4113.846053,4185.128103,4231.794768,4033.846055,4199.487077,4153.846052,4178.974257,4241.025537,4113.333233,4165.640924,4138.461437,4092.307592,4036.922978
34,0,4119.487079,4113.846053,4184.615282,4230.769127,4031.794773,4203.589641,4154.871693,4181.025539,4248.717845,4122.051181,4163.589642,4142.051181,4096.922977,4038.97426
35,0,4106.153746,4107.179387,4179.487077,4218.974256,4032.307594,4200.512718,4159.999898,4184.102462,4249.230665,4123.076822,4169.230667,4150.769129,4099.487079,4036.410158
36,0,4117.948617,4110.25631,4182.05118,4221.025538,4042.564004,4203.07682,4168.717847,4188.205026,4249.230665,4125.640925,4181.025539,4151.79477,4107.179387,4036.410158
