title:V                                                                               , recorded:07.07.20 10.54.22, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
93,0,4190.769128,4182.05118,4205.640923,4183.076821,4213.846051,4214.358871,4213.33323,4198.461436,4218.974256,4194.358872,4200.512718,4243.076819,4202.564,4203.589641
94,0,4185.640923,4183.589641,4205.640923,4190.256308,4208.205025,4215.384512,4208.717846,4198.461436,4217.948615,4200.512718,4209.743487,4239.487076,4198.974256,4195.897333
95,0,4192.82041,4190.769128,4213.33323,4199.487077,4207.692205,4211.281948,4205.640923,4197.948615,4221.025538,4203.589641,4217.948615,4242.051178,4208.717846,4204.615282
96,0,4203.589641,4200.512718,4217.948615,4202.051179,4214.871692,4206.666564,4204.102461,4195.384513,4217.948615,4204.615282,4215.384512,4248.205024,4216.922974,4217.948615
97,0,4206.153743,4203.07682,4215.897333,4203.07682,4216.410153,4210.256307,4202.564,4201.025538,4220.512717,4211.281948,4215.384512,4251.281947,4215.384512,4216.922974
98,0,4206.666564,4200.512718,4214.358871,4204.102461,4210.256307,4216.410153,4207.692205,4207.692205,4232.307589,4216.410153,4219.487076,4249.230665,4217.435794,4213.846051
99,0,4207.692205,4199.999897,4214.871692,4201.025538,4212.307589,4217.435794,4212.307589,4206.153743,4232.820409,4212.307589,4222.563999,4248.205024,4221.025538,4218.461435
100,0,4205.128102,4199.999897,4214.871692,4198.461436,4214.871692,4214.358871,4205.128102,4201.538359,4219.487076,4202.051179,4217.435794,4247.692204,4216.922974,4215.384512
101,0,4201.025538,4198.974256,4212.82041,4197.948615,4213.846051,4211.281948,4199.487077,4194.871692,4216.410153,4197.435795,4207.692205,4245.640922,4211.794769,4211.281948
102,0,4208.717846,4199.487077,4212.82041,4194.871692,4215.384512,4212.82041,4204.102461,4191.281949,4223.07682,4205.640923,4208.717846,4243.58964,4212.82041,4216.410153
103,0,4214.871692,4199.487077,4217.948615,4194.871692,4216.922974,4214.871692,4207.179384,4191.281949,4223.07682,4212.307589,4215.897333,4245.128101,4215.384512,4211.794769
104,0,4206.666564,4197.435795,4217.435794,4199.999897,4214.358871,4208.717846,4203.07682,4190.769128,4218.974256,4207.692205,4215.384512,4245.640922,4217.435794,4203.589641
105,0,4201.538359,4201.538359,4212.82041,4199.999897,4213.846051,4205.640923,4202.564,4190.769128,4215.384512,4198.974256,4212.307589,4242.563999,4215.897333,4211.794769
106,0,4205.640923,4200.512718,4213.846051,4191.794769,4214.871692,4212.307589,4208.717846,4197.948615,4215.384512,4200.512718,4215.897333,4244.615281,4214.358871,4219.487076
107,0,4201.538359,4187.692205,4216.410153,4183.589641,4205.128102,4213.846051,4216.410153,4211.281948,4225.128102,4213.33323,4221.025538,4250.769127,4216.922974,4213.846051
108,0,4198.974256,4189.230667,4214.358871,4186.153744,4196.410154,4209.743487,4214.871692,4214.358871,4231.794768,4217.435794,4221.025538,4250.769127,4219.487076,4211.794769
109,0,4213.846051,4207.692205,4215.384512,4190.769128,4207.692205,4209.743487,4211.281948,4205.640923,4222.563999,4208.205025,4214.871692,4246.666563,4216.410153,4222.051179
110,0,4226.153743,4212.82041,4215.384512,4186.666564,4216.922974,4209.743487,4212.82041,4199.999897,4214.358871,4198.974256,4212.82041,4247.179383,4205.640923,4227.179384
111,0,4232.820409,4211.281948,4214.358871,4189.230667,4211.794769,4210.256307,4210.256307,4203.589641,4216.922974,4202.051179,4215.384512,4255.897332,4203.07682,4232.307589
112,0,4244.615281,4222.563999,4223.07682,4200.512718,4213.33323,4210.769128,4207.692205,4205.640923,4219.999897,4205.640923,4214.871692,4260.512716,4214.871692,4243.58964
113,0,4249.743486,4225.640922,4230.769127,4202.051179,4216.410153,4205.128102,4210.256307,4201.025538,4218.461435,4198.974256,4213.846051,4253.84605,4218.461435,4241.538358
114,0,4247.692204,4218.461435,4229.743486,4197.948615,4208.717846,4205.128102,4211.281948,4198.461436,4215.897333,4195.897333,4213.846051,4247.692204,4205.128102,4229.743486
115,0,4245.640922,4215.897333,4231.794768,4199.999897,4201.538359,4214.358871,4210.256307,4198.461436,4214.871692,4197.948615,4214.871692,4254.35887,4203.589641,4229.230666
116,0,4239.487076,4213.33323,4234.871691,4196.922974,4203.07682,4214.358871,4211.794769,4202.051179,4219.487076,4200.512718,4216.410153,4260.512716,4216.410153,4232.820409
117,0,4232.307589,4213.33323,4232.307589,4191.281949,4199.487077,4205.640923,4213.33323,4205.128102,4221.025538,4201.025538,4218.974256,4257.948614,4215.384512,4223.58964
118,0,4227.179384,4212.82041,4228.205025,4192.82041,4197.435795,4208.717846,4211.794769,4203.07682,4216.922974,4201.025538,4218.974256,4255.384511,4202.564,4210.256307
119,0,4225.640922,4206.666564,4228.717845,4193.846051,4208.205025,4215.897333,4210.769128,4207.179384,4216.410153,4198.974256,4216.922974,4254.35887,4199.487077,4201.538359
120,0,4226.666563,4204.102461,4230.769127,4193.333231,4215.384512,4217.435794,4211.281948,4213.33323,4217.948615,4199.487077,4214.871692,4252.307588,4205.128102,4198.461436
121,0,4224.102461,4211.794769,4227.692204,4192.30759,4208.205025,4211.794769,4212.307589,4207.179384,4219.999897,4204.102461,4215.897333,4248.205024,4204.102461,4198.974256
122,0,4214.871692,4216.410153,4219.487076,4187.692205,4200.512718,4204.615282,4208.205025,4198.974256,4219.487076,4196.410154,4216.922974,4245.640922,4197.435795,4191.794769
123,0,4213.33323,4210.769128,4216.922974,4184.615282,4202.051179,4205.640923,4202.564,4198.461436,4215.897333,4183.589641,4211.794769,4244.10246,4195.384513,4184.102462
124,0,4218.974256,4204.615282,4223.58964,4186.153744,4204.615282,4212.307589,4206.666564,4197.948615,4214.358871,4184.615282,4205.128102,4245.640922,4198.461436,4187.179385
125,0,4218.974256,4204.102461,4230.769127,4185.640923,4201.025538,4213.33323,4213.846051,4196.922974,4216.410153,4191.281949,4209.230666,4249.230665,4196.922974,4193.333231
126,0,4215.384512,4204.615282,4230.769127,4186.666564,4195.384513,4208.717846,4212.307589,4198.974256,4216.410153,4187.692205,4215.384512,4248.205024,4196.410154,4193.846051
127,0,4213.33323,4201.025538,4224.615281,4187.692205,4198.461436,4206.153743,4206.153743,4200.512718,4214.358871,4180.512718,4207.692205,4244.615281,4194.358872,4186.666564
128,0,4212.307589,4201.538359,4223.07682,4184.102462,4208.717846,4204.102461,4201.538359,4199.487077,4212.307589,4182.564,4203.07682,4244.10246,4189.743487,4176.410154
0,0,4213.846051,4213.846051,4227.692204,4188.717846,4212.307589,4207.179384,4199.999897,4199.487077,4214.358871,4192.30759,4212.82041,4246.153742,4192.30759,4179.999898
1,0,4217.435794,4221.538358,4229.230666,4198.974256,4212.82041,4214.358871,4207.179384,4204.615282,4226.666563,4202.564,4217.948615,4247.692204,4200.512718,4195.384513
2,0,4219.487076,4220.512717,4226.666563,4197.435795,4215.897333,4217.435794,4212.82041,4212.82041,4232.307589,4208.205025,4217.435794,4250.256306,4203.07682,4201.538359
3,0,4219.999897,4221.538358,4227.179384,4191.281949,4216.922974,4216.922974,4209.230666,4212.307589,4222.051179,4206.666564,4218.461435,4251.281947,4208.717846,4198.461436
4,0,4226.153743,4227.179384,4229.743486,4195.897333,4212.82041,4215.897333,4203.07682,4204.615282,4216.410153,4201.025538,4218.974256,4250.256306,4212.82041,4198.461436
5,0,4231.281948,4229.743486,4230.256307,4202.051179,4203.589641,4216.410153,4202.564,4202.051179,4220.512717,4199.487077,4224.102461,4252.307588,4204.615282,4197.948615
6,0,4230.256307,4232.307589,4233.84605,4203.07682,4203.589641,4218.461435,4211.281948,4208.717846,4221.538358,4202.564,4229.230666,4259.487075,4206.153743,4199.999897
7,0,4228.717845,4231.794768,4233.84605,4202.051179,4215.384512,4218.461435,4212.307589,4207.692205,4219.487076,4201.538359,4222.563999,4261.538357,4216.922974,4203.589641
8,0,4222.051179,4221.025538,4229.743486,4198.461436,4216.922974,4215.897333,4204.615282,4199.999897,4217.948615,4199.487077,4215.897333,4253.333229,4213.846051,4194.358872
