title:V                                                                               , recorded:06.07.20 12.20.33, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
125,0,4217.948615,4226.666563,4208.205025,4211.794769,4212.82041,4229.743486,4202.564,4183.076821,4211.794769,4210.256307,4176.410154,4182.05118,4210.769128,4265.128101
126,0,4217.435794,4231.281948,4218.974256,4209.743487,4215.897333,4228.717845,4193.846051,4188.205026,4214.358871,4223.58964,4191.794769,4191.281949,4215.897333,4266.153742
127,0,4214.871692,4231.281948,4217.435794,4215.384512,4219.487076,4228.205025,4189.230667,4188.205026,4217.948615,4228.717845,4210.256307,4199.487077,4218.974256,4270.769126
128,0,4210.256307,4225.640922,4206.666564,4219.487076,4216.922974,4225.640922,4196.410154,4189.230667,4218.461435,4213.846051,4209.743487,4196.922974,4211.794769,4272.307588
0,0,4216.410153,4234.871691,4214.358871,4226.153743,4225.640922,4231.794768,4203.589641,4199.999897,4225.128102,4226.666563,4215.897333,4202.051179,4219.487076,4287.692203
1,0,4235.384512,4250.769127,4230.256307,4235.897332,4231.794768,4237.435794,4202.564,4206.666564,4236.410153,4256.922973,4224.102461,4219.999897,4243.076819,4304.102459
2,0,4237.948614,4248.205024,4227.179384,4231.794768,4221.538358,4227.692204,4199.999897,4200.512718,4233.33323,4252.307588,4208.717846,4222.563999,4243.58964,4295.897331
3,0,4216.922974,4232.307589,4214.871692,4221.025538,4216.410153,4217.948615,4197.948615,4189.230667,4214.871692,4225.640922,4197.948615,4206.153743,4221.025538,4277.948613
4,0,4204.102461,4222.051179,4208.205025,4216.410153,4213.846051,4214.358871,4187.179385,4178.461436,4203.07682,4214.871692,4208.205025,4193.333231,4208.205025,4273.846049
5,0,4210.769128,4222.051179,4207.692205,4219.999897,4215.897333,4215.384512,4184.102462,4181.025539,4210.769128,4222.563999,4217.948615,4195.897333,4212.307589,4280.512716
6,0,4215.384512,4229.743486,4214.871692,4232.307589,4226.666563,4225.128102,4195.897333,4202.051179,4227.179384,4232.820409,4230.256307,4209.230666,4225.640922,4293.333228
7,0,4214.358871,4236.410153,4219.487076,4232.820409,4227.179384,4231.794768,4203.07682,4216.922974,4235.384512,4230.769127,4234.358871,4212.82041,4232.820409,4310.256305
8,0,4215.897333,4230.769127,4218.461435,4219.999897,4215.897333,4226.666563,4206.666564,4214.871692,4233.84605,4236.922973,4217.948615,4209.743487,4221.538358,4310.256305
9,0,4217.435794,4228.205025,4221.538358,4225.128102,4211.794769,4225.640922,4213.33323,4213.846051,4231.281948,4249.230665,4211.281948,4208.717846,4214.871692,4306.153741
10,0,4213.33323,4234.358871,4223.07682,4238.974255,4216.922974,4231.794768,4209.743487,4216.410153,4230.256307,4237.435794,4221.538358,4204.615282,4216.410153,4321.025535
11,0,4209.743487,4231.794768,4221.538358,4231.794768,4223.07682,4232.820409,4198.461436,4213.846051,4229.743486,4228.717845,4220.512717,4206.153743,4215.897333,4334.358868
12,0,4218.974256,4231.794768,4227.179384,4230.769127,4225.640922,4233.84605,4206.153743,4213.846051,4234.871691,4241.025537,4218.974256,4219.487076,4223.07682,4352.820406
13,0,4223.07682,4236.410153,4231.281948,4242.563999,4212.82041,4234.871691,4215.897333,4216.410153,4232.820409,4242.051178,4224.615281,4223.58964,4228.205025,4386.153739
14,0,4213.846051,4232.307589,4225.128102,4234.358871,4203.07682,4230.769127,4206.153743,4212.307589,4221.025538,4225.128102,4219.487076,4217.948615,4215.384512,4423.076815
15,0,4205.128102,4225.128102,4220.512717,4217.948615,4213.846051,4229.743486,4197.948615,4207.179384,4221.025538,4218.974256,4211.794769,4211.794769,4203.07682,4454.871686
16,0,4204.102461,4220.512717,4219.487076,4214.871692,4222.051179,4230.256307,4198.974256,4201.025538,4223.58964,4217.948615,4214.358871,4205.128102,4207.179384,4471.794762
17,0,4206.153743,4223.07682,4219.999897,4221.538358,4218.974256,4230.256307,4201.025538,4202.051179,4215.897333,4216.410153,4217.948615,4207.179384,4215.384512,4466.666557
18,0,4215.897333,4236.410153,4225.128102,4231.281948,4217.948615,4236.410153,4208.717846,4213.846051,4217.948615,4232.820409,4211.794769,4213.846051,4215.384512,4448.205019
19,0,4218.974256,4245.640922,4225.640922,4236.410153,4217.435794,4240.512717,4219.487076,4221.025538,4231.794768,4247.692204,4207.692205,4207.692205,4212.307589,4426.666558
20,0,4207.692205,4237.948614,4219.487076,4229.230666,4214.871692,4230.769127,4217.948615,4216.922974,4232.307589,4237.435794,4208.717846,4198.461436,4211.281948,4403.589636
21,0,4205.128102,4229.230666,4217.948615,4230.256307,4226.666563,4229.230666,4213.33323,4214.358871,4228.717845,4233.84605,4210.256307,4199.999897,4214.871692,4391.794764
22,0,4219.999897,4234.871691,4221.025538,4243.58964,4245.128101,4242.051178,4215.384512,4216.922974,4233.33323,4248.717845,4222.563999,4208.717846,4223.07682,4392.307585
23,0,4229.230666,4247.179383,4226.666563,4244.615281,4240.512717,4243.58964,4217.948615,4222.563999,4236.410153,4242.051178,4233.33323,4214.871692,4232.820409,4389.743482
24,0,4225.640922,4250.256306,4232.307589,4239.999896,4219.999897,4233.33323,4217.948615,4225.640922,4235.897332,4227.179384,4225.128102,4212.307589,4235.384512,4375.384508
