title:V                                                                               , recorded:07.07.20 11.32.13, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
10,0,4280.512716,4241.025537,4226.666563,4249.230665,4253.333229,4234.358871,4228.717845,4231.281948,4092.307592,4231.281948,4224.615281,4112.307592,4216.410153,4122.564002
11,0,4277.948613,4233.84605,4231.281948,4245.128101,4250.769127,4228.717845,4226.666563,4228.205025,4089.74349,4228.717845,4226.666563,4109.743489,4212.307589,4122.051181
12,0,4273.846049,4232.307589,4231.794768,4246.666563,4243.58964,4227.692204,4219.999897,4228.717845,4081.538362,4222.563999,4222.563999,4108.717848,4206.153743,4121.02554
13,0,4277.435793,4233.84605,4231.794768,4248.205024,4245.640922,4229.743486,4218.461435,4229.230666,4075.897336,4212.307589,4214.358871,4107.692207,4203.07682,4119.999899
14,0,4279.999895,4237.435794,4232.820409,4246.153742,4249.743486,4230.769127,4225.128102,4228.717845,4075.897336,4210.769128,4217.435794,4106.666566,4209.743487,4120.51272
15,0,4281.538357,4238.974255,4234.871691,4245.640922,4247.692204,4231.281948,4231.794768,4236.410153,4078.974259,4222.563999,4221.538358,4109.230669,4217.948615,4124.102463
16,0,4283.076818,4234.871691,4234.871691,4245.128101,4251.281947,4234.871691,4231.794768,4245.640922,4079.9999,4232.820409,4217.435794,4107.179387,4216.410153,4121.02554
17,0,4274.87169,4231.794768,4231.794768,4242.563999,4250.769127,4240.512717,4232.307589,4245.640922,4075.384516,4232.307589,4214.871692,4095.384515,4212.307589,4108.717848
18,0,4264.10246,4227.692204,4227.692204,4238.974255,4235.897332,4238.974255,4234.358871,4236.922973,4068.205029,4222.051179,4213.33323,4081.538362,4210.256307,4101.538361
19,0,4261.538357,4224.102461,4228.205025,4236.922973,4231.794768,4233.33323,4229.743486,4231.794768,4062.051183,4219.999897,4212.82041,4078.461439,4212.82041,4106.153746
20,0,4263.076819,4228.205025,4231.794768,4237.435794,4248.717845,4233.33323,4228.717845,4238.461435,4061.538362,4233.33323,4215.897333,4085.640926,4217.435794,4110.25631
21,0,4265.128101,4231.794768,4233.33323,4235.384512,4256.410152,4236.410153,4234.358871,4245.128101,4062.051183,4239.999896,4219.487076,4090.769131,4218.461435,4110.76913
22,0,4264.10246,4230.769127,4232.820409,4233.33323,4246.666563,4235.384512,4236.410153,4243.076819,4059.999901,4231.794768,4218.974256,4090.25631,4215.897333,4112.307592
23,0,4255.897332,4228.717845,4230.769127,4234.358871,4247.179383,4234.358871,4234.358871,4242.563999,4058.97426,4222.051179,4210.256307,4086.153746,4214.358871,4110.76913
24,0,4249.230665,4223.58964,4232.307589,4232.307589,4255.384511,4234.358871,4230.769127,4242.051178,4056.410157,4219.487076,4202.564,4079.48708,4215.384512,4105.640925
25,0,4249.230665,4216.922974,4230.769127,4227.179384,4242.563999,4233.33323,4223.58964,4233.84605,4052.820414,4226.153743,4202.051179,4075.897336,4213.846051,4103.589643
26,0,4251.281947,4218.461435,4223.58964,4228.205025,4229.743486,4231.281948,4223.58964,4232.307589,4056.922978,4232.820409,4202.564,4075.384516,4213.33323,4106.153746
27,0,4249.230665,4221.025538,4218.461435,4227.692204,4237.948614,4230.256307,4228.205025,4239.487076,4057.948619,4225.128102,4202.564,4069.74349,4214.871692,4105.128105
28,0,4237.435794,4212.307589,4214.358871,4220.512717,4243.58964,4231.794768,4223.58964,4237.435794,4044.102465,4211.794769,4197.948615,4055.897337,4207.179384,4091.794772
29,0,4225.128102,4202.051179,4209.230666,4213.846051,4230.769127,4229.743486,4221.025538,4228.717845,4032.820414,4208.205025,4188.205026,4047.179388,4195.384513,4082.051182
30,0,4230.769127,4208.717846,4211.281948,4215.384512,4229.230666,4227.692204,4226.153743,4227.692204,4038.46144,4214.358871,4188.205026,4051.794773,4202.051179,4086.666567
31,0,4245.128101,4225.640922,4222.563999,4221.025538,4238.461435,4233.84605,4230.256307,4237.948614,4048.205029,4221.538358,4199.999897,4058.97426,4215.897333,4094.358874
32,0,4248.717845,4231.281948,4232.307589,4226.153743,4235.384512,4236.410153,4229.230666,4244.615281,4047.179388,4219.487076,4203.07682,4061.025542,4216.410153,4096.922977
33,0,4246.666563,4227.692204,4235.384512,4229.230666,4231.281948,4231.281948,4229.230666,4235.384512,4037.435799,4206.153743,4192.30759,4060.512721,4212.82041,4096.922977
34,0,4246.666563,4228.205025,4234.871691,4230.769127,4233.84605,4230.256307,4227.692204,4226.666563,4027.179389,4198.974256,4191.281949,4061.025542,4214.358871,4094.358874
35,0,4249.743486,4231.281948,4234.358871,4232.307589,4233.84605,4226.666563,4223.07682,4228.717845,4026.666568,4204.615282,4196.922974,4059.999901,4215.897333,4092.820413
36,0,4255.384511,4233.33323,4241.025537,4232.307589,4236.922973,4219.999897,4218.461435,4232.820409,4033.846055,4202.564,4194.871692,4057.435798,4216.922974,4094.871695
37,0,4255.897332,4234.871691,4243.58964,4232.307589,4237.435794,4218.974256,4218.461435,4231.794768,4032.307594,4189.230667,4191.281949,4051.281952,4218.461435,4093.846054
38,0,4244.615281,4230.256307,4232.820409,4230.256307,4226.666563,4218.461435,4223.07682,4230.256307,4023.589645,4184.615282,4189.743487,4039.487081,4215.897333,4084.615285
39,0,4232.820409,4217.948615,4218.974256,4221.538358,4224.615281,4217.948615,4228.717845,4231.794768,4018.46144,4193.846051,4186.153744,4031.794773,4213.33323,4077.948618
