title:V                                                                               , recorded:07.07.20 10.37.18, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
0,0,4153.846052,4218.974256,4231.281948,4212.307589,4213.846051,4210.769128,4218.461435,4221.025538,4216.410153,4213.846051,4228.717845,4246.153742,4214.871692,4211.281948
1,0,4149.743488,4216.922974,4231.794768,4221.538358,4216.922974,4216.922974,4220.512717,4223.07682,4221.538358,4214.358871,4231.794768,4248.205024,4218.974256,4223.07682
2,0,4154.871693,4214.358871,4231.794768,4230.769127,4228.205025,4224.615281,4220.512717,4227.692204,4228.205025,4221.025538,4241.538358,4253.84605,4228.205025,4232.307589
3,0,4166.153744,4223.58964,4242.563999,4229.230666,4241.025537,4233.33323,4227.692204,4235.384512,4234.358871,4235.384512,4248.717845,4262.051178,4235.897332,4233.33323
4,0,4163.076821,4228.717845,4246.153742,4230.256307,4240.512717,4237.948614,4233.84605,4236.410153,4234.358871,4231.281948,4249.230665,4262.051178,4233.84605,4229.230666
5,0,4149.743488,4216.922974,4234.358871,4228.205025,4232.307589,4233.84605,4230.769127,4231.281948,4231.794768,4218.461435,4245.640922,4255.897332,4229.743486,4224.102461
6,0,4152.307591,4211.794769,4229.743486,4223.58964,4228.205025,4230.256307,4230.769127,4233.84605,4237.435794,4227.179384,4247.179383,4255.384511,4233.84605,4229.230666
7,0,4156.922975,4217.435794,4234.871691,4225.640922,4223.58964,4228.717845,4230.256307,4234.871691,4238.461435,4236.410153,4250.769127,4256.922973,4236.410153,4234.871691
8,0,4152.820411,4217.948615,4234.871691,4227.179384,4225.640922,4229.743486,4228.717845,4231.281948,4231.794768,4228.205025,4247.179383,4253.333229,4232.307589,4228.717845
9,0,4153.333232,4214.358871,4233.33323,4224.102461,4232.307589,4230.256307,4229.230666,4230.769127,4233.84605,4222.563999,4239.999896,4251.281947,4230.256307,4218.974256
10,0,4156.922975,4214.358871,4232.820409,4227.179384,4228.717845,4224.102461,4225.128102,4230.256307,4232.820409,4219.999897,4236.410153,4251.281947,4227.692204,4215.897333
11,0,4153.333232,4217.435794,4229.230666,4232.820409,4220.512717,4218.974256,4219.999897,4221.538358,4224.102461,4213.33323,4235.384512,4248.717845,4219.999897,4216.922974
12,0,4152.307591,4218.461435,4228.717845,4230.256307,4217.948615,4219.487076,4218.461435,4215.384512,4220.512717,4210.769128,4230.769127,4246.153742,4214.871692,4218.461435
13,0,4157.435796,4216.922974,4232.307589,4228.717845,4221.025538,4219.999897,4218.461435,4218.461435,4222.051179,4212.82041,4231.794768,4247.179383,4217.435794,4218.974256
14,0,4157.435796,4217.948615,4234.358871,4231.281948,4222.051179,4218.461435,4218.974256,4221.025538,4223.07682,4212.82041,4238.461435,4250.256306,4224.615281,4219.999897
15,0,4154.358873,4218.974256,4233.84605,4228.205025,4221.025538,4217.435794,4220.512717,4221.538358,4229.230666,4218.461435,4239.487076,4251.794768,4229.743486,4220.512717
16,0,4154.871693,4215.897333,4231.794768,4221.538358,4219.999897,4215.897333,4218.461435,4218.974256,4228.205025,4221.025538,4235.384512,4249.230665,4223.58964,4215.384512
17,0,4152.820411,4217.948615,4230.256307,4221.538358,4220.512717,4216.410153,4214.871692,4214.871692,4218.974256,4214.358871,4231.794768,4247.179383,4214.871692,4214.358871
18,0,4144.102463,4215.384512,4230.769127,4224.102461,4218.974256,4217.435794,4215.384512,4214.358871,4215.384512,4204.102461,4230.256307,4243.58964,4215.897333,4211.281948
19,0,4136.922976,4204.615282,4227.179384,4217.435794,4214.358871,4211.794769,4215.897333,4211.794769,4215.897333,4198.461436,4228.205025,4234.871691,4214.358871,4202.564
20,0,4143.589642,4210.256307,4226.153743,4216.922974,4218.974256,4215.897333,4219.999897,4215.897333,4219.999897,4206.153743,4227.692204,4235.897332,4210.256307,4203.07682
21,0,4153.333232,4225.640922,4229.743486,4229.743486,4230.769127,4229.743486,4229.230666,4227.692204,4229.743486,4216.922974,4231.281948,4247.179383,4215.384512,4213.846051
22,0,4154.871693,4228.205025,4233.33323,4232.307589,4237.435794,4233.84605,4232.307589,4232.307589,4232.820409,4221.025538,4238.974255,4249.230665,4226.153743,4219.487076
23,0,4159.999898,4230.769127,4241.538358,4233.84605,4244.615281,4232.307589,4233.33323,4235.897332,4237.435794,4225.640922,4248.205024,4249.230665,4233.84605,4228.205025
24,0,4170.256308,4239.487076,4249.743486,4245.640922,4251.794768,4236.410153,4239.487076,4247.179383,4247.692204,4235.897332,4254.35887,4262.051178,4238.461435,4237.948614
25,0,4169.230667,4233.84605,4248.717845,4242.051178,4245.640922,4236.410153,4239.999896,4245.640922,4245.640922,4241.025537,4251.281947,4264.10246,4236.410153,4227.692204
26,0,4169.230667,4226.153743,4246.666563,4229.743486,4236.410153,4232.307589,4234.358871,4238.974255,4240.512717,4237.435794,4245.128101,4251.794768,4231.281948,4215.897333
27,0,4184.615282,4229.743486,4247.179383,4234.358871,4239.999896,4234.871691,4235.384512,4244.10246,4244.615281,4235.384512,4248.205024,4249.230665,4232.820409,4222.051179
28,0,4189.230667,4222.051179,4237.948614,4235.897332,4238.974255,4233.84605,4234.871691,4240.512717,4238.974255,4233.84605,4246.666563,4249.743486,4226.153743,4216.922974
29,0,4186.666564,4210.769128,4226.666563,4227.179384,4231.281948,4228.717845,4229.230666,4229.743486,4228.205025,4229.743486,4241.538358,4247.179383,4215.384512,4200.512718
30,0,4205.640923,4221.538358,4231.794768,4228.205025,4231.281948,4231.281948,4229.743486,4233.33323,4233.84605,4229.230666,4245.128101,4249.743486,4222.563999,4205.640923
31,0,4229.743486,4230.769127,4241.025537,4233.33323,4233.84605,4233.84605,4231.281948,4235.897332,4240.512717,4234.358871,4247.692204,4251.794768,4230.256307,4221.538358
32,0,4236.922973,4223.07682,4239.999896,4231.281948,4232.307589,4232.307589,4228.205025,4231.281948,4233.84605,4233.84605,4245.128101,4248.717845,4220.512717,4219.487076
33,0,4243.076819,4219.487076,4235.384512,4231.281948,4228.205025,4232.307589,4228.205025,4228.717845,4228.717845,4227.692204,4245.128101,4246.666563,4214.871692,4213.846051
34,0,4258.461434,4219.999897,4232.820409,4233.33323,4223.07682,4232.820409,4229.230666,4226.153743,4227.692204,4228.717845,4240.512717,4247.692204,4218.461435,4214.358871
35,0,4266.666562,4214.358871,4231.281948,4231.281948,4219.999897,4230.256307,4227.179384,4222.051179,4220.512717,4231.281948,4232.307589,4246.153742,4217.435794,4209.230666
36,0,4266.666562,4215.897333,4232.307589,4230.769127,4221.538358,4231.281948,4226.666563,4221.538358,4216.922974,4230.256307,4234.358871,4243.58964,4215.897333,4202.051179
37,0,4269.230665,4218.974256,4230.256307,4229.230666,4217.948615,4229.743486,4228.205025,4222.051179,4222.563999,4228.717845,4233.33323,4242.563999,4214.871692,4198.461436
38,0,4277.948613,4215.384512,4227.692204,4226.666563,4215.384512,4227.692204,4228.717845,4226.153743,4228.205025,4226.666563,4229.743486,4244.10246,4213.846051,4201.025538
39,0,4294.87169,4223.07682,4237.435794,4229.230666,4223.07682,4231.794768,4231.281948,4232.820409,4231.281948,4230.769127,4238.974255,4249.230665,4224.615281,4208.717846
40,0,4306.666561,4233.84605,4249.743486,4236.922973,4230.256307,4233.84605,4233.33323,4234.358871,4235.384512,4233.84605,4244.10246,4250.769127,4230.769127,4214.871692
41,0,4302.563997,4223.58964,4246.666563,4237.435794,4227.179384,4231.281948,4231.794768,4231.794768,4229.230666,4223.07682,4233.84605,4247.692204,4219.999897,4216.410153
42,0,4292.307587,4215.384512,4237.948614,4226.153743,4224.615281,4229.743486,4229.743486,4229.230666,4216.922974,4210.256307,4227.179384,4247.692204,4212.82041,4211.794769
43,0,4290.256305,4226.153743,4233.84605,4221.538358,4227.179384,4227.692204,4228.205025,4228.717845,4219.999897,4214.358871,4236.922973,4250.769127,4222.051179,4210.256307
44,0,4294.87169,4234.358871,4233.84605,4230.256307,4225.128102,4227.692204,4225.128102,4229.230666,4231.281948,4225.640922,4245.128101,4251.794768,4231.281948,4216.922974
45,0,4294.358869,4232.820409,4230.769127,4234.358871,4219.487076,4230.769127,4220.512717,4228.717845,4231.794768,4230.769127,4244.615281,4250.256306,4233.84605,4223.58964
46,0,4295.38451,4230.769127,4227.179384,4229.230666,4217.948615,4227.692204,4217.948615,4228.717845,4228.717845,4234.871691,4243.076819,4251.794768,4234.871691,4217.948615
