title:JTA                                                                             , recorded:03.07.20 14.54.48, sampling:128, subject:JTA                                                                             , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
73,0,4172.30759,4247.692204,4183.076821,4358.461432,4085.128105,4201.025538,4182.05118,4180.512718,4229.743486,4155.897334,4175.384513,4204.102461,4135.384514,4172.820411
74,0,4175.897334,4248.717845,4185.128103,4379.487072,4076.410157,4199.487077,4181.538359,4184.615282,4230.769127,4172.30759,4177.948616,4209.230666,4139.999899,4176.922975
75,0,4180.512718,4251.794768,4184.102462,4359.487073,4095.384515,4206.153743,4181.025539,4187.179385,4232.820409,4184.615282,4183.076821,4216.410153,4141.02554,4185.128103
76,0,4177.435795,4264.10246,4186.153744,4330.769125,4108.717848,4208.205025,4181.538359,4186.666564,4234.358871,4179.487077,4184.102462,4216.410153,4139.487078,4183.076821
77,0,4169.230667,4261.538357,4180.512718,4344.615278,4084.102464,4193.333231,4170.256308,4181.538359,4228.205025,4172.30759,4177.435795,4209.743487,4139.487078,4177.948616
78,0,4184.102462,4261.025537,4189.230667,4373.333226,4081.025541,4197.948615,4172.30759,4187.179385,4232.307589,4176.922975,4190.256308,4222.051179,4154.358873,4193.333231
79,0,4202.564,4275.897331,4210.769128,4364.102457,4108.717848,4216.922974,4192.82041,4201.025538,4241.538358,4186.153744,4209.230666,4238.461435,4167.692206,4206.666564
80,0,4202.051179,4283.076818,4211.281948,4350.256304,4111.794771,4218.461435,4199.999897,4205.128102,4238.974255,4196.922974,4206.666564,4234.358871,4168.717847,4200.512718
81,0,4205.640923,4284.61528,4203.07682,4365.128098,4105.128105,4223.07682,4202.564,4209.230666,4241.025537,4206.153743,4207.692205,4232.820409,4172.820411,4201.538359
82,0,4201.025538,4280.512716,4198.974256,4353.846047,4107.179387,4222.051179,4203.589641,4207.179384,4239.999896,4190.256308,4206.153743,4231.281948,4162.564001,4198.974256
83,0,4179.999898,4265.128101,4187.179385,4305.64092,4102.564002,4199.999897,4186.666564,4189.743487,4231.281948,4166.666565,4185.640923,4213.33323,4140.512719,4180.512718
84,0,4177.435795,4263.589639,4183.589641,4288.205023,4105.640925,4197.948615,4183.076821,4187.179385,4235.897332,4173.846052,4180.512718,4207.692205,4145.128104,4181.025539
85,0,4195.384513,4279.487075,4199.487077,4312.307587,4121.538361,4219.999897,4198.974256,4201.538359,4243.58964,4189.743487,4202.051179,4227.692204,4162.05118,4205.128102
86,0,4196.410154,4282.563998,4202.564,4321.538356,4120.51272,4218.974256,4194.871692,4201.025538,4234.871691,4184.102462,4205.640923,4230.769127,4157.948616,4204.615282
87,0,4185.640923,4276.410152,4189.230667,4307.692202,4108.717848,4201.538359,4183.076821,4194.871692,4231.794768,4180.512718,4192.82041,4217.948615,4150.769129,4187.179385
