title:V                                                                               , recorded:07.07.20 13.08.16, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
6,0,4205.640923,4214.871692,4198.974256,4211.281948,4211.281948,4219.487076,4219.999897,4185.128103,4222.051179,4213.846051,4197.435795,4203.589641,4182.05118,4206.666564
7,0,4201.538359,4211.281948,4194.871692,4209.230666,4211.281948,4221.538358,4223.07682,4187.179385,4225.640922,4210.256307,4203.589641,4206.153743,4182.05118,4206.666564
8,0,4205.640923,4212.82041,4194.358872,4214.358871,4216.410153,4223.58964,4224.102461,4189.743487,4228.205025,4214.358871,4211.281948,4205.128102,4184.102462,4209.743487
9,0,4214.871692,4221.538358,4198.974256,4217.948615,4215.384512,4221.025538,4222.563999,4187.692205,4225.640922,4216.922974,4208.717846,4207.692205,4189.743487,4216.922974
10,0,4223.58964,4232.307589,4206.153743,4221.538358,4217.435794,4220.512717,4223.07682,4187.179385,4225.128102,4223.07682,4211.281948,4219.487076,4193.333231,4229.743486
11,0,4227.179384,4234.871691,4206.153743,4224.102461,4216.410153,4219.999897,4218.974256,4184.102462,4226.153743,4220.512717,4215.897333,4221.025538,4191.281949,4235.384512
12,0,4238.974255,4246.153742,4211.794769,4231.794768,4219.999897,4225.128102,4222.563999,4189.743487,4229.743486,4224.615281,4222.563999,4221.538358,4203.589641,4252.307588
13,0,4233.84605,4240.512717,4202.051179,4226.666563,4208.717846,4215.384512,4218.974256,4181.025539,4222.051179,4210.256307,4208.717846,4213.846051,4201.025538,4252.820409
14,0,4237.948614,4245.128101,4202.051179,4227.179384,4209.743487,4212.307589,4215.897333,4177.435795,4221.025538,4204.615282,4212.82041,4218.461435,4202.564,4261.025537
15,0,4241.025537,4244.10246,4202.051179,4225.128102,4204.102461,4207.179384,4211.281948,4168.717847,4216.922974,4198.461436,4214.358871,4215.897333,4202.564,4265.640921
16,0,4253.333229,4249.230665,4209.743487,4230.769127,4209.230666,4215.384512,4219.999897,4176.410154,4223.07682,4207.179384,4219.999897,4227.179384,4211.794769,4283.076818
17,0,4251.281947,4248.205024,4205.128102,4229.230666,4204.615282,4211.794769,4216.922974,4172.820411,4219.487076,4203.589641,4214.871692,4235.384512,4212.307589,4281.538357
