title:V                                                                               , recorded:06.07.20 13.34.01, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
110,0,4481.538352,4382.051175,4288.717844,4266.666562,4284.61528,4271.281947,4287.179382,4326.15374,4284.102459,4314.871689,4232.307589,4285.1281,4370.769124,4356.41015
111,0,4482.563993,4404.102456,4287.692203,4269.230665,4287.179382,4269.743485,4292.307587,4330.256304,4291.281946,4322.563997,4239.999896,4287.179382,4377.43579,4353.846047
112,0,4486.153736,4407.179379,4289.230664,4273.846049,4288.717844,4269.230665,4292.307587,4335.384509,4293.333228,4320.512715,4240.512717,4286.666562,4381.025534,4352.307586
113,0,4474.358865,4398.974251,4286.666562,4275.384511,4285.640921,4264.61528,4290.769126,4339.487073,4289.230664,4326.666561,4238.974255,4282.563998,4378.461431,4343.589637
114,0,4463.076814,4401.025533,4285.640921,4283.076818,4287.179382,4263.589639,4295.897331,4342.051176,4292.307587,4332.307586,4228.717845,4277.948613,4379.487072,4337.948612
115,0,4468.717839,4408.20502,4278.974254,4295.897331,4290.769126,4266.666562,4297.435792,4342.051176,4297.435792,4325.64092,4223.58964,4269.230665,4386.666559,4337.435791
116,0,4473.333224,4406.153738,4282.051177,4294.358869,4286.153741,4267.692203,4291.281946,4341.025535,4291.794767,4320.512715,4228.205025,4265.128101,4382.563995,4336.41015
117,0,4475.384506,4409.743482,4284.102459,4292.307587,4289.230664,4265.128101,4294.87169,4345.640919,4291.281946,4322.051176,4227.179384,4266.666562,4381.538354,4344.615278
118,0,4478.974249,4416.410148,4288.205023,4302.563997,4295.38451,4265.128101,4299.999895,4350.256304,4296.922972,4321.538356,4223.58964,4268.717844,4385.128098,4345.640919
119,0,4474.358865,4414.871687,4275.897331,4311.281946,4292.820408,4265.640921,4295.897331,4347.692201,4294.358869,4323.076817,4225.128102,4258.974255,4384.615277,4334.871689
120,0,4463.589634,4407.179379,4278.461434,4302.563997,4288.205023,4269.743485,4293.846049,4348.205022,4287.692203,4312.307587,4211.794769,4258.974255,4381.025534,4328.717843
121,0,4466.666557,4405.128097,4276.410152,4291.794767,4290.256305,4269.743485,4298.974254,4357.948611,4293.333228,4302.051177,4198.461436,4259.999896,4379.999893,4330.256304
122,0,4471.794762,4406.153738,4284.102459,4292.307587,4290.256305,4263.076819,4294.358869,4367.17938,4297.435792,4310.769125,4209.743487,4264.61528,4379.999893,4325.64092
123,0,4474.358865,4417.435789,4288.205023,4297.948613,4292.820408,4262.563998,4290.769126,4367.17938,4297.948613,4320.512715,4226.666563,4270.256306,4389.743482,4327.692202
124,0,4481.538352,4427.179379,4301.025536,4303.076818,4299.999895,4269.743485,4296.922972,4365.128098,4302.563997,4322.051176,4229.230666,4282.051177,4399.487072,4335.384509
125,0,4486.666557,4425.128097,4298.461433,4308.205023,4302.051177,4270.256306,4303.076818,4364.102457,4304.102459,4334.871689,4228.717845,4282.563998,4403.076815,4334.871689
126,0,4485.128095,4418.46143,4299.999895,4309.743484,4296.922972,4266.666562,4302.051177,4366.66656,4299.487074,4338.974253,4227.179384,4283.589639,4396.410149,4329.743484
127,0,4489.230659,4420.512712,4297.948613,4310.256305,4295.38451,4265.640921,4299.999895,4369.230662,4297.948613,4328.717843,4226.666563,4282.563998,4389.743482,4331.281945
128,0,4494.871685,4420.512712,4299.487074,4309.743484,4295.897331,4266.153742,4298.974254,4370.769124,4299.487074,4311.794766,4216.410153,4281.538357,4388.717841,4331.794766
0,0,4492.820403,4411.281943,4296.922972,4307.179382,4290.769126,4261.025537,4293.846049,4367.692201,4296.410151,4300.512715,4199.999897,4275.384511,4391.794764,4323.589638
1,0,4492.820403,4406.153738,4295.38451,4304.615279,4286.153741,4258.974255,4293.846049,4364.102457,4291.281946,4312.820407,4208.205025,4272.307588,4397.94861,4315.89733
2,0,4496.410146,4408.717841,4298.974254,4305.64092,4288.717844,4263.589639,4299.999895,4367.17938,4293.846049,4324.615279,4223.58964,4275.897331,4405.128097,4317.435792
3,0,4493.333223,4408.717841,4294.87169,4306.153741,4293.333228,4265.640921,4299.999895,4370.769124,4299.487074,4309.230664,4217.435794,4275.384511,4404.102456,4316.410151
4,0,4495.384505,4405.640918,4289.230664,4306.666561,4294.358869,4264.61528,4294.358869,4369.743483,4298.974254,4305.64092,4215.384512,4267.692203,4403.076815,4307.179382
5,0,4504.615274,4408.717841,4286.666562,4314.358869,4292.820408,4264.61528,4297.435792,4372.820406,4297.948613,4325.128099,4226.153743,4265.128101,4417.94861,4310.769125
