title:V                                                                               , recorded:07.07.20 10.35.23, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
5,0,4200.512718,3931.794776,4122.051181,4146.153745,4004.102466,4152.307591,4082.564003,4107.692207,4261.538357,4092.820413,4071.281952,4091.281951,3927.179391,4231.794768
6,0,4205.128102,3939.487083,4123.589643,4151.28195,4015.384517,4156.410155,4090.769131,4114.358874,4272.820408,4097.435797,4070.769131,4095.897336,3929.230673,4241.538358
7,0,4196.922974,3944.102468,4123.076822,4154.871693,4014.871697,4159.999898,4093.333233,4112.307592,4272.307588,4093.846054,4082.051182,4095.384515,3928.717853,4237.948614
8,0,4203.07682,3939.999904,4121.538361,4153.333232,4006.153748,4153.333232,4085.640926,4107.692207,4264.61528,4093.333233,4081.538362,4093.846054,3927.179391,4229.743486
9,0,4217.435794,3928.205032,4116.410156,4148.205027,4003.589646,4140.512719,4077.948618,4107.179387,4264.10246,4092.307592,4065.128106,4093.846054,3923.589648,4231.281948
10,0,4207.179384,3917.435802,4109.230669,4143.076822,4003.589646,4134.358873,4075.384516,4101.025541,4257.435793,4076.922977,4056.922978,4091.794772,3910.769135,4218.974256
11,0,4195.384513,3922.564007,4103.589643,4131.794771,4002.051184,4138.974258,4075.384516,4091.794772,4248.717845,4064.102465,4061.538362,4084.615285,3902.051187,4210.256307
12,0,4196.410154,3929.743494,4103.076823,4125.640925,3997.94862,4136.922976,4074.871695,4092.307592,4250.256306,4071.281952,4059.48708,4078.974259,3906.153751,4224.615281
13,0,4192.82041,3917.435802,4106.153746,4134.358873,3993.333236,4125.128104,4074.358875,4096.410156,4251.281947,4078.974259,4048.71785,4078.974259,3909.230674,4224.102461
14,0,4187.179385,3909.230674,4105.128105,4142.564001,3992.307595,4128.205027,4074.871695,4095.897336,4246.666563,4072.820413,4051.794773,4081.538362,3905.12811,4207.692205
15,0,4184.102462,3913.846058,4095.384515,4132.307591,3991.794774,4137.435796,4074.358875,4093.846054,4246.153742,4069.74349,4058.97426,4079.48708,3901.538366,4210.769128
16,0,4184.102462,3916.922981,4089.230669,4120.51272,3987.69221,4132.307591,4074.871695,4090.25631,4247.179383,4074.871695,4053.846055,4075.897336,3903.589648,4219.999897
17,0,4186.153744,3913.333238,4094.358874,4122.564002,3985.128108,4118.974258,4075.897336,4087.179387,4244.10246,4072.820413,4049.23067,4078.974259,3908.717853,4216.922974
18,0,4182.564,3910.256315,4093.333233,4125.128104,3987.17939,4117.435797,4074.871695,4089.230669,4242.563999,4064.102465,4052.307593,4083.076823,3902.051187,4213.33323
19,0,4191.281949,3917.435802,4091.281951,4128.717848,3991.794774,4130.256309,4073.333234,4091.794772,4244.615281,4067.692208,4047.692209,4084.615285,3897.948623,4217.435794
20,0,4212.307589,3927.179391,4097.435797,4129.743489,3992.820415,4136.410155,4075.897336,4092.307592,4246.666563,4073.333234,4043.589645,4090.25631,3906.153751,4217.435794
21,0,4208.205025,3921.025545,4096.922977,4124.615284,3988.205031,4128.205027,4074.871695,4090.25631,4242.051178,4062.564003,4047.692209,4091.281951,3902.051187,4213.846051
22,0,4192.82041,3908.717853,4088.717849,4122.051181,3985.128108,4119.999899,4071.281952,4087.692208,4239.487076,4056.410157,4046.666568,4088.205028,3897.948623,4219.487076
23,0,4201.538359,3912.307597,4092.307592,4125.640925,3989.743492,4124.102463,4074.358875,4093.333233,4246.153742,4072.820413,4051.794773,4090.769131,3912.307597,4234.358871
24,0,4208.205025,3913.333238,4095.384515,4125.128104,3988.205031,4118.974258,4075.897336,4096.922977,4247.692204,4076.410157,4058.461439,4092.820413,3915.89734,4233.84605
25,0,4198.974256,3905.12811,4091.281951,4118.461438,3986.153749,4117.435797,4071.281952,4096.410156,4244.615281,4067.179388,4058.97426,4092.820413,3912.307597,4225.640922
26,0,4195.384513,3906.666571,4087.692208,4115.384515,3988.205031,4130.256309,4071.281952,4098.974259,4246.666563,4072.307593,4054.871696,4092.820413,3919.487084,4221.538358
27,0,4198.974256,3912.820417,4091.794772,4124.102463,3983.589646,4131.794771,4074.871695,4101.025541,4246.666563,4073.333234,4051.794773,4096.922977,3924.615289,4227.692204
28,0,4204.102461,3913.333238,4101.538361,4132.820412,3979.999903,4124.102463,4074.871695,4102.051182,4242.563999,4068.717849,4054.358875,4104.102464,3925.128109,4241.538358
29,0,4210.256307,3911.281956,4098.974259,4122.564002,3988.205031,4125.128104,4073.333234,4099.9999,4238.974255,4073.333234,4055.384516,4104.102464,3924.615289,4241.538358
30,0,4203.589641,3908.717853,4084.615285,4109.230669,3987.69221,4124.615284,4066.666567,4091.281951,4232.307589,4071.281952,4047.692209,4093.333233,3918.974263,4226.153743
31,0,4192.82041,3911.794776,4083.076823,4115.384515,3975.384518,4118.461438,4057.435798,4085.128105,4228.205025,4056.922978,4045.128106,4090.25631,3919.487084,4227.692204
32,0,4207.692205,3915.38452,4094.871695,4125.128104,3973.846057,4122.051181,4065.128106,4093.333233,4235.384512,4062.564003,4058.97426,4105.128105,3931.281955,4241.025537
33,0,4221.025538,3904.615289,4091.794772,4117.435797,3972.820416,4123.589643,4071.281952,4096.922977,4237.435794,4070.769131,4056.410157,4108.717848,3930.769135,4230.769127
34,0,4204.102461,3897.948623,4084.102464,4109.743489,3971.281954,4121.02554,4065.128106,4090.769131,4231.794768,4066.153747,4040.512722,4096.410156,3922.051186,4219.999897
35,0,4198.974256,3911.281956,4090.769131,4119.487079,3983.076826,4126.666566,4067.692208,4093.846054,4233.33323,4068.717849,4046.666568,4098.974259,3925.64093,4232.820409
36,0,4214.871692,3916.922981,4093.333233,4122.564002,3983.076826,4122.051181,4070.256311,4096.922977,4236.922973,4070.769131,4053.333234,4107.179387,3932.307596,4233.84605
37,0,4215.897333,3906.666571,4087.692208,4114.358874,3971.794775,4107.692207,4059.48708,4090.25631,4233.84605,4059.48708,4043.589645,4099.487079,3928.205032,4227.692204
38,0,4213.33323,3909.743494,4088.205028,4115.384515,3978.974262,4113.846053,4057.435798,4087.179387,4230.256307,4053.333234,4043.076824,4097.435797,3927.179391,4240.512717
39,0,4225.640922,3922.051186,4091.794772,4124.615284,3987.69221,4125.640925,4065.128106,4091.794772,4230.769127,4061.025542,4053.846055,4107.692207,3936.41016,4243.076819
40,0,4231.281948,3917.948622,4092.820413,4125.128104,3985.640928,4122.564002,4066.666567,4092.820413,4232.307589,4068.717849,4055.897337,4109.743489,3942.051186,4234.871691
41,0,4231.281948,3907.692212,4095.384515,4121.538361,3991.794774,4123.589643,4071.281952,4092.820413,4233.84605,4070.256311,4051.281952,4110.25631,3941.025545,4239.999896
42,0,4232.307589,3912.820417,4095.897336,4123.076822,3995.897338,4129.230668,4072.307593,4092.307592,4235.897332,4069.23067,4044.102465,4112.820412,3939.999904,4241.538358
43,0,4229.230666,3921.538366,4092.307592,4123.076822,3987.69221,4125.640925,4067.179388,4087.179387,4235.384512,4067.692208,4045.128106,4106.666566,3939.999904,4238.974255
44,0,4232.307589,3916.922981,4093.846054,4121.538361,3987.69221,4124.615284,4071.281952,4087.179387,4238.974255,4070.256311,4057.948619,4111.794771,3943.589647,4249.230665
45,0,4234.358871,3913.333238,4098.461438,4121.02554,3988.717851,4126.153745,4076.922977,4091.794772,4241.538358,4068.205029,4057.948619,4124.102463,3944.615288,4253.84605
46,0,4229.230666,3915.38452,4094.871695,4121.538361,3982.051185,4122.564002,4070.769131,4090.769131,4234.871691,4058.97426,4045.640927,4120.51272,3938.974263,4245.128101
47,0,4233.33323,3912.820417,4090.769131,4123.589643,3986.666569,4124.615284,4064.615285,4089.74349,4229.743486,4054.358875,4045.128106,4115.897335,3937.948622,4245.128101
48,0,4242.563999,3913.846058,4092.307592,4118.974258,3988.205031,4123.076822,4064.615285,4085.640926,4227.692204,4055.897337,4049.23067,4114.358874,3939.487083,4250.769127
49,0,4245.128101,3912.820417,4092.820413,4113.846053,3973.333236,4111.794771,4059.999901,4074.871695,4216.922974,4053.846055,4042.564004,4110.76913,3936.922981,4249.230665
