title:JTA                                                                             , recorded:03.07.20 12.31.51, sampling:128, subject:JTA                                                                             , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
114,0,4224.102461,4224.102461,4226.153743,4217.435794,4203.07682,4218.461435,4214.871692,4227.179384,4216.922974,4209.743487,4214.358871,4212.82041,4213.33323,4205.128102
115,0,4227.179384,4221.538358,4231.281948,4222.563999,4217.435794,4216.922974,4215.897333,4230.256307,4216.410153,4226.666563,4226.666563,4215.384512,4224.615281,4217.948615
116,0,4230.769127,4217.948615,4231.794768,4219.487076,4225.128102,4226.153743,4214.358871,4231.794768,4218.974256,4225.128102,4233.84605,4218.461435,4228.205025,4222.051179
117,0,4229.743486,4217.435794,4227.692204,4215.384512,4216.410153,4233.33323,4214.871692,4229.230666,4218.461435,4210.256307,4231.794768,4218.974256,4214.871692,4215.897333
118,0,4226.666563,4226.153743,4229.743486,4217.435794,4217.435794,4225.640922,4217.948615,4230.256307,4218.461435,4219.487076,4229.230666,4219.487076,4219.999897,4216.410153
119,0,4222.563999,4226.666563,4230.256307,4218.974256,4216.410153,4215.897333,4217.435794,4227.692204,4216.922974,4237.435794,4223.07682,4214.358871,4230.769127,4218.461435
120,0,4217.948615,4217.948615,4221.538358,4216.922974,4198.461436,4217.435794,4212.307589,4218.461435,4214.358871,4226.666563,4215.384512,4203.589641,4216.410153,4212.307589
121,0,4217.948615,4215.384512,4216.922974,4216.410153,4196.922974,4217.948615,4203.589641,4212.82041,4213.33323,4202.564,4212.82041,4199.999897,4208.205025,4207.692205
122,0,4218.974256,4219.999897,4224.102461,4217.435794,4228.717845,4215.897333,4201.025538,4214.358871,4213.33323,4189.743487,4220.512717,4204.615282,4218.461435,4210.256307
123,0,4223.07682,4221.025538,4230.769127,4217.435794,4236.922973,4223.58964,4208.717846,4216.410153,4213.846051,4202.051179,4225.640922,4204.102461,4218.974256,4214.358871
124,0,4229.743486,4220.512717,4230.256307,4221.025538,4212.307589,4230.769127,4214.871692,4217.435794,4214.871692,4218.974256,4224.615281,4201.538359,4217.435794,4213.846051
125,0,4233.33323,4228.717845,4231.794768,4230.256307,4210.256307,4230.256307,4215.897333,4226.153743,4216.922974,4221.538358,4230.769127,4211.281948,4227.692204,4216.922974
