title:V                                                                               , recorded:07.07.20 12.12.17, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
3,0,4201.025538,4199.999897,4201.538359,4199.999897,4202.051179,4184.615282,4190.256308,4186.153744,4187.179385,4198.974256,4083.589644,4189.743487,4194.871692,4185.128103
4,0,4202.564,4199.487077,4198.974256,4199.999897,4197.435795,4184.615282,4194.358872,4181.538359,4190.256308,4194.358872,4070.769131,4186.666564,4189.230667,4182.05118
5,0,4187.692205,4198.974256,4197.435795,4201.538359,4190.256308,4188.205026,4198.974256,4191.794769,4199.999897,4196.922974,4075.384516,4186.666564,4194.871692,4183.589641
6,0,4198.461436,4202.564,4202.051179,4204.102461,4196.410154,4187.179385,4202.051179,4200.512718,4202.564,4208.205025,4092.307592,4191.281949,4206.666564,4190.256308
7,0,4202.564,4199.999897,4199.487077,4200.512718,4201.025538,4188.717846,4198.974256,4193.846051,4202.051179,4206.666564,4092.307592,4189.743487,4202.564,4188.717846
8,0,4181.538359,4189.230667,4190.769128,4192.30759,4198.974256,4193.846051,4198.461436,4185.640923,4202.051179,4194.358872,4085.128105,4183.076821,4190.256308,4178.461436
9,0,4184.615282,4187.179385,4189.230667,4188.717846,4192.82041,4194.358872,4200.512718,4189.230667,4202.564,4198.461436,4086.153746,4185.128103,4193.333231,4175.897334
10,0,4201.025538,4188.717846,4195.384513,4190.769128,4183.589641,4190.256308,4200.512718,4191.281949,4202.051179,4204.615282,4083.076823,4190.256308,4198.974256,4182.05118
11,0,4191.794769,4187.692205,4197.435795,4192.82041,4183.076821,4188.717846,4199.999897,4185.640923,4197.948615,4190.256308,4077.948618,4186.153744,4189.743487,4184.615282
12,0,4180.512718,4192.30759,4194.358872,4192.30759,4192.30759,4190.256308,4201.025538,4184.102462,4196.410154,4184.615282,4083.589644,4183.076821,4185.128103,4184.102462
13,0,4185.128103,4196.922974,4193.846051,4193.846051,4197.948615,4195.897333,4202.564,4187.179385,4201.025538,4202.051179,4088.717849,4187.179385,4189.743487,4184.615282
14,0,4191.794769,4194.871692,4194.358872,4197.948615,4201.025538,4200.512718,4199.487077,4185.640923,4197.435795,4203.07682,4077.435798,4187.692205,4186.666564,4179.999898
15,0,4201.538359,4198.461436,4196.410154,4199.487077,4199.487077,4193.846051,4198.461436,4183.076821,4193.333231,4185.640923,4071.794772,4184.615282,4181.025539,4181.025539
16,0,4206.153743,4199.999897,4198.461436,4197.948615,4190.769128,4184.102462,4200.512718,4187.179385,4197.435795,4181.025539,4079.9999,4186.666564,4184.615282,4186.666564
17,0,4201.025538,4193.333231,4197.948615,4197.435795,4183.589641,4184.102462,4199.487077,4195.384513,4200.512718,4196.410154,4088.205028,4193.333231,4192.82041,4185.128103
18,0,4202.564,4197.435795,4201.025538,4199.487077,4183.589641,4188.205026,4200.512718,4199.999897,4208.205025,4208.717846,4096.922977,4201.025538,4199.999897,4191.794769
19,0,4201.538359,4204.615282,4203.589641,4199.999897,4185.128103,4188.205026,4203.07682,4202.051179,4215.897333,4208.717846,4102.051182,4205.128102,4204.615282,4202.051179
20,0,4198.461436,4199.999897,4201.025538,4195.384513,4187.179385,4185.128103,4201.025538,4202.564,4209.230666,4208.205025,4093.846054,4203.07682,4202.051179,4200.512718
21,0,4207.692205,4195.384513,4198.461436,4189.743487,4187.692205,4185.640923,4197.948615,4197.435795,4201.025538,4206.666564,4088.205028,4201.025538,4197.435795,4199.999897
22,0,4209.230666,4190.256308,4195.897333,4186.666564,4184.102462,4185.128103,4196.410154,4191.281949,4203.07682,4199.999897,4092.820413,4198.974256,4197.435795,4198.461436
23,0,4195.897333,4183.076821,4188.717846,4185.640923,4182.564,4183.076821,4193.846051,4190.769128,4203.589641,4201.538359,4094.871695,4191.794769,4196.922974,4186.666564
24,0,4195.897333,4184.102462,4183.076821,4185.640923,4186.666564,4185.640923,4189.230667,4189.230667,4199.487077,4199.999897,4089.230669,4189.743487,4189.743487,4179.487077
25,0,4200.512718,4190.769128,4188.205026,4186.153744,4188.205026,4185.128103,4186.153744,4184.102462,4197.948615,4183.076821,4088.205028,4196.410154,4183.589641,4184.615282
26,0,4184.615282,4190.256308,4190.256308,4186.153744,4183.076821,4184.615282,4189.743487,4183.076821,4198.461436,4183.589641,4091.281951,4198.461436,4184.102462,4187.692205
27,0,4182.05118,4186.153744,4187.179385,4193.333231,4183.076821,4191.281949,4198.461436,4188.205026,4200.512718,4204.102461,4092.820413,4195.897333,4187.179385,4187.179385
28,0,4201.538359,4186.666564,4191.794769,4195.384513,4186.666564,4192.30759,4202.051179,4194.871692,4203.589641,4206.666564,4091.794772,4197.948615,4186.153744,4187.179385
29,0,4209.743487,4191.281949,4199.999897,4188.717846,4186.153744,4189.743487,4199.487077,4200.512718,4208.717846,4199.487077,4095.897336,4199.487077,4184.102462,4184.615282
30,0,4205.128102,4199.487077,4202.051179,4194.871692,4192.30759,4194.871692,4200.512718,4200.512718,4211.794769,4202.564,4108.717848,4202.051179,4193.333231,4187.692205
31,0,4206.153743,4199.487077,4201.538359,4202.051179,4199.999897,4200.512718,4202.564,4199.487077,4206.666564,4206.153743,4107.692207,4205.128102,4199.487077,4194.358872
32,0,4206.666564,4191.794769,4201.538359,4190.769128,4200.512718,4201.025538,4201.025538,4199.487077,4204.615282,4202.564,4093.846054,4200.512718,4190.769128,4191.794769
33,0,4196.922974,4189.743487,4200.512718,4184.102462,4195.897333,4202.564,4201.538359,4199.999897,4205.128102,4199.487077,4087.692208,4196.922974,4185.128103,4184.102462
34,0,4190.769128,4191.281949,4194.871692,4190.769128,4188.205026,4194.358872,4201.538359,4196.922974,4201.025538,4197.948615,4091.281951,4196.410154,4186.666564,4178.974257
35,0,4187.692205,4185.128103,4189.230667,4189.230667,4187.179385,4187.692205,4198.974256,4192.82041,4197.948615,4192.30759,4090.769131,4190.769128,4183.076821,4173.846052
36,0,4187.179385,4181.025539,4186.153744,4183.076821,4194.358872,4197.435795,4199.999897,4195.897333,4198.461436,4184.102462,4085.640926,4187.692205,4178.974257,4167.692206
37,0,4194.358872,4184.102462,4188.717846,4185.128103,4193.333231,4202.051179,4201.538359,4201.025538,4200.512718,4184.615282,4090.769131,4193.846051,4182.05118,4171.79477
38,0,4202.564,4186.666564,4196.410154,4188.205026,4188.205026,4197.948615,4201.025538,4198.974256,4202.051179,4196.922974,4103.589643,4201.025538,4190.769128,4181.025539
39,0,4206.666564,4187.692205,4197.948615,4188.717846,4190.769128,4198.461436,4200.512718,4197.435795,4199.999897,4205.640923,4108.717848,4202.564,4198.461436,4183.589641
40,0,4203.589641,4189.230667,4191.794769,4189.230667,4186.153744,4200.512718,4197.948615,4198.974256,4198.461436,4201.538359,4105.128105,4199.999897,4196.410154,4181.025539
41,0,4199.487077,4189.743487,4194.358872,4192.82041,4187.179385,4199.999897,4196.410154,4198.974256,4202.051179,4201.025538,4111.794771,4202.564,4196.410154,4184.102462
42,0,4203.589641,4187.179385,4204.615282,4192.30759,4200.512718,4197.435795,4194.871692,4198.974256,4206.153743,4210.256307,4124.615284,4209.230666,4206.153743,4190.256308
43,0,4210.769128,4185.128103,4202.051179,4187.692205,4197.435795,4193.333231,4190.769128,4202.564,4204.615282,4207.692205,4121.538361,4206.153743,4202.051179,4184.615282
44,0,4199.487077,4184.102462,4192.30759,4186.153744,4186.153744,4196.922974,4191.794769,4199.487077,4201.025538,4194.358872,4113.333233,4198.974256,4187.179385,4174.358872
45,0,4185.640923,4176.410154,4189.743487,4185.128103,4183.589641,4201.025538,4197.435795,4189.743487,4201.538359,4197.435795,4116.922976,4194.871692,4185.640923,4171.79477
46,0,4190.769128,4172.30759,4188.717846,4182.05118,4186.153744,4192.30759,4191.281949,4182.05118,4197.435795,4202.051179,4121.538361,4189.230667,4187.179385,4169.230667
47,0,4194.358872,4180.512718,4185.128103,4182.564,4195.384513,4186.153744,4182.05118,4180.512718,4186.153744,4191.281949,4125.128104,4188.717846,4184.102462,4166.666565
48,0,4184.615282,4187.179385,4185.128103,4183.589641,4193.846051,4194.358872,4187.179385,4185.128103,4188.717846,4190.256308,4140.512719,4196.922974,4187.692205,4173.846052
49,0,4189.230667,4185.128103,4192.30759,4184.102462,4182.564,4199.487077,4192.82041,4191.281949,4201.538359,4197.948615,4158.461437,4199.999897,4190.769128,4182.564
50,0,4209.230666,4185.640923,4199.487077,4190.256308,4188.205026,4199.487077,4193.846051,4194.871692,4201.025538,4197.948615,4170.256308,4198.461436,4189.743487,4182.05118
51,0,4219.487076,4194.871692,4201.538359,4199.999897,4206.153743,4203.07682,4199.487077,4200.512718,4201.025538,4208.717846,4186.153744,4202.564,4197.435795,4183.589641
52,0,4215.897333,4202.051179,4198.461436,4200.512718,4204.102461,4205.128102,4203.589641,4205.640923,4211.794769,4222.051179,4209.743487,4204.615282,4202.051179,4190.769128
53,0,4211.794769,4197.435795,4191.794769,4194.358872,4195.384513,4202.564,4199.999897,4205.128102,4208.717846,4208.717846,4223.58964,4196.410154,4190.769128,4182.564
54,0,4197.948615,4189.743487,4190.256308,4196.922974,4207.179384,4201.538359,4198.974256,4204.615282,4198.974256,4197.948615,4236.410153,4191.281949,4184.615282,4168.205026
55,0,4188.205026,4188.717846,4191.281949,4195.384513,4210.256307,4201.025538,4201.025538,4205.128102,4198.974256,4208.205025,4254.871691,4193.846051,4190.256308,4171.79477
