title:JTA                                                                             , recorded:03.07.20 14.56.54, sampling:128, subject:JTA                                                                             , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
74,0,4183.589641,4176.922975,4216.410153,4178.974257,4236.410153,4214.358871,4212.82041,4199.999897,4221.025538,4219.999897,4200.512718,4220.512717,4201.025538,4169.743488
75,0,4194.871692,4178.461436,4219.487076,4199.487077,4236.410153,4215.897333,4212.307589,4201.025538,4224.102461,4208.717846,4200.512718,4221.538358,4199.999897,4175.384513
76,0,4205.640923,4189.230667,4227.692204,4214.871692,4250.256306,4222.563999,4219.999897,4205.640923,4230.769127,4217.435794,4204.102461,4232.820409,4202.564,4187.692205
77,0,4199.487077,4189.230667,4222.563999,4205.640923,4247.692204,4216.922974,4217.435794,4203.07682,4224.615281,4228.205025,4202.564,4228.205025,4200.512718,4183.076821
78,0,4194.358872,4183.076821,4216.410153,4189.230667,4243.58964,4214.358871,4213.846051,4200.512718,4218.461435,4222.051179,4197.948615,4214.871692,4198.974256,4173.846052
79,0,4201.025538,4188.205026,4223.07682,4194.358872,4249.230665,4224.615281,4225.128102,4209.230666,4229.230666,4220.512717,4202.564,4223.58964,4203.07682,4181.025539
80,0,4198.974256,4183.589641,4223.58964,4187.179385,4243.076819,4223.58964,4226.153743,4212.307589,4233.84605,4224.102461,4206.666564,4230.256307,4202.051179,4187.692205
81,0,4187.179385,4168.717847,4214.358871,4158.974257,4235.897332,4212.307589,4213.846051,4203.07682,4228.205025,4218.461435,4202.051179,4217.435794,4202.051179,4182.05118
82,0,4188.205026,4172.820411,4215.897333,4165.128103,4244.615281,4209.743487,4213.33323,4200.512718,4229.743486,4214.358871,4203.589641,4214.871692,4211.794769,4179.487077
83,0,4197.948615,4186.153744,4220.512717,4196.410154,4246.153742,4209.743487,4216.410153,4204.615282,4231.794768,4222.563999,4211.281948,4224.102461,4217.435794,4189.743487
84,0,4203.07682,4188.717846,4219.999897,4196.410154,4246.666563,4212.307589,4212.82041,4203.589641,4228.205025,4233.84605,4215.897333,4230.769127,4216.410153,4197.435795
85,0,4203.589641,4189.743487,4221.025538,4187.179385,4254.35887,4218.974256,4214.358871,4204.615282,4223.58964,4233.33323,4216.922974,4230.769127,4216.922974,4194.358872
86,0,4187.692205,4178.974257,4212.307589,4182.05118,4239.487076,4203.589641,4206.666564,4196.922974,4216.410153,4214.871692,4200.512718,4217.948615,4205.640923,4179.487077
87,0,4169.743488,4164.102462,4202.564,4168.717847,4225.640922,4190.256308,4190.769128,4185.128103,4215.384512,4207.179384,4184.615282,4208.205025,4196.410154,4170.256308
88,0,4187.179385,4177.948616,4214.358871,4182.564,4253.84605,4219.487076,4207.179384,4201.025538,4226.153743,4226.666563,4202.564,4225.128102,4212.82041,4187.692205
89,0,4210.256307,4196.410154,4228.205025,4218.974256,4270.769126,4243.076819,4232.307589,4219.487076,4232.820409,4235.897332,4226.153743,4240.512717,4226.153743,4207.179384
90,0,4197.948615,4186.153744,4222.051179,4224.615281,4246.666563,4226.666563,4225.640922,4209.230666,4224.615281,4224.102461,4215.897333,4229.230666,4213.33323,4199.487077
91,0,4186.666564,4177.435795,4214.871692,4208.717846,4225.640922,4210.256307,4212.82041,4197.435795,4215.897333,4215.897333,4201.538359,4219.487076,4206.153743,4187.179385
92,0,4196.410154,4186.153744,4218.974256,4222.563999,4231.281948,4217.435794,4220.512717,4203.589641,4218.974256,4219.999897,4211.794769,4228.717845,4211.794769,4196.922974
93,0,4197.435795,4187.179385,4220.512717,4241.538358,4242.051178,4223.07682,4224.102461,4206.666564,4226.666563,4224.615281,4216.410153,4233.33323,4211.794769,4204.615282
94,0,4184.102462,4180.512718,4216.410153,4223.58964,4241.025537,4216.922974,4214.358871,4201.538359,4225.640922,4217.435794,4203.07682,4229.230666,4202.564,4193.846051
95,0,4182.564,4180.512718,4219.999897,4193.846051,4240.512717,4217.435794,4218.461435,4202.564,4225.640922,4211.281948,4201.538359,4228.717845,4198.461436,4191.281949
96,0,4196.410154,4187.179385,4229.230666,4196.922974,4250.769127,4230.256307,4232.307589,4212.307589,4231.794768,4224.615281,4214.871692,4233.33323,4207.179384,4200.512718
97,0,4204.102461,4188.205026,4230.256307,4225.640922,4248.205024,4232.820409,4227.692204,4215.384512,4231.281948,4237.435794,4218.974256,4235.897332,4216.922974,4204.615282
98,0,4202.564,4189.230667,4232.307589,4233.84605,4234.358871,4222.051179,4216.922974,4210.769128,4224.615281,4229.230666,4212.82041,4233.84605,4216.410153,4202.564
99,0,4201.025538,4195.897333,4233.33323,4230.769127,4230.769127,4217.948615,4218.461435,4209.743487,4223.07682,4218.974256,4211.281948,4231.281948,4212.307589,4200.512718
100,0,4200.512718,4199.487077,4224.615281,4239.999896,4224.102461,4215.897333,4218.974256,4207.179384,4221.025538,4217.435794,4213.846051,4228.717845,4212.82041,4198.461436
101,0,4199.999897,4197.435795,4219.487076,4239.487076,4219.487076,4212.307589,4210.256307,4199.999897,4215.384512,4216.922974,4213.846051,4227.179384,4214.871692,4197.948615
102,0,4205.640923,4202.564,4227.692204,4232.307589,4234.871691,4219.999897,4214.358871,4207.692205,4224.102461,4220.512717,4216.922974,4232.307589,4217.435794,4204.615282
103,0,4206.153743,4207.179384,4230.256307,4235.897332,4236.922973,4223.07682,4221.538358,4214.871692,4228.717845,4228.717845,4217.435794,4235.897332,4221.538358,4208.205025
104,0,4198.974256,4201.025538,4225.640922,4224.102461,4224.615281,4216.922974,4214.358871,4203.07682,4217.948615,4228.717845,4212.82041,4229.743486,4217.435794,4202.564
105,0,4209.230666,4208.205025,4231.281948,4213.846051,4238.974255,4226.153743,4217.435794,4204.102461,4221.538358,4228.205025,4214.358871,4230.256307,4215.897333,4203.07682
106,0,4217.435794,4218.461435,4234.871691,4235.384512,4252.820409,4238.974255,4232.820409,4218.461435,4230.769127,4230.769127,4220.512717,4237.948614,4220.512717,4205.128102
107,0,4203.589641,4210.256307,4226.666563,4252.820409,4237.948614,4237.948614,4234.358871,4216.410153,4224.102461,4226.153743,4218.461435,4234.358871,4217.948615,4202.051179
108,0,4193.846051,4198.974256,4216.922974,4229.230666,4221.538358,4227.692204,4218.974256,4202.564,4213.33323,4215.384512,4205.640923,4227.692204,4204.615282,4197.435795
109,0,4197.948615,4197.948615,4216.410153,4204.615282,4225.128102,4219.999897,4213.846051,4198.461436,4216.922974,4210.256307,4200.512718,4229.230666,4196.922974,4196.922974
110,0,4200.512718,4201.025538,4227.179384,4226.666563,4231.281948,4225.640922,4224.102461,4209.230666,4227.692204,4219.999897,4211.281948,4233.33323,4208.205025,4208.205025
111,0,4199.999897,4202.051179,4230.256307,4256.922973,4228.717845,4233.84605,4233.33323,4216.410153,4231.281948,4232.820409,4220.512717,4234.871691,4218.974256,4215.384512
112,0,4203.07682,4204.102461,4223.07682,4248.717845,4230.769127,4235.384512,4235.384512,4217.435794,4232.307589,4230.769127,4220.512717,4236.922973,4218.461435,4206.666564
113,0,4193.333231,4201.025538,4215.897333,4230.256307,4227.179384,4226.666563,4222.563999,4211.794769,4227.179384,4220.512717,4216.922974,4235.384512,4210.256307,4196.410154
114,0,4189.230667,4197.948615,4218.461435,4232.307589,4222.051179,4220.512717,4213.33323,4206.666564,4220.512717,4217.948615,4214.871692,4232.307589,4208.717846,4201.025538
115,0,4197.435795,4202.051179,4222.563999,4239.487076,4229.230666,4228.205025,4223.07682,4209.743487,4224.102461,4222.051179,4215.384512,4233.33323,4208.717846,4205.640923
116,0,4193.333231,4202.564,4220.512717,4235.897332,4235.897332,4232.820409,4228.205025,4208.717846,4226.666563,4219.999897,4211.281948,4233.33323,4202.564,4197.948615
117,0,4187.179385,4202.564,4225.640922,4227.179384,4231.794768,4226.666563,4221.025538,4199.999897,4222.051179,4215.897333,4211.794769,4230.769127,4206.666564,4202.051179
118,0,4199.487077,4209.743487,4234.358871,4239.999896,4233.84605,4229.230666,4225.640922,4207.179384,4228.717845,4224.102461,4225.128102,4234.358871,4219.999897,4217.435794
119,0,4203.589641,4213.33323,4227.179384,4261.025537,4236.922973,4237.948614,4236.922973,4223.58964,4235.384512,4235.897332,4231.281948,4238.461435,4222.051179,4217.435794
120,0,4182.564,4203.07682,4214.358871,4232.820409,4231.794768,4228.717845,4232.820409,4213.33323,4222.563999,4229.743486,4217.948615,4228.205025,4212.82041,4202.564
121,0,4172.820411,4195.384513,4215.897333,4183.589641,4235.384512,4223.58964,4227.179384,4198.461436,4219.487076,4216.922974,4209.743487,4221.538358,4212.307589,4197.948615
122,0,4179.999898,4198.461436,4221.025538,4195.384513,4236.922973,4226.153743,4229.743486,4207.692205,4230.256307,4216.922974,4215.897333,4227.179384,4215.897333,4202.051179
123,0,4183.589641,4200.512718,4217.948615,4232.820409,4229.743486,4223.58964,4232.307589,4214.871692,4229.230666,4219.487076,4217.435794,4229.230666,4214.358871,4199.999897
124,0,4184.615282,4202.051179,4218.974256,4225.128102,4233.33323,4227.692204,4235.897332,4212.82041,4229.230666,4227.692204,4215.384512,4228.717845,4213.846051,4202.051179
125,0,4178.974257,4200.512718,4218.461435,4210.769128,4235.897332,4227.692204,4234.871691,4213.33323,4231.794768,4232.820409,4217.435794,4229.743486,4213.846051,4203.589641
126,0,4175.897334,4197.435795,4217.948615,4228.717845,4229.743486,4221.025538,4232.307589,4215.384512,4231.794768,4230.256307,4223.58964,4232.820409,4216.410153,4201.025538
127,0,4184.102462,4210.256307,4222.563999,4238.974255,4237.948614,4229.230666,4234.871691,4218.974256,4233.84605,4242.051178,4234.358871,4242.051178,4219.487076,4209.230666
128,0,4190.256308,4218.974256,4223.58964,4231.794768,4246.666563,4234.871691,4234.358871,4218.974256,4233.33323,4245.640922,4233.33323,4241.025537,4217.435794,4215.384512
0,0,4183.076821,4205.640923,4215.897333,4239.487076,4228.717845,4219.487076,4228.717845,4212.307589,4227.692204,4227.179384,4221.538358,4229.230666,4214.358871,4209.743487
1,0,4181.025539,4201.025538,4215.897333,4256.410152,4219.487076,4220.512717,4229.743486,4212.307589,4228.717845,4230.256307,4223.58964,4235.384512,4216.922974,4211.281948
2,0,4186.153744,4212.307589,4225.640922,4255.384511,4232.307589,4235.384512,4233.33323,4219.487076,4232.307589,4245.640922,4233.84605,4246.666563,4221.025538,4218.974256
3,0,4186.153744,4211.281948,4226.666563,4236.922973,4237.435794,4234.358871,4232.307589,4217.948615,4230.769127,4234.871691,4230.256307,4238.461435,4217.948615,4217.948615
4,0,4183.076821,4201.025538,4218.461435,4207.692205,4231.794768,4227.179384,4230.769127,4212.307589,4227.692204,4225.128102,4225.128102,4232.820409,4213.846051,4213.33323
5,0,4181.538359,4201.025538,4216.410153,4198.461436,4233.33323,4221.025538,4226.666563,4214.358871,4230.256307,4232.820409,4227.692204,4236.922973,4216.922974,4214.871692
6,0,4185.128103,4205.640923,4219.487076,4217.948615,4235.897332,4218.461435,4219.999897,4217.435794,4231.281948,4238.461435,4224.615281,4238.974255,4220.512717,4218.461435
7,0,4179.487077,4204.615282,4218.974256,4219.487076,4234.358871,4216.922974,4215.384512,4207.692205,4221.538358,4229.230666,4215.384512,4230.769127,4211.281948,4210.769128
8,0,4169.743488,4201.538359,4214.871692,4190.769128,4238.974255,4214.871692,4213.846051,4197.948615,4215.384512,4217.948615,4212.82041,4222.051179,4203.589641,4199.999897
