title:V                                                                               , recorded:07.07.20 11.28.32, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
111,0,4313.333228,4234.871691,4231.281948,4235.897332,4216.410153,4206.666564,4200.512718,4191.281949,4204.102461,4206.153743,4297.435792,4261.538357,4328.205022,4318.974253
112,0,4303.076818,4228.205025,4225.640922,4232.307589,4217.948615,4206.666564,4201.538359,4186.153744,4201.538359,4204.102461,4291.794767,4253.333229,4325.128099,4312.820407
113,0,4293.846049,4223.07682,4218.461435,4229.230666,4202.051179,4200.512718,4197.948615,4188.205026,4200.512718,4202.051179,4292.820408,4251.794768,4326.15374,4309.743484
114,0,4305.1281,4229.743486,4224.102461,4227.692204,4208.205025,4199.487077,4197.435795,4191.281949,4205.128102,4199.487077,4292.820408,4258.974255,4328.205022,4313.846048
115,0,4313.333228,4233.84605,4232.307589,4230.256307,4222.051179,4201.538359,4199.487077,4188.717846,4204.615282,4199.487077,4283.076818,4259.487075,4327.692202,4314.358869
116,0,4305.1281,4228.717845,4231.281948,4233.33323,4206.666564,4199.487077,4198.974256,4184.615282,4199.999897,4197.435795,4275.384511,4252.307588,4324.615279,4309.230664
117,0,4299.999895,4220.512717,4229.230666,4228.717845,4196.410154,4197.948615,4197.435795,4183.076821,4201.025538,4200.512718,4273.333229,4248.205024,4323.589638,4304.102459
118,0,4304.102459,4217.435794,4226.666563,4221.538358,4204.615282,4195.384513,4194.871692,4183.076821,4201.538359,4208.205025,4268.717844,4251.281947,4326.15374,4306.153741
119,0,4307.179382,4218.461435,4223.07682,4223.58964,4187.692205,4189.230667,4192.82041,4183.076821,4198.974256,4205.640923,4264.10246,4253.333229,4326.15374,4310.769125
120,0,4309.743484,4219.999897,4223.58964,4230.256307,4176.922975,4192.30759,4195.384513,4184.615282,4198.974256,4198.461436,4265.640921,4248.717845,4322.563997,4305.64092
121,0,4311.281946,4223.07682,4223.58964,4228.717845,4205.128102,4202.564,4198.461436,4185.128103,4200.512718,4202.051179,4264.10246,4244.10246,4321.025535,4297.435792
122,0,4309.743484,4228.717845,4224.615281,4226.666563,4223.58964,4203.589641,4196.922974,4184.615282,4201.538359,4206.666564,4263.076819,4250.256306,4324.615279,4303.076818
123,0,4310.769125,4231.794768,4234.358871,4229.230666,4209.743487,4201.025538,4199.999897,4186.666564,4202.051179,4205.128102,4265.128101,4259.999896,4327.692202,4314.871689
124,0,4313.333228,4232.307589,4235.384512,4232.820409,4199.999897,4203.589641,4203.589641,4186.666564,4200.512718,4202.564,4262.051178,4257.948614,4323.589638,4309.743484
125,0,4310.769125,4229.743486,4230.256307,4231.794768,4204.615282,4204.102461,4202.051179,4185.128103,4199.487077,4202.051179,4258.461434,4251.281947,4321.025535,4298.974254
126,0,4299.487074,4221.538358,4230.769127,4223.07682,4208.717846,4203.07682,4204.102461,4187.692205,4200.512718,4202.051179,4254.871691,4249.230665,4319.999894,4298.461433
127,0,4291.281946,4215.384512,4224.615281,4215.897333,4206.153743,4203.589641,4205.640923,4191.794769,4201.538359,4203.07682,4248.717845,4246.666563,4313.333228,4297.435792
128,0,4298.461433,4217.435794,4213.846051,4219.999897,4188.205026,4201.538359,4202.051179,4188.717846,4201.025538,4200.512718,4246.666563,4243.58964,4308.205023,4292.820408
0,0,4305.64092,4220.512717,4217.435794,4225.640922,4187.179385,4200.512718,4201.025538,4187.179385,4201.538359,4199.999897,4248.717845,4244.615281,4312.307587,4294.87169
1,0,4299.487074,4218.974256,4222.563999,4221.025538,4212.82041,4202.051179,4202.051179,4192.30759,4202.564,4203.589641,4246.666563,4245.640922,4312.307587,4297.435792
2,0,4293.333228,4217.435794,4217.435794,4215.897333,4215.384512,4201.538359,4199.487077,4198.461436,4202.564,4202.051179,4245.640922,4244.615281,4306.153741,4293.846049
3,0,4299.487074,4227.179384,4217.435794,4224.102461,4203.07682,4201.538359,4197.948615,4203.07682,4202.564,4198.974256,4248.717845,4246.666563,4309.743484,4302.563997
4,0,4308.717843,4235.384512,4223.58964,4232.820409,4207.692205,4202.051179,4199.487077,4204.615282,4199.999897,4198.974256,4240.512717,4248.205024,4315.38451,4309.743484
5,0,4308.717843,4223.58964,4223.07682,4223.07682,4197.948615,4200.512718,4198.974256,4200.512718,4197.435795,4197.435795,4229.230666,4247.179383,4309.230664,4298.461433
6,0,4305.1281,4215.384512,4217.948615,4214.871692,4186.153744,4199.999897,4197.948615,4201.025538,4199.999897,4197.948615,4230.769127,4247.179383,4310.769125,4298.461433
7,0,4307.692202,4225.640922,4221.025538,4221.538358,4205.640923,4203.07682,4200.512718,4207.692205,4204.102461,4203.07682,4234.871691,4249.743486,4322.051176,4314.358869
8,0,4309.230664,4229.230666,4227.179384,4224.615281,4214.871692,4201.025538,4204.102461,4206.153743,4202.051179,4202.051179,4232.307589,4248.717845,4319.999894,4312.820407
9,0,4307.179382,4224.102461,4225.640922,4221.538358,4192.82041,4196.410154,4204.102461,4203.589641,4198.974256,4201.025538,4229.743486,4247.179383,4312.820407,4303.589638
10,0,4305.1281,4227.179384,4223.07682,4222.051179,4194.871692,4200.512718,4205.128102,4209.230666,4203.589641,4209.743487,4231.794768,4250.256306,4318.974253,4308.717843
11,0,4299.487074,4225.128102,4223.07682,4217.435794,4214.358871,4204.615282,4206.153743,4208.205025,4203.589641,4209.230666,4230.256307,4248.717845,4317.948612,4304.102459
12,0,4299.999895,4217.948615,4222.051179,4215.384512,4209.743487,4200.512718,4202.051179,4199.487077,4198.461436,4198.974256,4226.666563,4242.563999,4306.153741,4290.769126
13,0,4312.820407,4227.692204,4221.025538,4224.102461,4202.051179,4198.461436,4201.025538,4201.025538,4205.640923,4201.538359,4231.794768,4246.153742,4315.38451,4302.051177
14,0,4315.89733,4231.281948,4218.974256,4224.102461,4205.640923,4202.051179,4204.102461,4206.153743,4212.82041,4206.666564,4232.820409,4250.256306,4328.717843,4313.333228
15,0,4304.615279,4218.974256,4214.871692,4214.871692,4203.07682,4201.538359,4203.07682,4205.128102,4205.640923,4199.999897,4222.051179,4244.615281,4321.538356,4299.999895
16,0,4305.1281,4220.512717,4215.897333,4214.871692,4203.589641,4199.487077,4201.025538,4203.07682,4198.974256,4197.435795,4222.051179,4241.025537,4315.89733,4297.435792
17,0,4309.230664,4226.153743,4215.384512,4218.461435,4204.102461,4199.487077,4203.589641,4203.589641,4202.564,4203.589641,4232.307589,4240.512717,4324.102458,4308.717843
18,0,4298.461433,4224.102461,4208.717846,4216.922974,4186.666564,4197.948615,4204.615282,4205.128102,4204.615282,4203.589641,4231.794768,4234.358871,4326.666561,4303.589638
19,0,4293.846049,4224.615281,4206.153743,4214.871692,4184.102462,4198.461436,4205.128102,4204.615282,4204.102461,4199.999897,4227.179384,4227.179384,4321.025535,4291.794767
20,0,4304.102459,4229.230666,4210.769128,4216.410153,4212.82041,4203.589641,4208.717846,4204.102461,4207.179384,4200.512718,4229.743486,4230.769127,4319.999894,4294.87169
21,0,4311.281946,4230.256307,4211.794769,4216.410153,4222.051179,4206.153743,4209.230666,4205.640923,4207.179384,4203.589641,4232.820409,4238.974255,4324.102458,4302.051177
22,0,4306.153741,4233.33323,4206.666564,4215.897333,4205.128102,4203.07682,4203.589641,4204.615282,4203.07682,4204.615282,4234.358871,4237.948614,4327.692202,4301.538356
