title:V                                                                               , recorded:06.07.20 12.25.09, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
3,0,4181.025539,4190.256308,4213.33323,4106.153746,4217.948615,4184.615282,4211.794769,4193.333231,4224.615281,4201.538359,4174.871693,4188.205026,4196.922974,4237.948614
4,0,4188.205026,4194.358872,4213.846051,4111.794771,4224.615281,4184.615282,4216.410153,4192.30759,4225.128102,4208.717846,4174.871693,4184.102462,4210.769128,4235.897332
5,0,4190.256308,4186.153744,4208.717846,4099.9999,4217.948615,4172.30759,4212.82041,4173.846052,4216.410153,4189.230667,4165.128103,4174.871693,4218.461435,4231.281948
6,0,4193.846051,4187.179385,4213.846051,4096.922977,4219.487076,4175.384513,4213.846051,4170.256308,4213.33323,4186.153744,4172.820411,4184.615282,4217.948615,4239.487076
7,0,4198.461436,4192.30759,4222.051179,4112.820412,4226.666563,4182.564,4215.384512,4184.102462,4219.487076,4206.153743,4189.743487,4197.435795,4226.666563,4253.333229
8,0,4187.179385,4181.025539,4215.384512,4115.897335,4217.435794,4173.846052,4207.179384,4188.205026,4222.051179,4202.051179,4186.153744,4191.281949,4222.563999,4248.205024
9,0,4170.256308,4169.743488,4202.051179,4103.076823,4203.589641,4165.128103,4202.051179,4183.589641,4218.461435,4185.128103,4178.974257,4174.871693,4201.025538,4224.102461
10,0,4172.30759,4169.743488,4195.384513,4091.794772,4208.205025,4170.256308,4208.205025,4182.564,4216.922974,4194.358872,4182.564,4165.128103,4195.897333,4216.410153
11,0,4181.538359,4171.281949,4198.974256,4093.333233,4232.307589,4178.974257,4213.846051,4184.615282,4218.461435,4209.230666,4186.666564,4169.230667,4206.666564,4229.230666
12,0,4181.538359,4171.281949,4206.153743,4103.076823,4249.743486,4182.05118,4211.794769,4190.256308,4217.435794,4202.051179,4183.589641,4175.384513,4211.794769,4233.84605
13,0,4183.589641,4176.922975,4208.717846,4112.307592,4241.025537,4184.102462,4212.82041,4198.974256,4221.538358,4202.051179,4184.102462,4177.435795,4212.307589,4228.717845
14,0,4187.692205,4184.615282,4208.717846,4114.871694,4218.461435,4182.05118,4215.384512,4202.564,4229.743486,4217.435794,4195.384513,4176.410154,4209.230666,4229.230666
15,0,4186.666564,4186.153744,4215.897333,4117.435797,4212.307589,4175.897334,4214.358871,4199.487077,4225.640922,4217.948615,4197.948615,4177.435795,4210.769128,4235.897332
16,0,4187.692205,4184.102462,4219.999897,4123.076822,4222.563999,4177.435795,4214.871692,4194.871692,4217.948615,4201.538359,4185.128103,4179.487077,4216.922974,4237.948614
17,0,4193.846051,4177.948616,4216.922974,4119.487079,4231.281948,4183.076821,4216.410153,4189.743487,4218.974256,4191.794769,4184.102462,4186.666564,4213.33323,4234.871691
18,0,4194.358872,4175.897334,4220.512717,4113.846053,4230.256307,4182.05118,4215.897333,4186.666564,4220.512717,4198.974256,4198.461436,4195.897333,4213.846051,4233.84605
19,0,4192.82041,4185.128103,4225.640922,4116.922976,4223.58964,4175.897334,4216.922974,4194.871692,4225.640922,4214.871692,4198.974256,4198.461436,4226.666563,4238.461435
20,0,4187.692205,4189.230667,4220.512717,4123.589643,4214.871692,4172.820411,4214.871692,4199.999897,4230.256307,4215.384512,4185.128103,4191.281949,4224.615281,4235.897332
21,0,4178.461436,4179.487077,4212.82041,4122.564002,4209.743487,4168.717847,4203.07682,4190.256308,4220.512717,4198.461436,4183.076821,4180.512718,4201.538359,4218.461435
22,0,4178.461436,4174.871693,4213.33323,4121.538361,4214.871692,4171.281949,4197.948615,4186.153744,4215.384512,4195.384513,4198.461436,4181.025539,4196.410154,4215.384512
23,0,4186.153744,4184.102462,4217.948615,4129.743489,4222.051179,4176.410154,4209.230666,4195.897333,4219.999897,4203.07682,4207.692205,4190.769128,4215.897333,4235.384512
24,0,4188.205026,4194.358872,4219.487076,4138.461437,4218.974256,4172.30759,4215.384512,4199.487077,4218.974256,4201.025538,4201.025538,4189.743487,4221.025538,4242.051178
25,0,4187.179385,4196.410154,4218.974256,4139.999899,4219.487076,4173.846052,4213.33323,4199.999897,4222.051179,4205.128102,4196.410154,4185.128103,4205.128102,4230.769127
26,0,4193.333231,4189.743487,4221.025538,4135.897335,4232.820409,4184.102462,4216.410153,4204.102461,4228.205025,4213.846051,4199.999897,4187.692205,4205.128102,4230.256307
27,0,4197.435795,4185.128103,4223.07682,4133.846053,4233.33323,4183.589641,4215.897333,4196.922974,4223.07682,4199.999897,4197.435795,4188.717846,4219.999897,4236.410153
28,0,4190.256308,4185.640923,4219.999897,4138.974258,4220.512717,4173.846052,4205.128102,4183.589641,4216.410153,4179.999898,4191.794769,4184.615282,4219.999897,4230.256307
29,0,4182.564,4185.128103,4216.922974,4140.512719,4226.666563,4176.922975,4199.999897,4184.615282,4218.974256,4186.666564,4196.922974,4183.589641,4209.743487,4229.230666
30,0,4187.179385,4189.743487,4219.999897,4135.897335,4234.871691,4186.153744,4208.717846,4197.948615,4225.128102,4208.717846,4202.564,4187.179385,4212.82041,4246.153742
31,0,4197.435795,4199.999897,4219.999897,4136.410155,4222.563999,4181.538359,4217.948615,4206.153743,4229.743486,4215.384512,4201.025538,4189.743487,4220.512717,4250.256306
32,0,4204.102461,4196.922974,4216.410153,4140.512719,4218.974256,4175.897334,4216.922974,4203.07682,4229.743486,4210.769128,4201.025538,4187.179385,4216.410153,4232.307589
33,0,4200.512718,4182.05118,4215.897333,4141.53836,4229.743486,4182.05118,4213.846051,4204.615282,4229.230666,4212.82041,4202.051179,4187.692205,4212.82041,4228.717845
34,0,4195.384513,4186.666564,4221.538358,4148.717847,4229.230666,4185.640923,4217.435794,4212.82041,4232.307589,4222.051179,4200.512718,4198.461436,4223.07682,4244.10246
35,0,4200.512718,4212.307589,4225.640922,4158.974257,4230.256307,4186.666564,4218.461435,4222.051179,4234.871691,4229.230666,4207.179384,4205.128102,4235.384512,4250.256306
36,0,4205.640923,4220.512717,4221.538358,4151.28195,4235.897332,4189.743487,4209.230666,4219.999897,4233.84605,4224.102461,4214.358871,4199.999897,4233.33323,4247.179383
37,0,4198.974256,4196.922974,4212.307589,4137.435796,4226.153743,4186.153744,4201.025538,4206.666564,4231.794768,4202.051179,4203.07682,4188.717846,4219.487076,4235.384512
38,0,4191.281949,4183.589641,4208.717846,4140.512719,4221.538358,4177.948616,4197.948615,4197.948615,4226.666563,4191.281949,4188.717846,4179.999898,4205.640923,4216.410153
39,0,4188.205026,4192.30759,4210.256307,4145.128104,4227.692204,4179.487077,4198.974256,4196.410154,4219.487076,4194.871692,4192.30759,4181.538359,4199.999897,4213.33323
40,0,4186.666564,4190.769128,4207.692205,4138.974258,4220.512717,4185.128103,4207.692205,4196.410154,4218.974256,4192.82041,4196.410154,4183.589641,4199.487077,4222.051179
41,0,4186.666564,4187.692205,4204.615282,4138.461437,4214.871692,4181.538359,4213.846051,4198.461436,4223.07682,4201.025538,4190.256308,4180.512718,4201.538359,4225.128102
42,0,4188.205026,4194.871692,4203.589641,4142.051181,4219.487076,4173.846052,4206.153743,4199.999897,4223.58964,4213.33323,4187.179385,4180.512718,4202.564,4226.666563
43,0,4186.666564,4188.717846,4206.153743,4136.410155,4215.384512,4169.743488,4198.974256,4200.512718,4223.07682,4205.640923,4185.128103,4187.179385,4201.025538,4225.640922
44,0,4188.205026,4180.512718,4216.922974,4139.487078,4215.897333,4170.769129,4202.564,4201.538359,4220.512717,4197.435795,4188.205026,4190.769128,4204.615282,4219.487076
45,0,4196.410154,4193.846051,4222.563999,4154.871693,4232.307589,4177.948616,4205.640923,4200.512718,4217.948615,4201.538359,4200.512718,4193.846051,4215.897333,4227.692204
46,0,4198.461436,4206.666564,4217.948615,4157.948616,4237.435794,4184.102462,4202.564,4198.974256,4223.58964,4198.461436,4204.615282,4196.922974,4221.025538,4242.563999
47,0,4194.358872,4198.461436,4218.974256,4153.846052,4225.128102,4180.512718,4201.538359,4199.999897,4229.230666,4194.871692,4200.512718,4196.922974,4218.461435,4239.999896
48,0,4192.30759,4190.256308,4221.538358,4154.871693,4217.948615,4172.30759,4199.999897,4193.846051,4222.051179,4197.948615,4197.948615,4193.333231,4212.82041,4229.743486
49,0,4188.717846,4187.692205,4211.794769,4149.743488,4210.769128,4167.692206,4196.410154,4184.615282,4216.410153,4189.230667,4192.30759,4187.179385,4204.615282,4226.153743
50,0,4176.922975,4187.692205,4203.07682,4137.948617,4202.564,4169.230667,4197.435795,4185.128103,4221.025538,4182.564,4186.153744,4179.487077,4203.589641,4213.33323
51,0,4171.281949,4184.102462,4203.07682,4135.897335,4213.846051,4175.897334,4198.974256,4188.205026,4218.974256,4191.281949,4183.589641,4174.871693,4207.179384,4201.538359
52,0,4180.512718,4181.538359,4205.128102,4137.435796,4232.307589,4182.564,4198.974256,4188.205026,4216.922974,4201.025538,4184.102462,4175.897334,4211.281948,4213.33323
53,0,4191.281949,4189.743487,4215.384512,4141.02554,4234.358871,4186.666564,4207.692205,4197.948615,4226.666563,4210.256307,4197.948615,4185.128103,4219.999897,4232.307589
54,0,4198.974256,4201.538359,4222.563999,4149.230668,4234.358871,4190.256308,4213.846051,4212.82041,4236.410153,4221.025538,4217.435794,4194.871692,4232.307589,4237.948614
55,0,4205.128102,4211.794769,4219.999897,4155.384514,4229.743486,4189.743487,4205.128102,4214.871692,4236.410153,4221.538358,4218.461435,4202.051179,4234.871691,4248.717845
56,0,4203.589641,4213.33323,4222.051179,4157.435796,4212.82041,4179.999898,4198.461436,4207.692205,4231.281948,4217.948615,4205.128102,4202.051179,4224.615281,4252.820409
57,0,4197.435795,4205.128102,4227.692204,4157.948616,4215.897333,4177.948616,4201.025538,4206.666564,4231.794768,4214.871692,4200.512718,4197.435795,4214.871692,4232.820409
58,0,4196.922974,4198.461436,4222.051179,4157.435796,4236.410153,4182.564,4201.025538,4204.615282,4232.820409,4207.179384,4205.128102,4190.256308,4215.384512,4224.615281
59,0,4197.435795,4202.051179,4208.717846,4151.79477,4238.461435,4177.435795,4198.461436,4197.948615,4223.07682,4201.025538,4196.922974,4182.05118,4217.435794,4230.256307
60,0,4186.153744,4203.589641,4202.564,4149.230668,4226.666563,4173.846052,4200.512718,4195.897333,4214.358871,4196.922974,4181.025539,4177.948616,4207.692205,4221.538358
61,0,4183.589641,4199.999897,4209.230666,4151.79477,4224.615281,4180.512718,4202.564,4202.051179,4222.563999,4189.230667,4191.281949,4184.615282,4207.179384,4220.512717
62,0,4192.82041,4196.922974,4213.846051,4154.358873,4226.666563,4186.666564,4203.589641,4208.205025,4232.820409,4195.384513,4210.769128,4191.281949,4217.948615,4233.84605
63,0,4196.410154,4196.922974,4211.794769,4158.461437,4228.717845,4186.153744,4203.589641,4207.692205,4232.307589,4212.307589,4208.205025,4189.230667,4219.999897,4231.281948
64,0,4204.615282,4210.256307,4217.435794,4166.153744,4231.281948,4186.666564,4202.564,4202.051179,4229.230666,4209.743487,4199.487077,4187.179385,4215.897333,4226.153743
65,0,4210.256307,4224.102461,4223.58964,4170.256308,4228.717845,4187.179385,4202.564,4199.999897,4231.281948,4195.897333,4201.538359,4189.743487,4216.410153,4239.999896
66,0,4209.230666,4226.666563,4221.025538,4168.717847,4227.179384,4179.999898,4199.487077,4202.564,4232.820409,4198.461436,4204.615282,4190.256308,4217.948615,4247.179383
67,0,4214.358871,4231.281948,4218.461435,4170.769129,4223.58964,4169.743488,4190.256308,4201.025538,4226.153743,4205.128102,4201.538359,4189.743487,4215.897333,4245.128101
68,0,4227.179384,4237.948614,4223.07682,4181.025539,4227.179384,4174.358872,4186.153744,4197.948615,4222.563999,4204.615282,4201.025538,4192.30759,4215.897333,4250.256306
69,0,4229.743486,4233.84605,4225.128102,4188.205026,4235.384512,4185.640923,4192.30759,4194.358872,4225.640922,4201.025538,4201.538359,4194.358872,4221.538358,4251.281947
70,0,4226.666563,4228.205025,4225.128102,4183.076821,4235.384512,4182.05118,4197.948615,4192.30759,4226.153743,4196.410154,4201.025538,4195.384513,4227.179384,4248.205024
71,0,4227.692204,4235.897332,4226.153743,4178.974257,4234.358871,4180.512718,4201.025538,4199.487077,4228.717845,4199.999897,4201.538359,4198.461436,4225.640922,4249.230665
72,0,4220.512717,4235.384512,4222.563999,4178.461436,4228.717845,4184.102462,4205.128102,4205.640923,4230.769127,4200.512718,4203.07682,4195.897333,4212.82041,4248.205024
73,0,4208.717846,4217.435794,4211.794769,4171.281949,4215.384512,4173.333231,4201.025538,4198.461436,4223.07682,4180.512718,4199.487077,4184.615282,4206.153743,4242.051178
74,0,4214.358871,4214.871692,4209.743487,4174.358872,4215.897333,4171.79477,4195.384513,4199.487077,4223.07682,4182.564,4195.384513,4185.128103,4216.922974,4244.615281
75,0,4235.384512,4239.999896,4224.615281,4191.794769,4233.84605,4192.82041,4205.128102,4220.512717,4236.922973,4219.487076,4208.205025,4203.07682,4232.307589,4257.435793
76,0,4241.538358,4252.820409,4234.871691,4193.333231,4239.487076,4205.128102,4218.461435,4230.769127,4239.487076,4231.281948,4223.07682,4215.384512,4242.051178,4264.10246
