title:V                                                                               , recorded:06.07.20 13.26.30, sampling:128, subject:B                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
71,0,4330.256304,4326.666561,4206.666564,4266.153742,4235.384512,4226.153743,4216.922974,4229.230666,4212.82041,4159.487078,4258.974255,4179.487077,4295.38451,4284.102459
72,0,4338.974253,4316.410151,4214.358871,4267.179383,4229.743486,4225.640922,4220.512717,4232.307589,4215.384512,4168.717847,4256.922973,4181.025539,4307.179382,4280.512716
73,0,4334.358868,4302.563997,4206.666564,4257.435793,4233.84605,4218.461435,4209.230666,4227.179384,4214.871692,4174.871693,4249.743486,4173.846052,4305.1281,4269.743485
74,0,4335.89733,4319.999894,4210.769128,4261.025537,4243.58964,4224.102461,4211.281948,4236.922973,4217.948615,4186.153744,4247.692204,4184.615282,4301.538356,4284.102459
75,0,4347.179381,4332.307586,4203.07682,4263.076819,4239.487076,4229.230666,4218.461435,4240.512717,4216.410153,4198.461436,4247.179383,4183.076821,4305.1281,4297.948613
76,0,4345.640919,4312.820407,4207.692205,4252.307588,4231.794768,4221.025538,4209.230666,4227.179384,4209.230666,4187.692205,4234.358871,4179.999898,4299.999895,4279.999895
77,0,4347.692201,4318.461433,4210.769128,4262.051178,4246.666563,4223.07682,4216.410153,4232.307589,4220.512717,4186.666564,4236.922973,4183.589641,4305.64092,4278.461434
78,0,4346.15374,4330.769125,4219.487076,4274.35887,4251.281947,4227.179384,4226.153743,4249.743486,4224.615281,4185.640923,4250.769127,4187.692205,4306.666561,4285.640921
79,0,4329.743484,4317.435792,4211.794769,4273.333229,4243.076819,4216.922974,4211.281948,4245.640922,4211.794769,4169.230667,4239.487076,4178.461436,4294.87169,4272.820408
80,0,4334.358868,4322.563997,4205.128102,4279.487075,4263.076819,4216.410153,4202.051179,4235.897332,4209.230666,4175.897334,4218.461435,4182.05118,4295.38451,4269.743485
81,0,4355.897329,4347.179381,4209.230666,4282.051177,4281.025536,4229.743486,4216.922974,4242.563999,4218.461435,4199.999897,4225.640922,4189.743487,4298.461433,4286.153741
82,0,4349.743483,4343.589637,4212.82041,4273.846049,4264.61528,4228.205025,4221.538358,4243.58964,4217.948615,4199.999897,4227.692204,4183.076821,4294.87169,4290.256305
83,0,4334.871689,4323.076817,4206.666564,4265.128101,4256.922973,4217.435794,4207.179384,4227.692204,4201.025538,4182.564,4208.205025,4173.846052,4294.358869,4280.512716
84,0,4347.179381,4317.435792,4200.512718,4267.179383,4268.205024,4218.974256,4208.717846,4222.051179,4198.974256,4174.358872,4211.794769,4179.999898,4292.307587,4275.384511
85,0,4349.230663,4309.743484,4207.179384,4273.846049,4260.512716,4219.999897,4215.897333,4228.717845,4210.769128,4163.076821,4203.589641,4186.153744,4272.820408,4265.640921
